col,PI_h1,PI_h2,PI_h3,keep
vwap_amt_gap_5,0.0788376747440509,0.27420163282476057,0.5302503717674796,True
vwap_amt_gap_8,0.0374538018159285,0.0749634418349198,0.14035595616739727,True
ret_1,0.0,0.0,0.0,False
ret_2,0.05059728285968627,0.177254142627163,0.2916261663358455,True
ret_3,0.06350796303977783,0.31051423306687315,0.5334656313690687,True
ret_4,0.04469916534979982,0.044195852573276774,0.0526651097463097,True
ret_15,0.08651999173425888,0.16856674642752503,0.31982463086374463,True
log_rv2_rv60,0.02998686315076308,-0.0020727795756793435,-0.012803394877108095,False
log_rv3_rv60,0.013307963486705413,0.002105103368573206,-0.0031534061171285543,True
log_c_ema3,0.0,0.0,0.0,False
log_c_ema4,0.128688767891551,0.22740979429235134,0.36886750839061716,True
log_c_ema8,0.0809654296649119,0.24561829361507156,0.5031133954151036,True
log_c_ema15,0.16868689344868906,0.48953390747271897,0.9313437527316116,True
log_ema2_ema8,0.036232966954761046,0.1429850909036361,0.23308848900536816,True
log_ema3_ema10,0.147782880300196,0.4875465051332526,0.7997583056494572,True
rsi1_centered,0.0,0.0,0.0,False
rsi4_centered,0.1176362361132514,0.29303151016137957,0.5423136973199973,True
bb_logbw_15,0.02194476070241791,0.004955485020583221,-0.00924147795420538,True
kcw_3,0.011127814177946505,0.016344658034988413,0.02482704481398675,True
ru_15,-0.0023013101029375114,-0.005616494744714373,0.0524454249561046,False
log_range_8,0.05518613366973805,0.143052250252083,0.19259414770716887,True
ret_skew_4,0.028842219031876226,0.012537992278983742,-0.017361785191354784,True
ret_skew_5,0.00010729420125225413,0.014949429276863194,0.01638395507332291,True
ret_skew_10,-0.015700736263583554,-0.01516453086470193,0.002406483602906443,False
macd_hist_2_8_3_volnorm,0.00859660201353544,-0.026310458252709168,-0.04375875239333501,False
macd_hist_3_10_3_volnorm,0.008280770592458945,0.04092148198132387,0.10765443261404546,True
psar_dir_3,0.0,0.0,0.006372101110239707,False
psar_dir_8,0.0,0.0,0.0,False
psar_dir_10,0.0,0.0,0.0,False
psar_dir_15,0.0024126799294895327,0.004958227102638564,0.0071969800251376155,True
psar_logdist_10,0.013385979515208627,0.012138095993909323,0.01398990591254782,True
psar_age_log_2,-0.0005611707765117065,-0.00043408702703591945,-0.0003556394403763837,False
log_rv10_med2d,-0.007437533157694058,-0.07997390655895724,-0.061958834857307465,False
