start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,0.840117980260402
1,206257,29,0,1.2242890079505742
30,206286,1,1,0.5936099914833903
31,206287,30,0,0.9334610076621175
61,206317,1,1,0.6439039716497064
62,206318,30,0,1.0630610049702227
92,206348,1,1,0.6147199892438948
93,206349,29,0,1.1794070014730096
122,206378,1,1,0.5846439744345844
123,206379,30,0,0.8788490085862577
153,206409,1,1,0.5998819833621383
154,206410,30,0,0.9526959620416164
184,206440,1,1,0.5920170224271715
185,206441,29,0,0.965750019531697
214,206470,1,1,0.5825600237585604
215,206471,30,0,0.9160379995591938
245,206501,1,1,0.6006329786032438
246,206502,30,0,0.938059005420655
276,206532,1,1,0.5782819935120642
277,206533,29,0,0.9407339966855943
306,206562,1,1,0.5960550042800605
307,206563,30,0,0.965339015237987
337,206593,1,1,0.6004930473864079
338,206594,30,0,0.9112889529205859
368,206624,1,1,0.5820989608764648
369,206625,29,0,0.8769650012254715
398,206654,1,1,0.5902950069867074
399,206655,30,0,0.891872972715646
429,206685,1,1,0.5687439697794616
430,206686,30,0,0.8971430361270905
460,206716,1,1,0.5820490187034011
461,206717,29,0,0.8797500049695373
490,206746,1,1,0.5735930171795189
491,206747,30,0,0.9025629842653871
521,206777,1,1,0.5835620104335248
522,206778,30,0,0.886343012098223
552,206808,1,1,0.5657089641317725
553,206809,29,0,0.8564270101487637
582,206838,1,1,0.5903050187043846
583,206839,30,0,0.8964120061136782
613,206869,1,1,0.5672210245393217
614,206870,30,0,0.8868940058164299
644,206900,1,1,0.5838120123371482
645,206901,29,0,0.8827070123516023
674,206930,1,1,0.5696560256183147
675,206931,30,0,0.9110679966397583
705,206961,1,1,0.5881100078113377
706,206962,30,0,0.8902199915610254
736,206992,1,1,0.5733120488002896
737,206993,30,0,0.8950689807534218
767,207023,1,1,0.5779109778814018
768,207024,29,0,0.8912119665183127
797,207053,1,1,0.5689850077033043
798,207054,30,0,0.93043502420187
828,207084,1,1,0.5762390210293233
829,207085,30,0,0.884179025888443
859,207115,1,1,0.5781719810329378
860,207116,29,0,0.8896890212781727
889,207145,1,1,0.5886309663765132
890,207146,30,0,0.8945180452428758
920,207176,1,1,0.5764689994975924
921,207177,30,0,0.86706702131778
951,207207,1,1,0.5715489969588816
952,207208,29,0,0.8918630192056298
981,207237,1,1,0.5889619933441281
982,207238,30,0,0.9009999921545386
1012,207268,1,1,0.5674919812008739
1013,207269,30,0,0.9071910171769559
1043,207299,1,1,0.5848139990121126
1044,207300,29,0,0.8873649640008807
1073,207329,1,1,0.5736430175602436
1074,207330,30,0,0.8952399948611856
1104,207360,1,1,0.5821199738420546
1105,207361,30,0,0.8963910513557494
1135,207391,1,1,0.5698369932360947
1136,207392,29,0,0.89266401482746
1165,207421,1,1,0.5886820144951344
1166,207422,30,0,0.9045970509760082
1196,207452,1,1,0.5703570204786956
1197,207453,30,0,0.8762550423853099
1227,207483,1,1,0.5923979915678501
1228,207484,29,0,0.8675880380906165
1257,207513,1,1,0.5738039617426693
1258,207514,30,0,0.8818850037641823
1288,207544,1,1,0.5795240285806358
1289,207545,30,0,0.8868539589457214
1319,207575,1,1,0.5687139928340912
1320,207576,29,0,0.8923239656724036
1349,207605,1,1,0.5819390062242746
1350,207606,30,0,0.8803919772617519
1380,207636,1,1,0.5677919834852219
1381,207637,30,0,0.9081229800358415
1411,207667,1,1,0.6518580485135317
1412,207668,30,0,0.9200759814120829
1442,207698,1,1,0.6440230063162744
1443,207699,29,0,0.8836979977786541
1472,207728,1,1,0.562943983823061
1473,207729,30,0,0.8653239929117262
