model,fold,horizon_seconds,price,RMSE,MAE,R2,n,price_unit,rmse_gain_vs_e0,r2_os_vs_e0,e0_gain_status,inference_n_predictions,inference_n_calls,inference_single_n,inference_mean_ms,inference_p50_ms,inference_p95_ms,inference_p99_ms,inference_upper_bound_ms,inference_upper_bound_kind,inference_first_call_ms,inference_batch_p95_ms,inference_batch_p99_ms,inference_batch_max_ms,inference_total_seconds,inference_amortized_ms_per_prediction,inference_scope,inference_warmup_calls,inference_configured_batch_size,train_end,val_start,gap_days,duration_seconds,E0_RMSE,E0_MAE,E0_R2,E0_n,E0_price_unit
cat,fold5,180,L2 mid,44.73089764596582,29.989470352662952,0.9824236320854404,31388,USDT,-0.115744805237304,-0.24488647041402944,defined,31388,2047,1024,0.5847284965057042,0.5773559969384223,0.5903048615437001,0.6228616327280179,3.652399987913668,observed_max_not_hard_bound,0.840117980260402,0.9160800080280751,0.9509309462737291,4.092096001841128,1.5244942418648861,0.04856933356266364,prepared input/context + scaling + transfers + predict + host log-return output,0,32,2023-10-18T23:59:59.893001+00:00,2023-10-19T23:59:59.893001+00:00,1,2.8997185230255127,40.090616990551126,27.71608958837778,0.9858811479341453,31388,USDT
