start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,124850,1,1,222.69046999281272
1,124851,16,0,2.6139270048588514
17,124867,1,1,1.8976189894601703
18,124868,16,0,2.2510939743369818
34,124884,1,1,1.8655789899639785
35,124885,16,0,2.014084020629525
51,124901,1,1,1.8646679818630219
52,124902,16,0,2.0141039858572185
68,124918,1,1,1.8713500467129052
69,124919,16,0,2.003756002523005
85,124935,1,1,1.867702987510711
86,124936,16,0,2.013945020735264
102,124952,1,1,1.8764290143735707
103,124953,16,0,2.0002899691462517
119,124969,1,1,1.8672829610295594
120,124970,16,0,2.0406440016813576
136,124986,1,1,1.8828519969247282
137,124987,16,0,2.0317279850132763
153,125003,1,1,1.864907972048968
154,125004,16,0,2.035234007053077
170,125020,1,1,1.8640459747985005
171,125021,16,0,2.0058299996890128
187,125037,1,1,1.8518739962019026
188,125038,16,0,2.0134029909968376
204,125054,1,1,1.8725420231930912
205,125055,16,0,2.017652033828199
221,125071,1,1,1.8831610213965178
222,125072,16,0,2.0096959779039025
238,125088,1,1,1.8560520256869495
239,125089,16,0,2.0032949978485703
255,125105,1,1,1.8650980200618505
256,125106,16,0,2.0060500246472657
272,125122,1,1,1.8621530034579337
273,125123,16,0,2.0102779963053763
289,125139,1,1,1.8580359756015241
290,125140,16,0,2.008543990086764
306,125156,1,1,1.966657000593841
307,125157,17,0,2.05435004318133
324,125174,1,1,1.8579349853098392
325,125175,16,0,1.9990470027551055
341,125191,1,1,1.8462029984220862
342,125192,16,0,2.001742017455399
358,125208,1,1,1.8647779943421483
359,125209,16,0,1.9979850039817393
375,125225,1,1,1.850861997809261
376,125226,16,0,1.9950990099459887
392,125242,1,1,1.8602590425871313
393,125243,16,0,1.9985859980806708
409,125259,1,1,1.8483480089344084
410,125260,16,0,1.9965720130130649
426,125276,1,1,1.8351120525039732
427,125277,16,0,2.0122809801250696
443,125293,1,1,1.8576350412331522
444,125294,16,0,2.0059000235050917
460,125310,1,1,1.8620929913595319
461,125311,16,0,2.021237974986434
477,125327,1,1,1.8717909697443247
478,125328,16,0,2.02038703719154
494,125344,1,1,1.8776620272547007
495,125345,16,0,2.004797977861017
511,125361,1,1,1.8617419991642237
512,125362,16,0,2.025485970079899
528,125378,1,1,1.875107001978904
529,125379,16,0,2.007501956541091
545,125395,1,1,1.862403005361557
546,125396,16,0,1.9965720130130649
562,125412,1,1,1.8604099750518799
563,125413,16,0,2.000721055082977
579,125429,1,1,1.853697991464287
580,125430,16,0,1.993957965169102
596,125446,1,1,1.850792032200843
597,125447,16,0,2.005849964916706
613,125463,1,1,1.8657000036910176
614,125464,16,0,2.0441910019144416
630,125480,1,1,1.8565929494798183
631,125481,17,0,2.1828869939781725
648,125498,1,1,1.8611010164022446
649,125499,16,0,2.0028239814564586
665,125515,1,1,1.8538470030762255
666,125516,16,0,1.9764539902098477
682,125532,1,1,1.8557909643277526
683,125533,16,0,2.0106990123167634
699,125549,1,1,1.8773709889501333
700,125550,16,0,2.0222000312060118
716,125566,1,1,1.8750469898805022
717,125567,16,0,2.010087016969919
733,125583,1,1,1.8559210002422333
734,125584,16,0,1.9868340459652245
750,125600,1,1,1.8846149905584753
751,125601,16,0,1.9893990247510374
767,125617,1,1,1.8882910371758044
768,125618,16,0,1.9940169877372682
784,125634,1,1,1.8529260414652526
785,125635,16,0,1.9976639887318015
801,125651,1,1,1.8505520420148969
802,125652,16,0,2.0027640275657177
818,125668,1,1,1.8425069865770638
