start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,149936,1,1,1.2806740123778582
1,149937,29,0,1.4455890050157905
30,149966,1,1,0.7735930266790092
31,149967,29,0,1.0665060253813863
60,149996,1,1,0.75881602242589
61,149997,30,0,1.0703129810281098
91,150027,1,1,0.7522429805248976
92,150028,29,0,1.0606260038912296
121,150057,1,1,0.7456819876097143
122,150058,30,0,1.0460279881954193
152,150088,1,1,0.7479659980162978
153,150089,29,0,1.0355489794164896
182,150118,1,1,0.7507309783250093
183,150119,30,0,1.0492249857634306
213,150149,1,1,0.7577840005978942
214,150150,29,0,1.0354589903727174
243,150179,1,1,0.7471350254490972
244,150180,30,0,1.0405179928056896
274,150210,1,1,0.7468039984814823
275,150211,29,0,1.0339560103602707
304,150240,1,1,0.7357529830187559
305,150241,30,0,1.0487230028957129
335,150271,1,1,0.7343309698626399
336,150272,29,0,1.046568970195949
365,150301,1,1,0.753055966924876
366,150302,29,0,1.042913005221635
395,150331,1,1,0.7727520423941314
396,150332,30,0,1.0410490212962031
426,150362,1,1,0.7499100174754858
427,150363,29,0,1.0321230511181056
456,150392,1,1,0.7835309952497482
457,150393,30,0,1.0234059882350266
487,150423,1,1,0.7454120204783976
488,150424,29,0,1.013267959933728
517,150453,1,1,0.7384589989669621
518,150454,30,0,1.0031390120275319
548,150484,1,1,0.7454610313288867
549,150485,29,0,1.0001030168496072
578,150514,1,1,0.7422750350087881
579,150515,30,0,1.0064949747174978
609,150545,1,1,0.7445689989253879
610,150546,29,0,0.9982599876821041
639,150575,1,1,0.7447800016961992
640,150576,30,0,0.9921379969455302
670,150606,1,1,0.7359739975072443
671,150607,29,0,0.9974779677577317
700,150636,1,1,0.7386490469798446
701,150637,30,0,0.9930299711413682
731,150667,1,1,0.7351120002567768
732,150668,29,0,0.9885320323519409
761,150697,1,1,0.7376169669441879
762,150698,29,0,0.9875699761323631
791,150727,1,1,0.7338590221479535
792,150728,30,0,0.9810180054046214
822,150758,1,1,0.7204550202004611
823,150759,29,0,0.984162965323776
852,150788,1,1,0.737626978661865
853,150789,30,0,0.9978089947253466
883,150819,1,1,0.7301839650608599
884,150820,29,0,0.9811279596760869
913,150849,1,1,0.7345610065385699
914,150850,30,0,0.9802859858609736
944,150880,1,1,0.725333986338228
945,150881,29,0,0.9808780159801245
974,150910,1,1,0.732546963263303
975,150911,30,0,0.9935409761965275
1005,150941,1,1,0.7294910028576851
1006,150942,29,0,0.9752369951456785
1035,150971,1,1,0.7273080409504473
1036,150972,30,0,0.9877599659375846
1066,151002,1,1,0.7202650303952396
1067,151003,29,0,0.9768810123205185
1096,151032,1,1,0.7215469959191978
1097,151033,29,0,0.9813089855015278
1126,151062,1,1,0.72701700264588
1127,151063,30,0,0.9852360235527158
1157,151093,1,1,0.7284999592229724
1158,151094,29,0,0.9811189956963062
1187,151123,1,1,0.7308750064112246
1188,151124,30,0,0.9801560081541538
1218,151154,1,1,0.718911993317306
1219,151155,29,0,0.9828910115174949
1248,151184,1,1,0.7322370074689388
1249,151185,30,0,0.9854159434325993
1279,151215,1,1,0.7335399859584868
1280,151216,29,0,0.9735939675010741
1309,151245,1,1,0.7251939969137311
1310,151246,30,0,0.9765999857336283
1340,151276,1,1,0.7204550202004611
1341,151277,29,0,0.9814890217967331
1370,151306,1,1,0.7326480117626488
1371,151307,30,0,0.9891429799608886
1401,151337,1,1,0.729891995433718
1402,151338,29,0,0.9851250215433538
1431,151367,1,1,0.7279189885593951
1432,151368,30,0,0.9875499526970088
1462,151398,1,1,0.7173289777711034
1463,151399,29,0,0.9887419873848557
1492,151428,1,1,0.7216680096462369
1493,151429,29,0,0.9817089885473251
1522,151458,1,1,0.7296919939108193
1523,151459,30,0,0.9973290143534541
1553,151489,1,1,0.7359340088441968
1554,151490,29,0,0.9867390035651624
1583,151519,1,1,0.736776040866971
1584,151520,30,0,0.9907660423777997
1614,151550,1,1,0.718611991032958
1615,151551,29,0,0.9712200262583792
1644,151580,1,1,0.7253839867189527
1645,151581,30,0,0.9820099803619087
1675,151611,1,1,0.7249240297824144
1676,151612,29,0,0.9753979975357652
1705,151641,1,1,0.7260359707288444
1706,151642,30,0,0.9827609756030142
1736,151672,1,1,0.7199849933385849
1737,151673,29,0,0.9761989931575954
1766,151702,1,1,0.7305240142159164
1767,151703,30,0,0.9956049616448581
1797,151733,1,1,0.7289010100066662
1798,151734,29,0,0.9908259962685406
1827,151763,1,1,0.7317459676414728
1828,151764,30,0,0.9919579606503248
1858,151794,1,1,0.7398309535346925
1859,151795,29,0,0.9853760129772127
1888,151824,1,1,0.72660599835217
1889,151825,29,0,0.9899850119836628
1918,151854,1,1,0.7349619991146028
1919,151855,30,0,0.9987900266423821
1949,151885,1,1,0.7301230216398835
1950,151886,29,0,0.9872199734672904
1979,151915,1,1,0.7341710152104497
1980,151916,30,0,0.9847150067798793
2010,151946,1,1,0.716298003681004
2011,151947,29,0,0.9893830283544958
2040,151976,1,1,0.7223289576359093
2041,151977,30,0,0.9931910317391157
2071,152007,1,1,0.7317059789784253
2072,152008,29,0,1.1392710148356855
2101,152037,1,1,0.7338099530898035
2102,152038,30,0,0.98618702031672
2132,152068,1,1,0.733038003090769
2133,152069,29,0,0.9887829655781388
2162,152098,1,1,0.7306839688681066
2163,152099,30,0,0.9888019994832575
2193,152129,1,1,0.7265559979714453
2194,152130,29,0,0.9920179727487266
2223,152159,1,1,0.7390690152533352
2224,152160,29,0,0.9873099625110626
2253,152189,1,1,0.7337099523283541
2254,152190,30,0,0.9976879809983075
2284,152220,1,1,0.7344410405494273
2285,152221,29,0,0.9929799707606435
2314,152250,1,1,0.7250530179589987
2315,152251,30,0,0.9941430180333555
2345,152281,1,1,0.7383180200122297
2346,152282,29,0,0.9918579598888755
2375,152311,1,1,0.7362250471487641
2376,152312,30,0,0.9985300130210817
