start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,6.031012046150863
1,206257,1,0,2.9302979819476604
2,206258,1,0,2.8430859674699605
3,206259,1,0,2.832586003933102
4,206260,1,0,2.8360429569147527
5,206261,1,0,2.8253330383449793
6,206262,1,0,2.823390008416027
7,206263,1,0,2.8286189772188663
8,206264,1,0,2.8223179979249835
9,206265,1,0,2.815093961544335
10,206266,1,0,2.8186209965497255
11,206267,1,0,2.8163769748061895
12,206268,1,0,2.8058270108886063
13,206269,1,0,2.809733967296779
14,206270,1,0,2.793173014651984
15,206271,1,0,2.8030519606545568
16,206272,1,0,2.8074599686078727
17,206273,1,0,3.285326005425304
18,206274,1,0,2.8177089989185333
19,206275,1,0,2.8045650105923414
20,206276,1,0,2.8076209709979594
21,206277,1,0,2.8588749701157212
22,206278,1,0,2.8015690040774643
23,206279,1,0,2.804694988299161
24,206280,1,0,2.8000359889119864
25,206281,1,0,2.8213360346853733
26,206282,1,0,2.803893992677331
27,206283,1,0,2.811055979691446
28,206284,1,0,2.8050150140188634
29,206285,1,0,2.790718979667872
30,206286,1,1,2.7960679726675153
31,206287,1,0,2.8087420505471528
32,206288,1,0,2.801268012262881
33,206289,1,0,2.8096040477976203
34,206290,1,0,2.8140919748693705
35,206291,1,0,2.7944360044784844
36,206292,1,0,2.7921110158786178
37,206293,1,0,2.7987639768980443
38,206294,1,0,2.8106049867346883
39,206295,1,0,2.7975119883194566
40,206296,1,0,2.808130986522883
41,206297,1,0,2.788765006698668
42,206298,1,0,2.7938950224779546
43,206299,1,0,2.9436430195346475
44,206300,1,0,2.8782709850929677
45,206301,1,0,2.793685009237379
46,206302,1,0,2.8045850340276957
47,206303,1,0,2.7995649725198746
48,206304,1,0,2.793774998281151
49,206305,1,0,2.7862400165759027
50,206306,1,0,2.792451996356249
51,206307,1,0,2.7896370156668127
52,206308,1,0,2.80651799403131
53,206309,1,0,2.7956279809586704
54,206310,1,0,2.7920519933104515
55,206311,1,0,2.7972309617325664
56,206312,1,0,2.8025410138070583
57,206313,1,0,2.7895260136574507
58,206314,1,0,2.800557005684823
59,206315,1,0,2.801999042276293
60,206316,1,0,2.7827940066345036
61,206317,1,1,2.79266299912706
62,206318,1,0,2.7924830210395157
63,206319,1,0,2.7968299691565335
64,206320,1,0,2.784907992463559
65,206321,1,0,2.7798989904113114
66,206322,1,0,2.7822130359709263
67,206323,1,0,2.798001980409026
68,206324,1,0,2.794246014673263
69,206325,1,0,2.936198958195746
70,206326,1,0,2.796088985633105
71,206327,1,0,2.786992001347244
72,206328,1,0,2.7873729704879224
73,206329,1,0,2.788685029372573
74,206330,1,0,2.7928530471399426
75,206331,1,0,2.8019899618811905
76,206332,1,0,2.78985797194764
77,206333,1,0,2.796789980493486
78,206334,1,0,2.7820830000564456
79,206335,1,0,2.792140992823988
80,206336,1,0,2.8001359896734357
81,206337,1,0,2.799465029966086
82,206338,1,0,2.7991639799438417
83,206339,1,0,2.7860210393555462
84,206340,1,0,2.7927629998885095
85,206341,1,0,2.7924010064452887
86,206342,1,0,2.7958889841102064
87,206343,1,0,2.7945360052399337
88,206344,1,0,2.792322018649429
89,206345,1,0,3.0109279905445874
90,206346,1,0,2.7793279732577503
91,206347,1,0,2.7806800208054483
92,206348,1,1,2.790718979667872
93,206349,1,0,2.792190993204713
94,206350,1,0,2.7927730116061866
95,206351,1,0,2.791360020637512
96,206352,1,0,2.909319009631872
97,206353,1,0,2.7803400298580527
98,206354,1,0,2.7834150241687894
99,206355,1,0,2.7816019719466567
100,206356,1,0,2.7906789910048246
101,206357,1,0,2.7876229723915458
102,206358,1,0,2.795207023154944
103,206359,1,0,2.809233032166958
104,206360,1,0,2.8415530105121434
105,206361,1,0,2.8018589946441352
106,206362,1,0,2.7956980047747493
107,206363,1,0,2.789597027003765
108,206364,1,0,2.77455901959911
109,206365,1,0,2.7800590032711625
110,206366,1,0,2.797079971060157
111,206367,1,0,2.7944259927608073
112,206368,1,0,2.792943036183715
113,206369,1,0,2.79704004060477
114,206370,1,0,2.782834053505212
115,206371,1,0,2.776192035526037
116,206372,1,0,2.796479035168886
117,206373,1,0,2.7958679711446166
118,206374,1,0,2.798253030050546
119,206375,1,0,2.7830350445583463
120,206376,1,0,2.7953769895248115
121,206377,1,0,2.798262983560562
122,206378,1,1,2.9317900189198554
123,206379,1,0,2.7921220171265304
124,206380,1,0,2.793013001792133
125,206381,1,0,2.7893370133824646
126,206382,1,0,2.7715530013665557
127,206383,1,0,2.80097802169621
128,206384,1,0,2.7925529866479337
129,206385,1,0,2.783464966341853
130,206386,1,0,2.809744037222117
131,206387,1,0,2.7853590436279774
132,206388,1,0,2.763687982223928
133,206389,1,0,2.7818820090033114
134,206390,1,0,2.856931008864194
135,206391,1,0,2.794445026665926
136,206392,1,0,2.785949967801571
137,206393,1,0,2.778575988486409
138,206394,1,0,2.7879240224137902
139,206395,1,0,2.798333007376641
140,206396,1,0,2.7863910072483122
141,206397,1,0,2.780318958684802
142,206398,1,0,2.7881839778274298
143,206399,1,0,2.778897003736347
144,206400,1,0,2.778485999442637
145,206401,1,0,2.787893987260759
146,206402,1,0,2.7887150063179433
147,206403,1,0,2.7785259881056845
148,206404,1,0,2.774629043415189
149,206405,1,0,2.9235549736768007
150,206406,1,0,2.7767730061896145
151,206407,1,0,2.7996560093015432
152,206408,1,0,2.7982330066151917
153,206409,1,1,2.790247031953186
154,206410,1,0,2.7771239983849227
155,206411,1,0,2.77711299713701
156,206412,1,0,2.7818219969049096
157,206413,1,0,2.7862800052389503
158,206414,1,0,2.7911599609069526
159,206415,1,0,2.779227972496301
160,206416,1,0,2.77847598772496
161,206417,1,0,2.7798190130852163
162,206418,1,0,2.789796970319003
163,206419,1,0,2.7863510185852647
164,206420,1,0,2.793984953314066
165,206421,1,0,2.7712529990822077
166,206422,1,0,2.775611006654799
167,206423,1,0,2.7804000419564545
168,206424,1,0,2.7771239983849227
169,206425,1,0,2.7850280166603625
170,206426,1,0,2.7704309904947877
171,206427,1,0,2.7695400058291852
172,206428,1,0,2.7753899921663105
173,206429,1,0,2.7853790088556707
174,206430,1,0,2.783194009680301
175,206431,1,0,2.9198690317571163
176,206432,1,0,2.785689022857696
177,206433,1,0,2.7628669631667435
178,206434,1,0,2.7768629952333868
179,206435,1,0,2.7773139881901443
180,206436,1,0,2.7894169907085598
181,206437,1,0,2.7771040331572294
182,206438,1,0,2.8440379537642
183,206439,1,0,2.813752042129636
184,206440,1,1,2.7802290278486907
185,206441,1,0,2.7707419940270483
186,206442,1,0,2.7787669678218663
187,206443,1,0,2.791830978821963
188,206444,1,0,2.7637790190055966
189,206445,1,0,2.7723649982362986
190,206446,1,0,2.781371003948152
191,206447,1,0,2.778545953333378
192,206448,1,0,2.7782859979197383
193,206449,1,0,2.775350003503263
194,206450,1,0,2.7770829619839787
195,206451,1,0,2.7901980211026967
196,206452,1,0,2.775681030470878
197,206453,1,0,2.7882950380444527
198,206454,1,0,2.78050999622792
199,206455,1,0,2.7729859575629234
200,206456,1,0,2.7926519978791475
201,206457,1,0,2.7868709876202047
202,206458,1,0,2.989667991641909
203,206459,1,0,2.7879439876414835
204,206460,1,0,2.7842660201713443
205,206461,1,0,2.768196980468929
206,206462,1,0,2.779809001367539
207,206463,1,0,2.7867319877259433
208,206464,1,0,2.7831050101667643
209,206465,1,0,2.789747028145939
210,206466,1,0,2.7689189882948995
