start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,149936,1,1,17.43950799573213
1,149937,29,0,3.756791993509978
30,149966,1,1,2.900345018133521
31,149967,29,0,3.2314579584635794
60,149996,1,1,2.9177969554439187
61,149997,30,0,3.361269016750157
91,150027,1,1,2.9008460114710033
92,150028,29,0,3.2687169732525945
121,150057,1,1,2.891739015467465
122,150058,30,0,3.2381900236941874
152,150088,1,1,2.9107440495863557
153,150089,29,0,3.2794669969007373
182,150118,1,1,2.8715410153381526
183,150119,30,0,3.255593008361757
213,150149,1,1,2.8865800122730434
214,150150,29,0,3.2527169678360224
243,150179,1,1,2.8657809598371387
244,150180,30,0,3.320473013445735
274,150210,1,1,2.896447025705129
275,150211,29,0,3.2568349852226675
304,150240,1,1,2.8728130273520947
305,150241,30,0,3.246596024837345
335,150271,1,1,2.892219985369593
336,150272,29,0,3.239514015149325
365,150301,1,1,2.8861690079793334
366,150302,29,0,3.2315090065822005
395,150331,1,1,2.859768981579691
396,150332,30,0,3.264760016463697
426,150362,1,1,2.872202021535486
427,150363,29,0,3.2353459973819554
456,150392,1,1,2.8973189764656126
457,150393,30,0,3.215319011360407
487,150423,1,1,2.891707990784198
488,150424,29,0,3.234905016142875
517,150453,1,1,2.9145519947633147
518,150454,30,0,3.2477289787493646
548,150484,1,1,3.0997239518910646
549,150485,29,0,3.271421999670565
578,150514,1,1,2.891648036893457
579,150515,30,0,3.216009004972875
609,150545,1,1,2.8870600508525968
610,150546,29,0,3.225888009183109
639,150575,1,1,2.894875011406839
640,150576,30,0,3.2441920484416187
670,150606,1,1,2.8858580044470727
671,150607,29,0,3.210709954146296
700,150636,1,1,2.8718020184896886
701,150637,30,0,3.2570860348641872
731,150667,1,1,2.887410984840244
732,150668,29,0,3.2381609780713916
761,150697,1,1,2.8933020075783134
762,150698,29,0,3.220147977117449
791,150727,1,1,2.892951015383005
792,150728,30,0,3.2223209855146706
822,150758,1,1,2.9034509789198637
823,150759,29,0,3.229936002753675
852,150788,1,1,2.9026689589954913
853,150789,30,0,3.236006014049053
883,150819,1,1,2.890986972488463
884,150820,29,0,3.217611985746771
913,150849,1,1,2.8886229847557843
914,150850,30,0,3.2267700298689306
944,150880,1,1,2.886348986066878
945,150881,29,0,3.188589005731046
974,150910,1,1,2.8783439774997532
975,150911,30,0,3.2363480422645807
1005,150941,1,1,2.891137031838298
1006,150942,29,0,3.2465659896843135
1035,150971,1,1,2.8778029954992235
1036,150972,30,0,3.281200013589114
1066,151002,1,1,2.8799769934266806
1067,151003,29,0,3.2664830214343965
1096,151032,1,1,2.889094001147896
1097,151033,29,0,3.2153979991562665
1126,151062,1,1,2.90191697422415
1127,151063,30,0,3.2443220261484385
1157,151093,1,1,2.893581986427307
1158,151094,29,0,3.2373900176025927
1187,151123,1,1,3.061041992623359
1188,151124,30,0,3.2249060459434986
1218,151154,1,1,2.8979299822822213
1219,151155,29,0,3.2526280265301466
1248,151184,1,1,2.8787549817934632
1249,151185,30,0,3.2471169834025204
1279,151215,1,1,2.8730640187859535
1280,151216,29,0,3.2307379879057407
1309,151245,1,1,2.8828319627791643
1310,151246,30,0,3.235505020711571
1340,151276,1,1,2.8720920090563595
1341,151277,29,0,3.2439419883303344
1370,151306,1,1,2.886498987209052
1371,151307,30,0,3.2268200302496552
1401,151337,1,1,2.893562021199614
1402,151338,29,0,3.213716030586511
1431,151367,1,1,2.8844549669884145
1432,151368,30,0,3.2569150207564235
1462,151398,1,1,2.878163999412209
1463,151399,29,0,3.244272025767714
1492,151428,1,1,2.894843986723572
1493,151429,29,0,3.2569750328548253
1522,151458,1,1,2.8258569655008614
1523,151459,30,0,3.148675023112446
1553,151489,1,1,2.8381100273691118
1554,151490,29,0,3.1837799469940364
1583,151519,1,1,2.8172500315122306
1584,151520,30,0,3.2604429870843887
1614,151550,1,1,2.6025130064226687
1615,151551,29,0,3.085076983552426
1644,151580,1,1,2.5911619886755943
1645,151581,30,0,3.04641603725031
1675,151611,1,1,2.6567329769022763
1676,151612,29,0,3.0935630202293396
1705,151641,1,1,2.7240790077485144
1706,151642,30,0,3.202143998350948
1736,151672,1,1,2.787505043670535
1737,151673,29,0,3.1241090036928654
1766,151702,1,1,2.7851409977301955
1767,151703,30,0,3.1737509998492897
1797,151733,1,1,2.7587320073507726
1798,151734,29,0,3.2095470232889056
1827,151763,1,1,3.0003099818713963
1828,151764,30,0,3.21680202614516
1858,151794,1,1,2.8267180314287543
1859,151795,29,0,3.177157021127641
1888,151824,1,1,2.7963220491074026
1889,151825,29,0,3.2639490091241896
1918,151854,1,1,2.801080991048366
1919,151855,30,0,3.2658419804647565
1949,151885,1,1,2.8511040145531297
1950,151886,29,0,3.236396994907409
1979,151915,1,1,2.7858929825015366
1980,151916,30,0,3.150497970636934
2010,151946,1,1,2.7875759988091886
2011,151947,29,0,3.1401989981532097
2040,151976,1,1,2.8035849682055414
2041,151977,30,0,3.157411003485322
2071,152007,1,1,2.818582986947149
2072,152008,29,0,3.137484018225223
2101,152037,1,1,2.717785944696516
2102,152038,30,0,3.1275650253519416
2132,152068,1,1,2.61318200500682
2133,152069,29,0,3.1618489883840084
2162,152098,1,1,2.7366210124455392
2163,152099,30,0,3.1584430253133178
2193,152129,1,1,2.796682994812727
2194,152130,29,0,3.191764000803232
2223,152159,1,1,2.823813003487885
2224,152160,29,0,3.1418930157087743
2253,152189,1,1,2.8023739578202367
2254,152190,30,0,3.157911996822804
2284,152220,1,1,2.790421014651656
2285,152221,29,0,3.183398977853358
2314,152250,1,1,2.7902809670194983
2315,152251,30,0,3.1896299915388227
2345,152281,1,1,2.8086049715057015
2346,152282,29,0,3.1504579819738865
2375,152311,1,1,2.7991170063614845
2376,152312,30,0,3.1580220093019307
2406,152342,1,1,2.817091008182615
2407,152343,29,0,3.2235729740932584
2436,152372,1,1,2.83560500247404
2437,152373,30,0,3.1933580175973475
2467,152403,1,1,2.9397470061667264
2468,152404,29,0,3.1437359866686165
2497,152433,1,1,2.730911015532911
2498,152434,30,0,3.1554470187984407
2528,152464,1,1,2.7490650536492467
2529,152465,29,0,3.1435450073331594
2558,152494,1,1,2.7126370114274323
2559,152495,30,0,3.091289021540433
2589,152525,1,1,2.7129079680889845
2590,152526,29,0,3.1502580386586487
2619,152555,1,1,2.8286820161156356
2620,152556,29,0,3.190321964211762
2649,152585,1,1,2.8082039789296687
2650,152586,30,0,3.218394995201379
2680,152616,1,1,2.848197997082025
2681,152617,29,0,3.2140359980985522
2710,152646,1,1,2.8871410177089274
2711,152647,30,0,3.231026988942176
2741,152677,1,1,2.8537489706650376
2742,152678,29,0,3.2269100192934275
2771,152707,1,1,2.8685859870165586
2772,152708,30,0,3.216120006982237
2802,152738,1,1,2.8335810056887567
2803,152739,29,0,3.217994002625346
2832,152768,1,1,2.828622004017234
2833,152769,30,0,3.206963010597974
2863,152799,1,1,2.856884035281837
2864,152800,29,0,3.1754449591971934
2893,152829,1,1,2.86751298699528
2894,152830,30,0,3.171807969920337
2924,152860,1,1,2.8388809878379107
2925,152861,29,0,3.187747031915933
2954,152890,1,1,2.8485090006142855
2955,152891,30,0,3.19236604264006
2985,152921,1,1,2.8245849534869194
2986,152922,29,0,3.152180986944586
3015,152951,1,1,2.827478980179876
3016,152952,29,0,3.2222720328718424
3045,152981,1,1,2.8560819919221103
3046,152982,30,0,3.200109989847988
3076,153012,1,1,2.8209270094521344
3077,153013,29,0,3.198217018507421
3106,153042,1,1,2.9521409887820482
3107,153043,30,0,3.22012702235952
3137,153073,1,1,2.8204669943079352
3138,153074,29,0,3.286831022705883
3167,153103,1,1,2.8589979629032314
3168,153104,30,0,3.234083007555455
3198,153134,1,1,2.8683849959634244
3199,153135,29,0,3.228151996154338
3228,153164,1,1,2.855071041267365
3229,153165,30,0,3.311646985821426
3259,153195,1,1,2.7892179787158966
3260,153196,29,0,3.140630025882274
3289,153225,1,1,2.7910919743590057
3290,153226,30,0,3.176056023221463
3320,153256,1,1,2.801251015625894
3321,153257,29,0,3.207714995369315
3350,153286,1,1,2.7907120529562235
3351,153287,29,0,3.2389420084655285
3380,153316,1,1,2.882250992115587
3381,153317,30,0,3.240985970478505
3411,153347,1,1,2.866142021957785
3412,153348,29,0,3.2327810185961425
3441,153377,1,1,2.8688160236924887
3442,153378,30,0,3.235406009480357
3472,153408,1,1,2.8715209919027984
3473,153409,29,0,3.230236005038023
3502,153438,1,1,2.874216006603092
3503,153439,30,0,3.2208390184678137
3533,153469,1,1,2.8664919664151967
3534,153470,29,0,3.2211600337177515
3563,153499,1,1,2.860029984731227
3564,153500,30,0,3.251335001550615
3594,153530,1,1,2.7530909865163267
3595,153531,29,0,3.257477015722543
3624,153560,1,1,2.8288920293562114
3625,153561,30,0,3.2446029945276678
3655,153591,1,1,2.818162029143423
3656,153592,29,0,3.2197670079767704
3685,153621,1,1,2.877313003409654
3686,153622,30,0,3.279256052337587
3716,153652,1,1,2.8599000070244074
3717,153653,29,0,3.207384026609361
3746,153682,1,1,3.012572997249663
3747,153683,29,0,3.2466360135003924
3776,153712,1,1,2.8848159709014
3777,153713,30,0,3.2378199975937605
3807,153743,1,1,2.862535009626299
3808,153744,29,0,3.217291960027069
3837,153773,1,1,2.880408021155745
3838,153774,30,0,3.2318090088665485
3868,153804,1,1,2.8694779612123966
3869,153805,29,0,3.2390319975093007
3898,153834,1,1,2.8783539892174304
3899,153835,30,0,3.274589020293206
3929,153865,1,1,2.8700889670290053
3930,153866,29,0,3.2432510051876307
3959,153895,1,1,2.8863390325568616
3960,153896,30,0,3.2435209723189473
3990,153926,1,1,2.8616630006581545
3991,153927,29,0,3.251756017562002
4020,153956,1,1,2.9373139841482043
4021,153957,30,0,3.2468370045535266
4051,153987,1,1,2.865189977455884
4052,153988,29,0,3.220327023882419
4081,154017,1,1,2.876100013963878
4082,154018,30,0,3.288613981567323
4112,154048,1,1,2.8772419900633395
4113,154049,29,0,3.2440220238640904
4142,154078,1,1,2.8349030180834234
4143,154079,29,0,3.2047589775174856
4172,154108,1,1,2.850221993867308
4173,154109,30,0,3.2352859852835536
4203,154139,1,1,2.8578960336744785
4204,154140,29,0,3.211771952919662
4233,154169,1,1,2.9048429569229484
4234,154170,30,0,3.2408260158263147
4264,154200,1,1,2.8781029977835715
4265,154201,29,0,3.2480789814144373
4294,154230,1,1,2.845723007339984
4295,154231,30,0,3.227040055207908
4325,154261,1,1,2.883152978029102
4326,154262,29,0,3.23696801206097
4355,154291,1,1,2.8339120326563716
4356,154292,30,0,3.2463360112160444
4386,154322,1,1,3.033371001947671
4387,154323,29,0,3.2250359654426575
4416,154352,1,1,2.863716974388808
4417,154353,30,0,3.265050007030368
4447,154383,1,1,2.882321015931666
4448,154384,29,0,3.212613984942436
4477,154413,1,1,2.871842007152736
4478,154414,29,0,3.206060966476798
4507,154443,1,1,2.885056019295007
4508,154444,30,0,3.2324609928764403
4538,154474,1,1,2.876459970138967
4539,154475,29,0,3.2410160056315362
4568,154504,1,1,2.886668953578919
4569,154505,30,0,3.2769630197435617
4599,154535,1,1,2.847978030331433
4600,154536,29,0,3.2355060102418065
4629,154565,1,1,2.8729040059261024
4630,154566,30,0,3.2449839636683464
4660,154596,1,1,2.787575009278953
4661,154597,29,0,3.187658032402396
4690,154626,1,1,2.8293030336499214
4691,154627,30,0,3.2114809728227556
4721,154657,1,1,2.8198460349813104
4722,154658,29,0,3.1776090036146343
4751,154687,1,1,2.8767609619535506
4752,154688,30,0,3.2468870049342513
4782,154718,1,1,2.8726630262099206
4783,154719,29,0,3.2383810030296445
4812,154748,1,1,2.8937520110048354
4813,154749,30,0,3.2482289825566113
4843,154779,1,1,2.8627249994315207
4844,154780,29,0,3.246296022552997
4873,154809,1,1,2.8421469614841044
4874,154810,29,0,3.2522070105187595
4903,154839,1,1,2.8487889794632792
4904,154840,30,0,3.2434510067105293
4934,154870,1,1,2.830113982781768
4935,154871,29,0,3.25602397788316
4964,154900,1,1,2.862563997041434
4965,154901,30,0,3.2169409678317606
4995,154931,1,1,2.8758100233972073
4996,154932,29,0,3.2038880162872374
5025,154961,1,1,3.0338630313053727
5026,154962,30,0,3.21325397817418
5056,154992,1,1,2.871069998946041
5057,154993,29,0,3.222260973416269
5086,155022,1,1,2.875839010812342
5087,155023,30,0,3.2161700073629618
5117,155053,1,1,2.891589014325291
5118,155054,29,0,3.2235539983958006
5147,155083,1,1,2.882372005842626
5148,155084,30,0,3.2451439765281975
5178,155114,1,1,2.866031019948423
5179,155115,29,0,3.2357460004277527
5208,155144,1,1,2.867834991775453
5209,155145,30,0,3.2383910147473216
5239,155175,1,1,2.8725629672408104
5240,155176,29,0,3.201733052264899
5269,155205,1,1,2.8766209725290537
5270,155206,29,0,3.1926960218697786
5299,155235,1,1,2.8834230033680797
5300,155236,30,0,3.23539599776268
5330,155266,1,1,2.883142966311425
5331,155267,29,0,3.239714016672224
5360,155296,1,1,2.87358503555879
5361,155297,30,0,3.2278610160574317
5391,155327,1,1,2.857104002032429
5392,155328,29,0,3.199348982889205
5421,155357,1,1,2.8745770105160773
5422,155358,30,0,3.2169210026040673
5452,155388,1,1,2.8644289704971015
5453,155389,29,0,3.2340429606847465
5482,155418,1,1,2.877341990824789
5483,155419,30,0,3.236929012928158
5513,155449,1,1,2.8800670406781137
5514,155450,29,0,3.231628972571343
5543,155479,1,1,2.8723020222969353
5544,155480,30,0,3.2316389842890203
5574,155510,1,1,2.8717020177282393
5575,155511,29,0,3.232650982681662
5604,155540,1,1,2.873985969927162
5605,155541,29,0,3.235877025872469
5634,155570,1,1,2.881620021071285
5635,155571,30,0,3.2256669946946204
5665,155601,1,1,3.022632037755102
5666,155602,29,0,3.221580001991242
5695,155631,1,1,2.8899559983983636
5696,155632,30,0,3.2360769691877067
5726,155662,1,1,2.8814899851568043
5727,155663,29,0,3.237368946429342
5756,155692,1,1,2.892440010327846
5757,155693,30,0,3.2259179861284792
5787,155723,1,1,2.878575003705919
5788,155724,29,0,3.2174729858525097
5817,155753,1,1,2.886930014938116
5818,155754,30,0,3.2312070252373815
5848,155784,1,1,2.8875619755126536
5849,155785,29,0,3.221980994567275
5878,155814,1,1,2.886878966819495
5879,155815,30,0,3.2352959970012307
5909,155845,1,1,2.886578964535147
5910,155846,29,0,3.22903401684016
5939,155875,1,1,2.8872599941678345
5940,155876,30,0,3.227521025110036
5970,155906,1,1,2.879856969229877
5971,155907,29,0,3.222792991437018
6000,155936,1,1,2.8832629905082285
6001,155937,29,0,3.2285130000673234
6030,155966,1,1,2.891258045565337
6031,155967,30,0,3.2289240043610334
6061,155997,1,1,2.886369009502232
6062,155998,29,0,3.2232629600912333
6091,156027,1,1,2.8899949975311756
6092,156028,30,0,3.2299550366587937
6122,156058,1,1,2.8700780239887536
6123,156059,29,0,3.198778023943305
6152,156088,1,1,2.874215948395431
6153,156089,30,0,3.2311370014213026
6183,156119,1,1,2.8619839577004313
6184,156120,29,0,3.2311879913322628
6213,156149,1,1,2.855651022400707
6214,156150,30,0,3.2428090344183147
6244,156180,1,1,2.875038015190512
6245,156181,29,0,3.233161987736821
6274,156210,1,1,2.847005962394178
6275,156211,30,0,3.2319200108759105
6305,156241,1,1,3.03186901146546
6306,156242,29,0,3.2214500242844224
6335,156271,1,1,2.870148979127407
6336,156272,30,0,3.219806996639818
6366,156302,1,1,2.8625039849430323
6367,156303,29,0,3.2211790094152093
6396,156332,1,1,2.8622039826586843
6397,156333,29,0,3.247026994358748
6426,156362,1,1,2.8498510364443064
6427,156363,30,0,3.270059998612851
6457,156393,1,1,2.8209679876454175
6458,156394,29,0,3.229885012842715
6487,156423,1,1,2.88790202466771
6488,156424,30,0,3.221409977413714
6518,156454,1,1,2.8658609953708947
6519,156455,29,0,3.206691995728761
6548,156484,1,1,3.168592054862529
6549,156485,30,0,3.288353036623448
6579,156515,1,1,2.874316996894777
6580,156516,29,0,3.2427189871668816
6609,156545,1,1,2.8811090160161257
6610,156546,30,0,3.2495419727638364
6640,156576,1,1,2.8380799922160804
6641,156577,29,0,3.1707860180176795
6670,156606,1,1,2.8332200017757714
6671,156607,30,0,3.2065819832496345
6701,156637,1,1,2.8109390405006707
6702,156638,29,0,3.2827439717948437
6731,156667,1,1,2.7968829963356256
6732,156668,29,0,3.2463559764437377
6761,156697,1,1,2.8038760065101087
