start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,1.308606006205082
1,206257,29,0,1.5543110202997923
30,206286,1,1,0.8357189944945276
31,206287,30,0,1.2224559905007482
61,206317,1,1,0.8404380059801042
62,206318,30,0,1.1791959987021983
92,206348,1,1,0.8372020092792809
93,206349,29,0,1.1584879830479622
122,206378,1,1,0.835898972582072
123,206379,30,0,1.1752680293284357
153,206409,1,1,0.8304599905386567
154,206410,30,0,1.1642579920589924
184,206440,1,1,0.8319320040754974
185,206441,29,0,1.1550210183486342
214,206470,1,1,0.8335750317201018
215,206471,30,0,1.1804079986177385
245,206501,1,1,0.8358689956367016
246,206502,30,0,1.162764965556562
276,206532,1,1,0.8314609876833856
277,206533,29,0,1.1503130081109703
306,206562,1,1,0.8269629906862974
307,206563,30,0,1.1694369604811072
337,206593,1,1,0.8298179600387812
338,206594,30,0,1.1505630100145936
368,206624,1,1,0.8293479913845658
369,206625,29,0,1.1430989834479988
398,206654,1,1,0.8269320242106915
399,206655,30,0,1.1380490032024682
429,206685,1,1,0.8211320382542908
430,206686,30,0,1.1233119876123965
460,206716,1,1,0.8200400043278933
461,206717,29,0,1.1003699619323015
490,206746,1,1,0.8138490375131369
491,206747,30,0,1.1343329679220915
521,206777,1,1,0.8220940362662077
522,206778,30,0,1.1233119876123965
552,206808,1,1,0.8132369839586318
553,206809,29,0,1.1202369933016598
582,206838,1,1,0.8124870364554226
583,206839,30,0,1.1322989594191313
613,206869,1,1,0.8228549850173295
614,206870,30,0,1.1235420242883265
644,206900,1,1,0.8120349957607687
645,206901,29,0,1.1072329943999648
674,206930,1,1,0.813928956631571
675,206931,30,0,1.1276910081505775
705,206961,1,1,0.8134680101647973
706,206962,30,0,1.1187239433638752
736,206992,1,1,0.8124460000544786
737,206993,30,0,1.1291130213066936
767,207023,1,1,0.8108229958452284
768,207024,29,0,1.1161189759150147
797,207053,1,1,0.8110630442388356
798,207054,30,0,1.112703001126647
828,207084,1,1,0.8096599485725164
829,207085,30,0,1.1271089897491038
859,207115,1,1,0.8134779636748135
860,207116,29,0,1.0911020217463374
889,207145,1,1,0.8124859887175262
890,207146,30,0,1.1076130322180688
920,207176,1,1,0.8147309999912977
921,207177,30,0,1.1263879714533687
951,207207,1,1,0.8136879769153893
952,207208,29,0,1.104626979213208
981,207237,1,1,0.8139180135913193
982,207238,30,0,1.112212019506842
