model,fold,horizon_seconds,price,RMSE,MAE,R2,n,price_unit,rmse_gain_vs_e0,r2_os_vs_e0,e0_gain_status,inference_n_predictions,inference_n_calls,inference_single_n,inference_mean_ms,inference_p50_ms,inference_p95_ms,inference_p99_ms,inference_upper_bound_ms,inference_upper_bound_kind,inference_first_call_ms,inference_batch_p95_ms,inference_batch_p99_ms,inference_batch_max_ms,inference_total_seconds,inference_amortized_ms_per_prediction,inference_scope,inference_warmup_calls,inference_configured_batch_size,train_end,val_start,gap_days,duration_seconds,E0_RMSE,E0_MAE,E0_R2,E0_n,E0_price_unit
autots,fold2,60,L2 mid,10.012804500291871,6.17939814206837,0.993638717011377,7621,USDT,-0.03224275517088793,-0.06552510560278568,defined,7621,7621,1024,2.6237890337483805,2.614816010463983,2.6772459736093874,2.7545113576343283,5.311834975145757,observed_max_not_hard_bound,5.311834975145757,2.684504957869649,2.7537919930182397,5.311834975145757,19.983945909247268,2.6222209564686088,prepared input/context + scaling + transfers + predict + host log-return output,0,1,2023-10-12T23:59:59.893001+00:00,2023-10-13T23:59:59.893001+00:00,1,72.5849916934967,9.700048220376466,6.105939509250849,0.9940299079250466,7621,USDT
