exp_id,timestamp,step,model,dataset_label,config_hash,seed,colset,n_cols,rounds,base,MedianGain,WinRate,P10Gain,WorstGain,rmse_cells,mae_cells,e0_cells,gain_cells,train_device,decision,note
20260831_215823_confirm_xgb_unprune_seed1,2026-08-31T21:58:23,confirm,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8588,unprune,112,ES,E0,0.0848,0.6667,-0.3913,-2.5843,"[[44.92, 62.44, 76.035], [51.16, 70.407, 84.186], [57.466, 82.238, 103.135], [84.956, 116.736, 143.427], [101.967, 131.207, 149.902]]","[[30.058, 42.729, 52.13], [34.936, 48.761, 58.47], [36.936, 54.413, 68.236], [55.942, 76.801, 95.396], [51.542, 71.938, 87.075]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[0.0218, 0.1227, 0.0185], [0.1974, 0.1386, 0.0919], [-0.5084, -0.2157, -2.5843], [-0.0985, 0.0848, -0.2069], [0.4485, 0.2484, 0.1942]]",GPU,,n_ext=40
20260831_215823_confirm_xgb_unprune_seed2,2026-08-31T21:58:23,confirm,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8589,unprune,112,ES,E0,0.0444,0.6,-0.5423,-1.8679,"[[44.853, 62.489, 75.93], [51.251, 70.394, 83.975], [57.441, 83.594, 101.049], [84.918, 117.494, 143.728], [101.654, 131.417, 150.031]]","[[29.99, 42.769, 52.016], [34.938, 48.74, 58.444], [36.868, 55.204, 67.592], [55.972, 77.382, 96.114], [51.415, 71.436, 87.234]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[0.1711, 0.0444, 0.157], [0.0203, 0.1569, 0.3428], [-0.4634, -1.8679, -0.5092], [-0.0535, -0.5644, -0.4176], [0.7542, 0.0894, 0.1083]]",GPU,,n_ext=40
20260831_215823_confirm_xgb_prune_seed0,2026-08-31T21:58:23,confirm,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,prune,83,ES,E0,0.0066,0.6,-0.1457,-1.3812,"[[44.933, 62.531, 75.953], [51.202, 70.269, 83.897], [57.965, 81.91, 100.53], [84.861, 116.827, 143.145], [101.083, 131.537, 150.536]]","[[30.008, 42.751, 51.999], [34.859, 48.786, 58.514], [37.153, 54.402, 67.347], [55.891, 76.782, 95.393], [51.22, 71.529, 87.628]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0063, -0.0228, 0.1274], [0.1163, 0.3342, 0.4347], [-1.3812, 0.1849, 0.0065], [0.0134, 0.0066, -0.0105], [1.3113, -0.0022, -0.2277]]",GPU,,n_ext=11
20260831_215823_confirm_xgb_prune_seed1,2026-08-31T21:58:23,confirm,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8588,prune,83,ES,E0,-0.0468,0.3333,-0.5611,-1.1828,"[[44.948, 62.552, 75.906], [51.287, 70.598, 84.109], [57.852, 82.261, 100.916], [84.912, 117.633, 143.171], [101.725, 131.074, 150.177]]","[[30.174, 42.731, 52.105], [34.868, 48.93, 58.691], [37.163, 54.495, 67.518], [55.903, 77.143, 95.494], [51.459, 71.643, 87.58]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0393, -0.0556, 0.1884], [-0.0502, -0.1319, 0.1834], [-1.1828, -0.2431, -0.3777], [-0.0468, -0.6834, -0.0282], [0.6847, 0.3499, 0.0114]]",GPU,,n_ext=11
20260831_215823_confirm_xgb_prune_seed2,2026-08-31T21:58:23,confirm,xgb,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8589,prune,83,ES,E0,-0.0297,0.4,-0.9663,-2.781,"[[44.943, 62.668, 76.114], [51.284, 69.933, 84.217], [57.314, 83.251, 100.466], [84.688, 116.919, 143.158], [101.776, 131.453, 154.371]]","[[30.025, 42.967, 52.14], [34.948, 48.761, 58.361], [36.866, 55.049, 67.295], [55.912, 76.787, 95.192], [51.24, 71.514, 89.106]]","[[44.93, 62.517, 76.05], [51.262, 70.505, 84.264], [57.176, 82.061, 100.537], [84.872, 116.835, 143.13], [102.426, 131.534, 150.194]]","[[-0.0297, -0.241, -0.0849], [-0.0437, 0.8104, 0.0549], [-0.2412, -1.4497, 0.07], [0.2176, -0.072, -0.0195], [0.6353, 0.062, -2.781]]",GPU,,n_ext=11
20260831_220003_loop_cat_vwap_amt_gap_1,2026-08-31T22:00:03,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_1,73,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4666666666666667,-0.1288356019290892,-0.1873470283135336,"[[44.8958, 62.5473, 76.2141], [51.2669, 70.2849, 83.9417], [57.3568, 82.1281, 100.4946], [84.8792, 117.0166, 143.3743], [102.1549, 131.4065, 149.9791]]","[[30.0906, 42.6956, 52.1953], [34.876, 48.6443, 58.0688], [36.9087, 54.3603, 67.4046], [55.9233, 76.8773, 95.4797], [51.3199, 71.4042, 87.3433]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.1873, -0.0556, -0.0057], [-0.0464, 0.1263, 0.199], [-0.1777, -0.0145, 0.1022], [0.0085, 0.1061, 0.0084], [0.2038, 0.0, 0.0]]",GPU,KEEP,
20260831_220021_loop_cat_vwap_amt_gap_15,2026-08-31T22:00:21,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_15,74,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,-0.0379331565133478,0.2666666666666666,-0.1073829421535466,-0.4868896251499555,"[[44.8949, 62.5322, 76.243], [51.2805, 70.3282, 84.3504], [57.4142, 82.2004, 100.5705], [84.8792, 117.148, 143.4303], [102.1629, 131.3881, 149.7095]]","[[30.0727, 42.716, 52.1958], [34.8821, 48.6697, 58.3539], [36.9516, 54.3866, 67.3955], [55.9233, 76.984, 95.5094], [51.2906, 71.4087, 87.2008]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.002, 0.024, -0.0379], [-0.0265, -0.0616, -0.4869], [-0.1, -0.088, -0.0755], [0.0, -0.1123, -0.0391], [-0.0078, 0.014, 0.1797]]",GPU,KEEP,
20260831_220039_loop_cat_vwap_amt_gap_60,2026-08-31T22:00:39,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_60,75,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4666666666666667,-0.1833893895480143,-0.2651166981621156,"[[44.8643, 62.6708, 76.3392], [51.2617, 70.5146, 84.4106], [57.4315, 82.2708, 100.5763], [84.8779, 117.0417, 143.2856], [102.0272, 131.3881, 149.6457]]","[[30.069, 42.7655, 52.27], [34.8695, 48.7542, 58.2168], [36.9512, 54.4187, 67.3893], [55.9278, 76.8073, 95.446], [51.3049, 71.4087, 87.243]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0681, -0.2216, -0.1261], [0.0366, -0.2651, -0.0714], [-0.0302, -0.0856, -0.0058], [0.0016, 0.0907, 0.1009], [0.1328, 0.0, 0.0427]]",GPU,KEEP,
20260831_220058_loop_cat_vwap_amt_gap_240,2026-08-31T22:00:58,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,vwap_amt_gap_240,76,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4666666666666667,-0.0841110108845022,-0.307415181019377,"[[44.8377, 62.6105, 76.2408], [51.2338, 70.4525, 84.3835], [57.4721, 82.2674, 100.5847], [84.8779, 117.1248, 143.7261], [102.037, 131.4091, 149.7846]]","[[30.0454, 42.7266, 52.2152], [34.8523, 48.6986, 58.1997], [36.9851, 54.4525, 67.2768], [55.9278, 76.9607, 95.7232], [51.3313, 71.4136, 87.2149]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0594, 0.0962, 0.1289], [0.0545, 0.0881, 0.0321], [-0.0706, 0.0042, -0.0083], [0.0, -0.071, -0.3074], [-0.0096, -0.016, -0.0929]]",GPU,KEEP,
20260831_220117_loop_cat_ret_60,2026-08-31T22:01:17,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_60,77,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.3333333333333333,-0.0604119102628164,-0.1038516707192904,"[[44.8326, 62.6043, 76.2408], [51.2367, 70.5081, 84.2601], [57.4758, 82.2464, 100.6891], [84.8779, 117.1633, 143.7261], [102.0607, 131.4486, 149.7455]]","[[30.061, 42.7198, 52.2152], [34.8529, 48.7158, 58.1314], [36.9886, 54.4093, 67.342], [55.9278, 76.9689, 95.7232], [51.338, 71.4455, 87.2059]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0113, 0.0099, 0.0], [-0.0056, -0.0788, 0.1462], [-0.0066, 0.0255, -0.1039], [0.0, -0.0328, 0.0], [-0.0232, -0.0301, 0.0261]]",GPU,KEEP,
20260831_220135_loop_cat_ret_240,2026-08-31T22:01:35,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_240,78,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,-0.0141263308302219,0.2666666666666666,-0.2046846096557297,-0.2846438922899041,"[[44.8629, 62.6604, 76.4036], [51.2395, 70.4636, 84.4214], [57.4303, 82.3044, 100.9757], [84.8779, 117.1478, 143.4873], [102.0864, 131.4486, 149.7666]]","[[30.049, 42.7616, 52.1665], [34.8557, 48.7383, 58.2987], [36.972, 54.4888, 67.4507], [55.9278, 76.8916, 95.5804], [51.3292, 71.4455, 87.1047]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0676, -0.0897, -0.2135], [-0.0054, 0.063, -0.1914], [0.0792, -0.0705, -0.2846], [0.0, 0.0132, 0.1662], [-0.0252, 0.0, -0.0141]]",GPU,KEEP,
20260831_220154_loop_cat_ret_1440,2026-08-31T22:01:54,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_1440,79,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.3333333333333333,-0.1552802550939214,-0.1886570431437917,"[[44.8475, 62.631, 76.4274], [51.2375, 70.3922, 84.5807], [57.4429, 82.4177, 101.1444], [84.8779, 117.1048, 143.4873], [102.1064, 131.4486, 149.7666]]","[[30.0458, 42.7609, 52.1787], [34.8555, 48.7341, 58.5131], [36.9764, 54.5428, 67.5802], [55.9278, 76.9322, 95.5804], [51.3357, 71.4455, 87.1047]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0344, 0.047, -0.0312], [0.0039, 0.1013, -0.1887], [-0.0219, -0.1376, -0.1671], [0.0, 0.0367, 0.0], [-0.0196, 0.0, 0.0]]",GPU,KEEP,
20260831_220212_loop_cat_log_rv15_rv240,2026-08-31T22:02:12,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_rv15_rv240,80,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4,-0.1242782425284971,-0.2255652249170348,"[[44.8262, 62.6139, 76.3803], [51.2455, 70.385, 84.4214], [57.4833, 82.5383, 101.1127], [84.8779, 117.2115, 143.4873], [102.1553, 131.45, 150.1044]]","[[30.0309, 42.7461, 52.1774], [34.8588, 48.7212, 58.2962], [37.0019, 54.6146, 67.5398], [55.9278, 76.938, 95.5804], [51.3164, 71.4761, 87.3371]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0474, 0.0273, 0.0616], [-0.0157, 0.0103, 0.1883], [-0.0704, -0.1464, 0.0314], [0.0, -0.0911, 0.0], [-0.0478, -0.001, -0.2256]]",GPU,KEEP,
20260831_220231_loop_cat_log_rv60_rv1440,2026-08-31T22:02:31,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_rv60_rv1440,81,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,-0.0006199655582461,0.4,-0.132855018375948,-0.1803108436103873,"[[44.8119, 62.6107, 76.3206], [51.2458, 70.4059, 84.5736], [57.4335, 82.4382, 101.1765], [84.8779, 117.2261, 143.5007], [102.1494, 131.452, 150.3736]]","[[30.0265, 42.7236, 52.1311], [34.8581, 48.7398, 58.4918], [36.9783, 54.5716, 67.5598], [55.9278, 76.9349, 95.5794], [51.3137, 71.4763, 87.3122]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.032, 0.005, 0.0783], [-0.0006, -0.0298, -0.1803], [0.0867, 0.1213, -0.0632], [0.0, -0.0125, -0.0093], [0.0058, -0.0015, -0.1793]]",GPU,KEEP,
20260831_220250_loop_cat_ret_skew_60,2026-08-31T22:02:50,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ret_skew_60,82,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0059824453800927,0.6,-0.1146947759782967,-0.1630916373508872,"[[44.8393, 62.6136, 76.4353], [51.2427, 70.5208, 84.302], [57.3762, 82.4736, 101.1501], [84.8779, 117.1888, 143.4584], [102.1442, 131.4239, 149.9585]]","[[30.0512, 42.7172, 52.2352], [34.8577, 48.8086, 58.3738], [36.9338, 54.6115, 67.5534], [55.9278, 76.8338, 95.5583], [51.3031, 71.4812, 87.3016]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0612, -0.0046, -0.1503], [0.006, -0.1631, 0.3212], [0.0998, -0.0428, 0.0261], [0.0, 0.0319, 0.0295], [0.0051, 0.0213, 0.276]]",GPU,KEEP,
20260831_220310_loop_cat_dd_240,2026-08-31T22:03:10,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,dd_240,83,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,-0.0330770683581782,0.3333333333333333,-0.1385321851392174,-0.4233932740138169,"[[44.8587, 62.6343, 76.5617], [51.2427, 70.5721, 84.6589], [57.4042, 82.5243, 101.0711], [84.8779, 116.9993, 143.5994], [102.1053, 131.4027, 149.9432]]","[[30.0599, 42.746, 52.2659], [34.8577, 48.8233, 58.4895], [36.92, 54.6204, 67.5279], [55.9278, 76.7887, 95.6231], [51.2859, 71.4852, 87.2922]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0432, -0.0331, -0.1654], [0.0, -0.0728, -0.4234], [-0.0488, -0.0615, 0.0782], [0.0, 0.1617, -0.0983], [0.0381, 0.0162, 0.0102]]",GPU,KEEP,
20260831_220328_loop_cat_ru_240,2026-08-31T22:03:28,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ru_240,84,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0355002391036807,0.6,-0.0500095834003744,-0.3194972357130066,"[[44.8098, 62.5836, 76.3097], [51.2369, 70.4179, 84.3063], [57.4298, 82.788, 100.8785], [84.8779, 117.0621, 143.5229], [102.069, 131.4027, 149.9447]]","[[30.022, 42.7238, 52.2242], [34.8547, 48.7778, 58.3937], [36.9187, 54.7025, 67.3377], [55.9278, 76.8393, 95.619], [51.2648, 71.4852, 87.3905]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1088, 0.081, 0.3291], [0.0113, 0.2185, 0.4165], [-0.0445, -0.3195, 0.1905], [0.0, -0.0537, 0.0533], [0.0355, 0.0, -0.001]]",GPU,KEEP,
20260831_220347_loop_cat_log_c_ema60,2026-08-31T22:03:47,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c_ema60,85,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.2666666666666666,-0.0728098221189332,-0.1354855623278972,"[[44.8608, 62.5881, 76.3098], [51.2428, 70.3804, 84.4206], [57.424, 82.788, 100.8804], [84.8779, 117.0674, 143.5229], [102.0604, 131.4027, 149.8426]]","[[30.0281, 42.7051, 52.1895], [34.8709, 48.7745, 58.5554], [36.9056, 54.7025, 67.3464], [55.9278, 76.8373, 95.619], [51.2508, 71.4852, 87.3117]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.1137, -0.0071, -0.0001], [-0.0115, 0.0532, -0.1355], [0.01, 0.0, -0.0019], [0.0, -0.0045, 0.0], [0.0085, 0.0, 0.0681]]",GPU,KEEP,
20260831_220406_loop_cat_log_c_ema240,2026-08-31T22:04:06,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c_ema240,86,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4,-0.1663343116826166,-0.1977158813060597,"[[44.8102, 62.5816, 76.2572], [51.2409, 70.517, 84.3957], [57.4564, 82.8479, 101.0799], [84.8779, 117.1306, 143.5228], [102.0604, 131.4032, 150.0295]]","[[30.0505, 42.7324, 52.2549], [34.8705, 48.838, 58.4675], [36.9106, 54.6798, 67.4803], [55.9278, 76.8756, 95.6082], [51.2508, 71.4535, 87.1511]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1127, 0.0103, 0.069], [0.0038, -0.1941, 0.0294], [-0.0565, -0.0724, -0.1977], [0.0, -0.0539, 0.0001], [0.0, -0.0004, -0.1247]]",GPU,KEEP,
20260831_220425_loop_cat_log_c_ema1440,2026-08-31T22:04:25,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_c_ema1440,87,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.3333333333333333,-0.1100937372460819,-0.3036826993960906,"[[44.8734, 62.5892, 76.3059], [51.2294, 70.4631, 84.652], [57.4913, 82.8135, 100.9717], [84.8779, 117.06, 143.5237], [102.0604, 131.4032, 150.0373]]","[[30.082, 42.721, 52.27], [34.8728, 48.886, 58.6429], [36.9375, 54.6416, 67.4329], [55.9278, 76.8399, 95.6262], [51.2508, 71.4535, 87.3464]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.1409, -0.0121, -0.0639], [0.0224, 0.0765, -0.3037], [-0.0608, 0.0415, 0.107], [0.0, 0.0602, -0.0007], [0.0, 0.0, -0.0052]]",GPU,KEEP,
20260831_220443_loop_cat_log_ema60_ema240,2026-08-31T22:04:43,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_ema60_ema240,88,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.3333333333333333,-0.0858223285988657,-0.1280484123041603,"[[44.8809, 62.5308, 76.3425], [51.2294, 70.4287, 84.6646], [57.4859, 82.6852, 101.0838], [84.8779, 117.0249, 143.5912], [102.0604, 131.4377, 150.2294]]","[[30.0959, 42.6875, 52.291], [34.8728, 48.8375, 58.7165], [36.933, 54.5798, 67.4884], [55.9278, 76.8088, 95.6278], [51.2508, 71.4669, 87.3933]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0168, 0.0932, -0.048], [0.0, 0.0488, -0.0149], [0.0094, 0.155, -0.111], [0.0, 0.03, -0.047], [0.0, -0.0262, -0.128]]",GPU,KEEP,
20260831_220501_loop_cat_hma_slope64_volnorm,2026-08-31T22:05:01,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,hma_slope64_volnorm,89,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0,0.4666666666666667,-0.1349485703173547,-0.151082747088882,"[[44.885, 62.5679, 76.3171], [51.2274, 70.4635, 84.7137], [57.4638, 82.8101, 101.2293], [84.8779, 116.9693, 143.5028], [102.0508, 131.3719, 150.4119]]","[[30.0983, 42.716, 52.259], [34.8688, 48.8713, 58.6678], [36.9079, 54.6843, 67.614], [55.9278, 76.799, 95.5421], [51.256, 71.4254, 87.349]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.009, -0.0594, 0.0333], [0.004, -0.0494, -0.0581], [0.0384, -0.1511, -0.144], [0.0, 0.0475, 0.0616], [0.0094, 0.0501, -0.1214]]",GPU,KEEP,
20260831_220519_loop_cat_rsi240_centered,2026-08-31T22:05:19,loop,cat,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,rsi240_centered,90,"{""fold1_2026-01-27"": [118, 67, 76], ""fold2_2026-01-28"": [21, 111, 339], ""fold3_2026-01-29"": [100, 71, 43], ""fold4_2026-01-30"": [1, 84, 27], ""fold5_2026-01-31"": [41, 8, 39]}",S_m,0.0140956528287827,0.6,-0.0859407368480091,-0.1792681706404453,"[[44.8279, 62.5591, 76.3046], [51.2557, 70.4205, 84.8038], [57.4589, 82.8421, 101.1491], [84.8779, 117.179, 143.4435], [102.0124, 131.3994, 150.0337]]","[[30.065, 42.7214, 52.2088], [34.8822, 48.8518, 58.7036], [36.9489, 54.6897, 67.6173], [55.9278, 76.9338, 95.4831], [51.2494, 71.4354, 87.1964]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1272, 0.0141, 0.0163], [-0.0554, 0.0609, -0.1063], [0.0086, -0.0386, 0.0792], [0.0, -0.1793, 0.0413], [0.0376, -0.021, 0.2514]]",GPU,KEEP,
