start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,142305,1,1,95.1582120032981
1,142306,6,0,93.77229202073067
7,142312,1,1,93.47585099749267
8,142313,6,0,93.52162596769631
14,142319,1,1,93.63695100182667
15,142320,7,0,93.81394903175533
22,142327,1,1,93.61397800967097
23,142328,6,0,93.47476996481419
29,142334,1,1,93.44046603655443
30,142335,7,0,93.60997099429369
37,142342,1,1,93.38405099697411
38,142343,6,0,93.61694299150258
44,142349,1,1,93.30810100072995
45,142350,7,0,93.57722999993712
52,142357,1,1,93.55984802823514
53,142358,6,0,93.79918099148199
59,142364,1,1,93.42693100916222
60,142365,7,0,93.6288459924981
67,142372,1,1,93.23476499412209
68,142373,6,0,93.34796399343759
74,142379,1,1,94.07286898931488
75,142380,6,0,93.47160399192944
81,142386,1,1,93.34274404682219
82,142387,7,0,93.47337699728087
89,142394,1,1,93.26257603242993
90,142395,6,0,93.52708701044321
96,142401,1,1,93.46629399806261
97,142402,7,0,93.49286300130188
104,142409,1,1,93.59865897567943
105,142410,6,0,93.59325998229906
111,142416,1,1,93.39883900247514
112,142417,7,0,93.45716703683138
119,142424,1,1,93.31778896739706
120,142425,6,0,93.38115598075092
126,142431,1,1,93.44774897908792
127,142432,7,0,94.19387299567461
134,142439,1,1,93.5697159729898
135,142440,6,0,93.79680699203163
141,142446,1,1,93.38366001611575
142,142447,6,0,93.28060899861157
148,142453,1,1,93.38620601920411
149,142454,7,0,93.9818299957551
156,142461,1,1,93.4308180003427
157,142462,6,0,93.46854803152382
163,142468,1,1,93.30344200134277
164,142469,7,0,93.67740497691557
171,142476,1,1,93.62942597363144
172,142477,6,0,93.3111059712246
178,142483,1,1,93.65788899594918
179,142484,7,0,94.1627059946768
186,142491,1,1,93.53051305515692
187,142492,6,0,93.48411700921133
193,142498,1,1,93.75668200664222
194,142499,7,0,93.76222302671522
201,142506,1,1,93.35497696883976
202,142507,6,0,93.6077359947376
208,142513,1,1,93.78815995296463
209,142514,7,0,93.89141201972961
216,142521,1,1,93.52847904665396
217,142522,6,0,93.17559498595074
223,142528,1,1,93.41935598058626
224,142529,6,0,93.34901697002351
230,142535,1,1,93.31403096439317
231,142536,7,0,93.64573599305004
238,142543,1,1,94.1229320014827
239,142544,6,0,93.64827099489048
245,142550,1,1,93.26933900592849
246,142551,7,0,93.67666399339214
253,142558,1,1,93.53579301387072
254,142559,6,0,93.59144500922412
260,142565,1,1,93.4675260214135
261,142566,7,0,93.81319698877633
268,142573,1,1,94.1221400280483
269,142574,6,0,93.35467702476308
275,142580,1,1,93.33894698647782
276,142581,7,0,95.46272701118141
283,142588,1,1,93.21180201368406
284,142589,6,0,93.47671299474314
290,142595,1,1,93.2751190266572
291,142596,6,0,93.44459301792085
