start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,181104,1,1,1.3038499746471643
1,181105,23,0,1.4215990086086094
24,181128,1,1,0.8543360163457692
25,181129,24,0,1.1900990502908826
49,181153,1,1,0.8193009998649359
50,181154,23,0,1.0865770163945854
73,181177,1,1,0.8159049903042614
74,181178,24,0,1.0992609895765781
98,181202,1,1,0.8048640447668731
99,181203,23,0,1.0780410375446081
122,181226,1,1,0.8163359598256648
123,181227,24,0,1.087739015929401
147,181251,1,1,0.8092020289041102
148,181252,23,0,1.0759970173239708
171,181275,1,1,0.8055450161918998
172,181276,24,0,1.0891120182350278
196,181300,1,1,0.8169270004145801
197,181301,24,0,1.0833109845407307
221,181325,1,1,0.8086910238489509
222,181326,23,0,1.0689340415410697
245,181349,1,1,0.7928319973871112
246,181350,24,0,1.099390967283398
270,181374,1,1,0.8052639896050096
271,181375,23,0,1.0894520091824234
294,181398,1,1,0.8005059789866209
295,181399,24,0,1.1022160178981721
319,181423,1,1,0.8015279890969396
320,181424,23,0,1.0477839969098568
343,181447,1,1,0.8118670084513724
344,181448,24,0,1.0577639914117754
368,181472,1,1,0.8104239823296666
369,181473,24,0,1.052103005349636
393,181497,1,1,0.8055049693211913
394,181498,23,0,1.042785996105522
417,181521,1,1,0.8086410234682262
418,181522,24,0,1.043507014401257
442,181546,1,1,0.8061259868554771
443,181547,23,0,1.0355620179325342
466,181570,1,1,0.7976599736139178
467,181571,24,0,1.0389590170234442
491,181595,1,1,0.8018389926292002
492,181596,23,0,1.0384480119682848
515,181619,1,1,0.8021289831958711
516,181620,24,0,1.0426450171507895
540,181644,1,1,0.8006159914657474
541,181645,23,0,1.0371949756518006
564,181668,1,1,0.7977010100148618
565,181669,24,0,1.0488469852134585
589,181693,1,1,0.7921910146251321
590,181694,24,0,1.0484159574843943
614,181718,1,1,0.8055359940044582
615,181719,23,0,1.045409997459501
638,181742,1,1,0.8130290079861879
639,181743,24,0,1.0427850065752864
663,181767,1,1,0.8107050089165568
664,181768,23,0,1.0402009938843548
687,181791,1,1,0.8055950165726244
688,181792,24,0,1.0432470007799566
712,181816,1,1,0.8063570130616426
713,181817,23,0,1.0381570318713784
736,181840,1,1,0.8088519680313766
737,181841,24,0,1.0426060180179775
761,181865,1,1,0.8042120025493205
762,181866,24,0,1.0366339702159166
786,181890,1,1,0.8015179773792624
787,181891,23,0,1.036524015944451
810,181914,1,1,0.8022999973036349
811,181915,24,0,1.0358630097471178
835,181939,1,1,0.7933930028229952
836,181940,23,0,1.0493079898878932
859,181963,1,1,0.7962680538184941
860,181964,24,0,1.04092201218009
884,181988,1,1,0.80775999231264
885,181989,23,0,1.0400100145488977
908,182012,1,1,0.8026599534787238
909,182013,24,0,1.0453399736434221
933,182037,1,1,0.8088420145213604
934,182038,23,0,1.0435069561935961
957,182061,1,1,0.806607014965266
958,182062,24,0,1.04607199318707
982,182086,1,1,0.8071279735304415
983,182087,24,0,1.0435170261189342
1007,182111,1,1,0.8058350067585707
1008,182112,23,0,1.047274039592594
1031,182135,1,1,0.8070580079220235
1032,182136,24,0,1.0435570147819817
1056,182160,1,1,0.8048940217122436
1057,182161,23,0,1.0489969863556325
1080,182184,1,1,1.1586309992708266
1081,182185,24,0,1.0468229884281754
1105,182209,1,1,0.8029309683479369
1106,182210,23,0,1.0429159738123417
1129,182233,1,1,0.8085999870672822
1130,182234,24,0,1.0409720125608146
1154,182258,1,1,0.8007269934751093
1155,182259,24,0,1.0360430460423231
1179,182283,1,1,0.7987730205059052
