col,PI_h1,PI_h2,PI_h3,keep
vwap_amt_gap_2,0.0008352702171758134,0.0021834500635880736,-0.0012053558485263238,True
vwap_amt_gap_3,0.0038500980699680554,-0.0006295447415377945,0.0,False
vwap_amt_gap_4,0.0013099149170940905,0.0030681790126199835,0.0,True
vwap_amt_gap_5,0.0004423451149844955,0.013171773227886282,0.0016510185270111795,True
vwap_amt_gap_8,0.0036011017209887086,0.0026701057746478796,0.0,True
vwap_amt_gap_10,0.0022503837503530613,-0.0032720594293351724,0.0,False
ret_1,0.022500576098252623,0.0021921536803025297,0.0,True
ret_2,0.022471087994200428,0.004787819394991288,0.0,True
ret_3,-0.0034460910124944157,-2.764560852123547e-05,0.0,False
ret_4,0.0025000495639086275,0.003718986667185694,0.0015532138418355619,True
ret_5,0.006394933072678318,1.1044487578715234e-05,0.0,True
ret_8,0.010504078322516838,0.003115973048977594,0.0,True
ret_10,-0.0020021032665328655,-0.0017023309274577514,0.0,False
ret_15,-5.656375167243747e-05,-0.001596624169669288,0.0,False
log_rv2_rv60,-0.010497767719776618,0.004668431291932507,0.0,False
log_rv3_rv60,-0.005258056987159421,0.0037567568186318567,0.0,False
log_rv4_rv60,0.0007612125698486238,-0.0029654326193835345,0.0012201172123364283,True
log_rv5_rv60,-0.0034029681374363463,0.002360723562612558,0.0012055107422384026,True
log_rv8_rv60,0.013021487614096827,0.001919744149870913,0.001021139781210915,True
log_rv10_rv60,0.0,0.0020461372798360835,0.0021675626276547177,True
log_rv15_rv60,-0.0015082190378793807,0.0001932847395475316,0.0,False
log_c_ema2,0.005804031579065357,0.0025352309738574754,0.0008843709003395853,True
log_c_ema3,-0.0028245935418501253,-0.0010630038081084574,0.006498624986051027,False
log_c_ema4,0.011624524918341686,0.0015011654831482701,0.0,True
log_c_ema5,-0.002317916787880847,-0.0003975386565902757,0.010374028537682989,False
log_c_ema8,0.00663177569073999,-0.0012340029767017313,-0.00026161026542581567,False
log_c_ema10,0.0034670331022965684,0.0016295648605743434,0.0004443660707143711,True
log_c_ema15,0.020366550528256273,-0.0005114786525174017,0.0,False
log_ema2_ema5,0.01081221607432544,0.01004769014317238,0.0,True
log_ema2_ema8,0.006592643550764166,0.0005314649008501723,0.0,True
log_ema3_ema10,-2.9380625624260876e-05,0.000616162162486944,0.0008819766628723377,True
log_ema4_ema10,0.010945533717259556,0.00028868628524492124,-0.0004210343083315138,True
log_ema5_ema15,-6.95740869976665e-05,0.001302385018831842,-0.001419223147098118,False
rsi1_centered,0.0,0.0,0.0,False
rsi2_centered,0.008925198243325383,0.0036912612850154383,0.0,True
rsi3_centered,0.008833539995994974,0.0007208114051119688,0.002500908982748721,True
rsi4_centered,0.012244422631402093,0.002815762279304579,0.0,True
rsi5_centered,0.006585125811341186,0.008434803244855496,0.014604860477322271,True
rsi8_centered,0.000976741242662153,0.014987357644879276,0.02274283430549436,True
rsi10_centered,0.08128675622776171,0.0756784071908072,0.01471639735342715,True
rsi15_centered,0.019501152720512966,0.000605445533795527,0.001329843706926681,True
bb_pctb_2,0.004429235298890906,0.0,-8.217939203802871e-06,False
bb_pctb_3,0.0030366058407895005,-0.0011051389556276565,5.0314796742630584e-05,True
