start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,5.939695984125137
1,206257,1,0,2.9449870344251394
2,206258,1,0,2.8429770027287304
3,206259,1,0,2.8413949767127633
4,206260,1,0,2.798074041493237
5,206261,1,0,2.7828459860756993
6,206262,1,0,2.780882001388818
7,206263,1,0,2.8589069843292236
8,206264,1,0,2.775170956738293
9,206265,1,0,2.7807520236819983
10,206266,1,0,2.7586810174398124
11,206267,1,0,2.792313985992223
12,206268,1,0,2.8179710498079658
13,206269,1,0,2.8151459991931915
14,206270,1,0,2.8214770136401057
15,206271,1,0,2.8122100047767162
16,206272,1,0,2.7858309913426638
17,206273,1,0,2.9745419742539525
18,206274,1,0,2.817029017023742
19,206275,1,0,2.8233909979462624
20,206276,1,0,2.816900028847158
21,206277,1,0,2.814615028910339
22,206278,1,0,2.7976330020464957
23,206279,1,0,2.788366051390767
24,206280,1,0,2.7909710188396275
25,206281,1,0,2.806018979754299
26,206282,1,0,2.8211469762027264
27,206283,1,0,2.8274389915168285
28,206284,1,0,2.8011190006509423
29,206285,1,0,2.7935259859077632
30,206286,1,1,2.8620330267585814
31,206287,1,0,2.799397043418139
32,206288,1,0,2.813502971548587
33,206289,1,0,2.8109480044804513
34,206290,1,0,2.813293016515672
35,206291,1,0,2.8941520140506327
36,206292,1,0,2.7925739996135235
37,206293,1,0,2.7926440234296024
38,206294,1,0,2.8234610217623413
39,206295,1,0,2.818751963786781
40,206296,1,0,2.8095460147596896
41,206297,1,0,2.8095250017941
42,206298,1,0,2.8076719609089196
43,206299,1,0,2.935379045084119
44,206300,1,0,2.8014209819957614
45,206301,1,0,2.802542003337294
46,206302,1,0,2.8128810226917267
47,206303,1,0,2.8062399942427874
48,206304,1,0,2.800858987029642
49,206305,1,0,2.7949989889748394
50,206306,1,0,2.7663049986585975
51,206307,1,0,2.7728669811040163
52,206308,1,0,2.9281459865160286
53,206309,1,0,2.808102988637984
54,206310,1,0,2.848587988410145
55,206311,1,0,2.811558952089399
56,206312,1,0,2.798224042635411
57,206313,1,0,2.806018979754299
58,206314,1,0,2.8160070069134235
59,206315,1,0,2.81171896494925
60,206316,1,0,2.8008390218019485
61,206317,1,1,2.818321983795613
62,206318,1,0,2.7942570159211755
63,206319,1,0,2.794927975628525
64,206320,1,0,2.7976440032944083
65,206321,1,0,2.805308031383902
66,206322,1,0,2.799377019982785
67,206323,1,0,2.8031039983034134
68,206324,1,0,2.786171971820295
69,206325,1,0,2.7969919610768557
70,206326,1,0,2.9426030232571065
71,206327,1,0,2.802813018206507
72,206328,1,0,2.8065299848094583
73,206329,1,0,2.8012710390612483
74,206330,1,0,2.8625940321944654
75,206331,1,0,2.7964110486209393
76,206332,1,0,2.7871339698322117
77,206333,1,0,2.7942470042034984
78,206334,1,0,2.8062399942427874
79,206335,1,0,2.8015400166623294
80,206336,1,0,2.8012400143779814
81,206337,1,0,2.787083969451487
82,206338,1,0,2.7899990091100335
83,206339,1,0,2.8053580317646265
84,206340,1,0,2.8116590110585093
85,206341,1,0,2.806869975756854
86,206342,1,0,2.8076719609089196
87,206343,1,0,2.794007014017552
88,206344,1,0,2.806810021866113
89,206345,1,0,2.8120600036345422
