start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,181104,1,1,84.71383800497279
1,181105,23,0,81.6262920270674
24,181128,1,1,82.25534798111767
25,181129,24,0,81.73613500548527
49,181153,1,1,81.87619503587484
50,181154,23,0,81.24596602283418
73,181177,1,1,81.36287296656519
74,181178,24,0,81.2439929577522
98,181202,1,1,81.71798096736893
99,181203,23,0,80.7461790391244
122,181226,1,1,80.98810800584033
123,181227,24,0,80.82155894953758
147,181251,1,1,81.27006102586165
148,181252,23,0,80.7250399957411
171,181275,1,1,81.08797296881676
172,181276,24,0,80.81221196334809
196,181300,1,1,81.10936294542626
197,181301,24,0,80.79561003251001
221,181325,1,1,81.42942597623914
222,181326,23,0,80.87693201377988
245,181349,1,1,81.26726502086967
246,181350,24,0,80.77360998140648
270,181374,1,1,81.19248697767034
271,181375,23,0,80.94565902138129
294,181398,1,1,81.50637900689617
295,181399,24,0,80.79215500038117
319,181423,1,1,80.98947000689805
320,181424,23,0,80.72279498446733
343,181447,1,1,81.25257899519056
344,181448,24,0,81.01845404598862
368,181472,1,1,81.0625459998846
369,181473,24,0,80.64050297252834
393,181497,1,1,81.08658000128344
394,181498,23,0,80.73079999303445
417,181521,1,1,80.93751402338967
418,181522,24,0,80.82386304158717
442,181546,1,1,81.5041740424931
443,181547,23,0,80.73158201295882
466,181570,1,1,81.07985800597817
467,181571,24,0,80.76413196977228
491,181595,1,1,81.2161400099285
492,181596,23,0,80.76097600860521
515,181619,1,1,81.00212301360443
516,181620,24,0,80.73237299686298
540,181644,1,1,81.01163199171424
541,181645,23,0,80.78739501070231
564,181668,1,1,81.27808599965647
565,181669,24,0,81.45278901793063
589,181693,1,1,81.10294997459278
590,181694,24,0,81.32574398769066
614,181718,1,1,81.10130700515583
615,181719,23,0,80.76841000001878
638,181742,1,1,81.06848696479574
639,181743,24,0,80.67169098649174
663,181767,1,1,83.08768202550709
664,181768,23,0,80.566966033075
687,181791,1,1,80.8924799785018
688,181792,24,0,80.59508795849979
712,181816,1,1,80.97297901986167
713,181817,23,0,80.72369697038084
736,181840,1,1,81.16481499746442
737,181841,24,0,80.5822949623689
761,181865,1,1,80.99362795474008
762,181866,24,0,80.62519400846213
786,181890,1,1,80.9193099848926
787,181891,23,0,80.97430202178657
810,181914,1,1,80.85897704586387
811,181915,24,0,80.41072700871155
835,181939,1,1,80.92613203916699
836,181940,23,0,80.71583200944588
859,181963,1,1,81.06712403241545
860,181964,24,0,80.65437903860584
884,181988,1,1,81.24268898973241
885,181989,23,0,80.67719999235123
908,182012,1,1,80.8788140420802
909,182013,24,0,80.58941800845787
933,182037,1,1,80.9672890463844
934,182038,23,0,80.73904499178752
957,182061,1,1,80.98264702130109
958,182062,24,0,80.79668303253129
982,182086,1,1,81.35365496855229
983,182087,24,0,80.69482300197706
1007,182111,1,1,80.97970095695928
1008,182112,23,0,80.65054100006819
1031,182135,1,1,80.95088799018413
1032,182136,24,0,80.61874203849584
1056,182160,1,1,80.80838399473578
1057,182161,23,0,80.69191803224385
1080,182184,1,1,81.32814796408638
1081,182185,24,0,81.11558301607147
1105,182209,1,1,81.00031001958996
1106,182210,23,0,80.89136803755537
1129,182233,1,1,80.87582897860557
1130,182234,24,0,80.61342197470367
1154,182258,1,1,80.88692999444902
1155,182259,24,0,80.64989000558853
1179,182283,1,1,80.8692270074971
1180,182284,23,0,80.5869729956612
1203,182307,1,1,80.83391096442938
1204,182308,24,0,80.55029500974342
1228,182332,1,1,80.98954003071412
1229,182333,23,0,80.77962999232113
1252,182356,1,1,81.00333501351997
1253,182357,24,0,80.60910401400179
1277,182381,1,1,80.93061001272872
1278,182382,23,0,80.59006900293753
1301,182405,1,1,80.94229199923575
1302,182406,24,0,80.61146904947236
1326,182430,1,1,80.94210200943053
1327,182431,24,0,80.63328900607303
1351,182455,1,1,81.11634501256049
1352,182456,23,0,80.80181101104245
1375,182479,1,1,81.01442601764575
1376,182480,24,0,80.69955202518031
1400,182504,1,1,80.96134796505794
1401,182505,23,0,80.65220399294049
1424,182528,1,1,80.9641020023264
1425,182529,24,0,81.81255497038364
1449,182553,1,1,81.00176200969145
1450,182554,23,0,80.75464295689017
1473,182577,1,1,80.91226604301482
1474,182578,24,0,80.81143902381882
1498,182602,1,1,81.02656801929697
1499,182603,23,0,80.65761398756877
1522,182626,1,1,81.02070697350428
1523,182627,24,0,80.72123100282624
1547,182651,1,1,80.95863298512995
1548,182652,24,0,80.67688002483919
1572,182676,1,1,81.00788301089779
1573,182677,23,0,80.66901500569656
1596,182700,1,1,80.90642502065748
1597,182701,24,0,80.62173699727282
1621,182725,1,1,81.03021496208385
1622,182726,23,0,80.63326898263767
1645,182749,1,1,80.99122199928388
1646,182750,24,0,80.65004902891815
1670,182774,1,1,81.02784998482093
1671,182775,23,0,80.66349499858916
1694,182798,1,1,80.98528196569532
1695,182799,24,0,80.7694109971635
1719,182823,1,1,80.93052997719496
1720,182824,24,0,80.99410805152729
1744,182848,1,1,81.01784199243411
1745,182849,23,0,80.76445199549198
1768,182872,1,1,81.01448504021391
1769,182873,24,0,80.71145397843793
1793,182897,1,1,81.03585499338806
1794,182898,23,0,80.69167699432
1817,182921,1,1,80.92188404407352
1818,182922,24,0,80.86360502056777
1842,182946,1,1,80.92332701198757
1843,182947,23,0,80.77448996482417
1866,182970,1,1,80.94898401759565
1867,182971,24,0,80.66278300248086
1891,182995,1,1,80.95389301888645
1892,182996,23,0,80.69013396743685
1915,183019,1,1,80.87698998861015
1916,183020,24,0,80.59297397267073
1940,183044,1,1,80.73816302930936
1941,183045,24,0,80.82144695799798
1965,183069,1,1,80.87438496295363
1966,183070,23,0,80.6780819548294
1989,183093,1,1,81.11478202044964
1990,183094,24,0,81.41368598444387
2014,183118,1,1,81.2791470088996
2015,183119,23,0,81.00152102997527
2038,183142,1,1,81.03548403596506
2039,183143,24,0,81.34542003972456
2063,183167,1,1,81.11843897495419
2064,183168,23,0,80.72450797772035
2087,183191,1,1,80.84490097826347
2088,183192,24,0,80.83674596855417
2112,183216,1,1,80.94936504494399
2113,183217,24,0,80.54677804466337
2137,183241,1,1,81.23116800561547
2138,183242,23,0,81.05840702774003
2161,183265,1,1,81.00412599742413
2162,183266,24,0,81.21127000777051
2186,183290,1,1,80.99766401574016
2187,183291,23,0,80.72328503476456
2210,183314,1,1,82.7433509984985
2211,183315,24,0,81.05897798668593
2235,183339,1,1,81.16665697889403
2236,183340,23,0,80.81298205070198
2259,183363,1,1,81.33946801535785
2260,183364,24,0,80.61168802669272
2284,183388,1,1,80.95405297353864
