start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,142305,1,1,85.09175397921354
1,142306,6,0,83.1242180429399
7,142312,1,1,82.42717600660399
8,142313,6,0,82.88456400623545
14,142319,1,1,83.11388897709548
15,142320,7,0,82.42093498120084
22,142327,1,1,82.5579590164125
23,142328,6,0,82.60395500110462
29,142334,1,1,82.40260096499696
30,142335,7,0,82.71961798891425
37,142342,1,1,82.34949200414121
38,142343,6,0,82.40191004006192
44,142349,1,1,82.79267395846546
45,142350,7,0,82.86640094593167
52,142357,1,1,82.2905030217953
53,142358,6,0,82.6406020205468
59,142364,1,1,82.19784096581861
60,142365,7,0,82.33196998480707
67,142372,1,1,82.44649297557771
68,142373,6,0,82.33952498994768
74,142379,1,1,82.34205900225788
75,142380,6,0,82.59597001597285
81,142386,1,1,82.30430900584906
82,142387,7,0,82.27902202634141
89,142394,1,1,82.39432604750618
90,142395,6,0,82.67955499468371
96,142401,1,1,82.62408105656505
97,142402,7,0,83.09052599361166
104,142409,1,1,82.26582704810426
105,142410,6,0,83.70040700538084
111,142416,1,1,82.26035803090781
112,142417,7,0,81.44240197725594
119,142424,1,1,81.31137897726148
120,142425,6,0,81.30814298056066
126,142431,1,1,81.15135197294876
127,142432,7,0,81.10111899441108
134,142439,1,1,81.18424302665517
135,142440,6,0,81.59336203243583
141,142446,1,1,81.12764899851754
142,142447,6,0,84.26776801934466
148,142453,1,1,82.40703900810331
149,142454,7,0,81.87692798674107
156,142461,1,1,81.29248395562172
157,142462,6,0,81.28223603125662
163,142468,1,1,81.36229298543185
164,142469,7,0,81.33414195617661
171,142476,1,1,81.52442402206361
172,142477,6,0,81.73644699854776
178,142483,1,1,81.53665700228885
179,142484,7,0,81.45038702059537
186,142491,1,1,81.55725500546396
187,142492,6,0,81.25985303195193
193,142498,1,1,82.2881399653852
194,142499,7,0,82.04142202157527
201,142506,1,1,81.90056105377153
202,142507,6,0,81.41623402480036
208,142513,1,1,81.56201295787469
209,142514,7,0,81.36766403913498
216,142521,1,1,83.287752000615
217,142522,6,0,82.29903999017552
223,142528,1,1,82.02963101211935
224,142529,6,0,81.51106000877917
230,142535,1,1,81.96768601192161
231,142536,7,0,83.82864395389333
238,142543,1,1,84.21362802619115
239,142544,6,0,82.01658696634695
245,142550,1,1,81.75504097016528
246,142551,7,0,81.76687301602215
253,142558,1,1,81.73249900573865
254,142559,6,0,81.45476598292589
260,142565,1,1,81.35603199480101
261,142566,7,0,82.08966196980327
268,142573,1,1,81.3590880134143
269,142574,6,0,81.36317500611767
275,142580,1,1,81.65337302489206
276,142581,7,0,81.13082498311996
283,142588,1,1,81.4473619684577
284,142589,6,0,81.23650099150836
290,142595,1,1,81.32585696876049
291,142596,6,0,81.73765003448352
297,142602,1,1,81.47864899365231
298,142603,7,0,81.2847709748894
305,142610,1,1,81.52990404050797
306,142611,6,0,81.94242895115167
312,142617,1,1,81.44170098239556
313,142618,7,0,81.25266100978479
320,142625,1,1,81.77938702283427
321,142626,6,0,81.25730999745429
327,142632,1,1,81.28309802850708
328,142633,7,0,81.32708800258115
335,142640,1,1,81.86212001601234
336,142641,6,0,81.30804402753711
342,142647,1,1,81.45143900765106
343,142648,7,0,81.43973804544657
350,142655,1,1,81.77610102575272
351,142656,6,0,81.76145399920642
357,142662,1,1,81.84262400027364
358,142663,6,0,81.27616497222334
364,142669,1,1,81.66419295594096
365,142670,7,0,81.21852698968723
372,142677,1,1,81.45079901441932
373,142678,6,0,81.23583003180102
379,142684,1,1,81.7610640078783
380,142685,7,0,81.04877301957458
387,142692,1,1,81.73037599772215
388,142693,6,0,81.32934296736494
394,142699,1,1,81.69121399987489
395,142700,7,0,81.37446700129658
402,142707,1,1,81.37688197894022
403,142708,6,0,81.23275398975238
409,142714,1,1,81.3146359869279
410,142715,7,0,81.23619097750634
417,142722,1,1,81.4155230182223
418,142723,6,0,81.26000402262434
424,142729,1,1,81.41775702824816
425,142730,7,0,81.49937802227214
432,142737,1,1,81.71930600656196
433,142738,6,0,81.23380597680807
439,142744,1,1,81.72116900095716
440,142745,6,0,81.4826269634068
446,142751,1,1,81.40375098446384
447,142752,7,0,81.21306798420846
454,142759,1,1,81.30471699405462
455,142760,6,0,81.31821296410635
461,142766,1,1,81.30565896863118
462,142767,7,0,81.45127899479121
469,142774,1,1,81.34743699338287
470,142775,6,0,81.9321500021033
476,142781,1,1,81.31893299287185
477,142782,7,0,81.28737495280802
484,142789,1,1,81.3023229711689
485,142790,6,0,81.3374689896591
491,142796,1,1,81.4537740079686
492,142797,7,0,81.68063499033451
499,142804,1,1,81.40128699596971
500,142805,6,0,81.31731097819284
506,142811,1,1,81.3855070155114
507,142812,6,0,81.33466297294945
513,142818,1,1,81.79125998867676
514,142819,7,0,81.30109100602567
521,142826,1,1,81.38137002242729
522,142827,6,0,81.27964101731777
528,142833,1,1,81.38407504884526
529,142834,7,0,81.38242200948298
536,142841,1,1,81.44621999235824
537,142842,6,0,81.37628098484129
543,142848,1,1,81.40410197665915
544,142849,7,0,81.35566202690825
551,142856,1,1,81.70278603211045
552,142857,6,0,81.79213100811467
558,142863,1,1,81.29805600037798
559,142864,7,0,81.40345104038715
566,142871,1,1,81.39878197107464
567,142872,6,0,81.26442303182557
573,142878,1,1,81.34987205266953
574,142879,6,0,81.57381601631641
580,142885,1,1,81.35500201024115
581,142886,7,0,81.25725999707356
588,142893,1,1,81.32343203760684
589,142894,6,0,81.31809299811721
595,142900,1,1,81.4523909939453
596,142901,7,0,81.28155500162393
603,142908,1,1,81.36262599145994
604,142909,6,0,81.36160403955728
610,142915,1,1,81.33860101224855
611,142916,7,0,81.36493002530187
618,142923,1,1,81.2536230077967
619,142924,6,0,81.35266695171595
625,142930,1,1,81.33946300949901
626,142931,7,0,81.71312505146489
633,142938,1,1,81.32901298813522
634,142939,6,0,81.41054399311543
640,142945,1,1,81.38455601874739
641,142946,7,0,81.76951896166429
648,142953,1,1,81.70742401853204
649,142954,6,0,81.43751398893073
655,142960,1,1,81.57663198653609
656,142961,6,0,81.39159897109494
662,142967,1,1,81.41679601976648
663,142968,7,0,81.3312369864434
670,142975,1,1,81.38440595939755
671,142976,6,0,81.39142900472507
677,142982,1,1,81.34770701872185
678,142983,7,0,81.3325599883683
685,142990,1,1,81.75411098636687
686,142991,6,0,81.46789099555463
692,142997,1,1,81.40145801007748
693,142998,7,0,81.32028701948002
700,143005,1,1,81.87426399672404
701,143006,6,0,81.43540000310168
707,143012,1,1,81.64825401036069
708,143013,7,0,81.7081059794873
715,143020,1,1,81.26194903161377
716,143021,6,0,81.53020596364513
722,143027,1,1,81.42700500320643
723,143028,6,0,81.82988199405372
729,143034,1,1,81.51342498604208
730,143035,7,0,81.39136800309643
737,143042,1,1,81.38411596883088
738,143043,6,0,81.60514500923455
744,143049,1,1,81.51516801444814
745,143050,7,0,81.39090798795223
752,143057,1,1,81.30575995892286
753,143058,6,0,81.35571301681921
759,143064,1,1,81.40181802446023
760,143065,7,0,81.33317105239257
767,143072,1,1,81.3373489654623
768,143073,6,0,81.34284900734201
774,143079,1,1,81.42804697854444
775,143080,7,0,81.36909699533135
782,143087,1,1,81.41246804734692
783,143088,6,0,81.40159799950197
789,143094,1,1,81.42866898560897
790,143095,7,0,82.04505103640258
797,143102,1,1,81.52405498549342
798,143103,6,0,81.34706696728244
804,143109,1,1,81.33313100552186
805,143110,6,0,81.4022189588286
811,143116,1,1,81.53597702039406
812,143117,7,0,81.3306369818747
819,143124,1,1,81.33649796945974
820,143125,6,0,81.41833898844197
826,143131,1,1,81.72287396155298
827,143132,7,0,81.58277394250035
834,143139,1,1,81.20487397536635
835,143140,6,0,81.48598397383466
841,143146,1,1,81.41551399603486
842,143147,7,0,81.47434302372858
849,143154,1,1,81.4069879706949
850,143155,6,0,81.56482095364481
856,143161,1,1,81.33576600812376
857,143162,7,0,81.35396998841316
864,143169,1,1,81.44040999468416
865,143170,6,0,81.39403403038159
871,143176,1,1,81.3201880082488
872,143177,6,0,81.31211198633537
878,143183,1,1,81.42682502511889
879,143184,7,0,81.3859390327707
886,143191,1,1,81.31519798189402
887,143192,6,0,81.38038899051026
893,143198,1,1,81.44524897215888
894,143199,7,0,81.64805499836802
901,143206,1,1,81.43881702562794
902,143207,6,0,81.55401103431359
908,143213,1,1,81.41811902169138
909,143214,7,0,81.43045200267807
916,143221,1,1,81.72151097096503
917,143222,6,0,81.59182098461315
923,143228,1,1,81.30506903398782
924,143229,7,0,81.44482801435515
931,143236,1,1,81.38734195381403
932,143237,6,0,81.33380301296711
938,143243,1,1,81.8141830386594
939,143244,6,0,81.29885699599981
945,143250,1,1,81.42450102604926
946,143251,7,0,81.51358499890193
953,143258,1,1,81.47376199485734
954,143259,6,0,81.44944696687162
960,143265,1,1,81.59448497463018
961,143266,7,0,81.71130303526297
968,143273,1,1,81.5176329924725
969,143274,6,0,81.53215097263455
975,143280,1,1,81.60334196873009
976,143281,7,0,81.49167499504983
983,143288,1,1,81.52349502779543
984,143289,6,0,81.68553502764553
990,143295,1,1,81.83695503976196
991,143296,7,0,81.58062002621591
998,143303,1,1,81.43282600212842
999,143304,6,0,81.56590297585353
1005,143310,1,1,81.54878101777285
1006,143311,7,0,81.7106410395354
1013,143318,1,1,81.72535902122036
1014,143319,6,0,81.4793219906278
1020,143325,1,1,81.99491800041869
1021,143326,6,0,81.8500790046528
1027,143332,1,1,81.6669809864834
1028,143333,7,0,82.37585402093828
1035,143340,1,1,81.89101598691195
1036,143341,6,0,81.73162996536121
1042,143347,1,1,81.90904901130125
1043,143348,7,0,81.48507302394137
1050,143355,1,1,81.58526901388541
1051,143356,6,0,81.53657801449299
1057,143362,1,1,81.49277797201648
1058,143363,7,0,81.48786798119545
1065,143370,1,1,81.50789595674723
1066,143371,6,0,81.5069840173237
1072,143377,1,1,81.58777299104258
1073,143378,7,0,81.48286899086088
1080,143385,1,1,81.54854096937925
1081,143386,6,0,82.87830499466509
1087,143392,1,1,81.59734099172056
1088,143393,6,0,81.35987096466124
1094,143399,1,1,81.55674597946927
1095,143400,7,0,81.63626299938187
1102,143407,1,1,81.39569702325389
1103,143408,6,0,81.72453701263294
1109,143414,1,1,82.04688399564475
1110,143415,7,0,81.68601500801742
1117,143422,1,1,82.14790100464597
1118,143423,6,0,81.61268901312724
1124,143429,1,1,81.57128299353644
1125,143430,7,0,82.096466969233
1132,143437,1,1,82.69165898673236
1133,143438,6,0,82.28373300516978
1139,143444,1,1,81.9350880337879
1140,143445,7,0,82.06146105658263
1147,143452,1,1,81.57056203344837
1148,143453,6,0,81.61928196204826
1154,143459,1,1,81.96788799250498
1155,143460,6,0,81.64489903720096
1161,143466,1,1,81.73448499292135
1162,143467,7,0,81.36953902430832
1169,143474,1,1,81.39941497938707
1170,143475,6,0,81.47974300663918
1176,143481,1,1,81.60725998459384
1177,143482,7,0,81.51617099065334
1184,143489,1,1,81.83542301412672
1185,143490,6,0,81.74120803596452
1191,143496,1,1,81.38860500184819
1192,143497,7,0,81.55510301003233
1199,143504,1,1,82.25349697750062
1200,143505,6,0,81.67149900691584
1206,143511,1,1,81.44382695900276
1207,143512,7,0,81.40411402564496
1214,143519,1,1,81.43784600542858
1215,143520,6,0,81.53717999812216
1221,143526,1,1,81.52306400006637
1222,143527,7,0,81.41554502071813
1229,143534,1,1,81.39049902092665
1230,143535,6,0,81.37614204315469
1236,143541,1,1,81.474503967911
1237,143542,6,0,81.53725101146847
1243,143548,1,1,81.49446098832414
1244,143549,7,0,81.58927696058527
1251,143556,1,1,81.89958200091496
1252,143557,6,0,81.57296699937433
1258,143563,1,1,81.7384829861112
1259,143564,7,0,81.6110570449382
1266,143571,1,1,81.54748904053122
1267,143572,6,0,81.55977202113718
1273,143578,1,1,81.8755470099859
1274,143579,7,0,82.18461996875703
1281,143586,1,1,81.71106298686936
1282,143587,6,0,81.5552729764022
1288,143593,1,1,81.5147589892149
1289,143594,7,0,82.26232399465516
1296,143601,1,1,81.55666600214317
1297,143602,6,0,81.33438404183835
1303,143608,1,1,81.4051249762997
1304,143609,6,0,81.29768696380779
1310,143615,1,1,81.38006000081077
1311,143616,7,0,81.42232801765203
1318,143623,1,1,81.998375011608
1319,143624,6,0,81.40647801337764
1325,143630,1,1,81.92871604114771
1326,143631,7,0,81.44501998322085
1333,143638,1,1,81.30487997550517
1334,143639,6,0,81.3994049676694
1340,143645,1,1,82.01206004014239
1341,143646,7,0,81.34903199970722
1348,143653,1,1,81.4187009818852
1349,143654,6,0,81.29015302984044
1355,143660,1,1,81.30625204648823
1356,143661,7,0,81.43638400360942
1363,143668,1,1,82.29675702750683
1364,143669,6,0,82.06246397458017
1370,143675,1,1,81.71060198219493
1371,143676,7,0,81.44171303138137
1378,143683,1,1,81.51811501011252
1379,143684,6,0,81.36828703572974
1385,143690,1,1,81.46027801558375
1386,143691,6,0,81.35968103306368
1392,143697,1,1,81.43468096386641
1393,143698,7,0,81.28267899155617
1400,143705,1,1,81.38350496301427
1401,143706,6,0,81.35388098889962
1407,143712,1,1,81.34671801235527
1408,143713,7,0,81.33084903238341
1415,143720,1,1,81.34154800791293
1416,143721,6,0,81.3559649977833
1422,143727,1,1,81.38983795652166
1423,143728,7,0,81.47364301839843
1430,143735,1,1,81.61454397486523
1431,143736,6,0,81.42696600407362
1437,143742,1,1,81.45212300587445
1438,143743,7,0,81.26707002520561
1445,143750,1,1,81.33242098847404
1446,143751,6,0,81.4388989820145
1452,143757,1,1,81.4359929645434
1453,143758,6,0,81.37309696758166
1459,143764,1,1,81.32231299532577
1460,143765,7,0,81.52161200996488
1467,143772,1,1,81.33186004124582
1468,143773,6,0,81.1937740072608
1474,143779,1,1,81.45016897469759
1475,143780,7,0,81.82516403030604
1482,143787,1,1,81.41667803283781
1483,143788,6,0,81.52467699255794
1489,143794,1,1,81.50197501527146
1490,143795,7,0,81.55661699129269
1497,143802,1,1,81.67751098517329
1498,143803,6,0,81.44853700650856
1504,143809,1,1,81.23240602435544
1505,143810,7,0,81.4908950123936
1512,143817,1,1,81.74714003689587
1513,143818,6,0,81.38159202644601
1519,143824,1,1,81.73586899647489
1520,143825,6,0,81.49515296099707
1526,143831,1,1,82.06758397864178
1527,143832,7,0,81.85020100791007
1534,143839,1,1,81.46749099250883
1535,143840,6,0,81.39805303653702
1541,143846,1,1,81.66381501359865
1542,143847,7,0,81.55053498921916
1549,143854,1,1,83.51365302223712
1550,143855,6,0,81.27140800934285
1556,143861,1,1,81.60311297979206
1557,143862,7,0,81.32880501216277
1564,143869,1,1,81.71565202064812
1565,143870,6,0,81.41410298412666
1571,143876,1,1,81.42546401359141
1572,143877,7,0,81.34971401887015
1579,143884,1,1,81.29307901253924
1580,143885,6,0,81.25271403696388
1586,143891,1,1,81.25681197270751
1587,143892,7,0,81.27275097649544
1594,143899,1,1,81.3326520146802
1595,143900,6,0,81.4846740104258
1601,143906,1,1,81.27631695242599
1602,143907,6,0,81.28932199906558
1608,143913,1,1,81.4073400106281
1609,143914,7,0,81.41805999912322
1616,143921,1,1,81.42912102630362
