start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,124850,1,1,0.9455769904889166
1,124851,16,0,0.5121160065755248
17,124867,1,1,0.33662200439721346
18,124868,16,0,0.45033200876787305
34,124884,1,1,0.33232400892302394
35,124885,16,0,0.44633500510826707
51,124901,1,1,0.3358299727551639
52,124902,16,0,0.4448409890756011
68,124918,1,1,0.3219849895685911
69,124919,16,0,0.46256399946287274
85,124935,1,1,0.32137398375198245
86,124936,16,0,0.4535979824140668
102,124952,1,1,0.32012100564315915
103,124953,16,0,0.45258604222908616
119,124969,1,1,0.320783001370728
120,124970,16,0,0.4422269994392991
136,124986,1,1,0.3270239685662091
137,124987,16,0,0.4424469661898911
153,125003,1,1,0.33753301249817014
154,125004,16,0,0.4428380052559078
170,125020,1,1,0.31856901478022337
171,125021,16,0,0.4529159632511437
187,125037,1,1,0.3190489951521158
188,125038,16,0,0.45048200991004705
204,125054,1,1,0.32019097125157714
205,125055,16,0,0.44948997674509883
221,125071,1,1,0.32005104003474116
222,125072,16,0,0.4410439869388938
238,125088,1,1,0.3325339639559388
239,125089,16,0,0.4424880025908351
255,125105,1,1,0.32806600211188197
256,125106,16,0,0.44270697981119156
272,125122,1,1,0.3191590076312423
273,125123,16,0,0.456042995210737
289,125139,1,1,0.3201420186087489
290,125140,16,0,0.45070197666063905
306,125156,1,1,0.31893898267298937
307,125157,17,0,0.47334504779428244
324,125174,1,1,0.3197109908796847
325,125175,16,0,0.44117501238361
341,125191,1,1,0.32793497666716576
342,125192,16,0,0.4413850256241858
358,125208,1,1,0.32730400562286377
359,125209,16,0,0.44056400656700134
375,125225,1,1,0.3175369929522276
376,125226,16,0,0.44907000847160816
392,125242,1,1,0.3190700081177056
393,125243,16,0,0.44814799912273884
409,125259,1,1,0.3187390393577516
410,125260,16,0,0.4485489916987717
426,125276,1,1,0.3192400326952338
427,125277,16,0,0.4407050437293947
443,125293,1,1,0.3300500102341175
444,125294,16,0,0.44085399713367224
460,125310,1,1,0.3270749584771693
461,125311,16,0,0.4411549889482558
477,125327,1,1,0.3196310135535896
478,125328,16,0,0.45011204201728106
494,125344,1,1,0.3182670334354043
495,125345,16,0,0.4500719951465726
511,125361,1,1,0.3195800236426294
512,125362,16,0,0.4395520081743598
528,125378,1,1,0.32073300099000335
529,125379,16,0,0.44028303818777204
545,125395,1,1,0.3272540052421391
546,125396,16,0,0.43988198740407825
