start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,0.8676479919813573
1,206257,29,0,1.116971019655466
30,206286,1,1,0.6102619809098542
31,206287,30,0,0.9637069888412952
61,206317,1,1,0.6402269937098026
62,206318,30,0,0.9842639556154609
92,206348,1,1,0.945983047131449
93,206349,29,0,0.947546970564872
122,206378,1,1,0.6063140463083982
123,206379,30,0,0.9373879875056446
153,206409,1,1,0.5858059739693999
154,206410,30,0,0.9510830277577043
184,206440,1,1,0.6639910279773176
185,206441,29,0,0.9299440425820649
214,206470,1,1,0.5959050031378865
215,206471,30,0,0.9058599825948477
245,206501,1,1,0.5798949860036373
246,206502,30,0,0.9451620280742645
276,206532,1,1,0.5943119758740067
277,206533,29,0,0.902483006939292
306,206562,1,1,0.5781520158052444
307,206563,30,0,0.9206359973177314
337,206593,1,1,0.6407170440070331
338,206594,30,0,0.9244930115528405
368,206624,1,1,0.5992699880152941
369,206625,29,0,0.8908609743230045
398,206654,1,1,0.5844029947184026
399,206655,30,0,0.9224099921993911
429,206685,1,1,0.5834809853695333
430,206686,30,0,0.8918429957702756
460,206716,1,1,0.579614017624408
461,206717,29,0,0.9056690032593906
490,206746,1,1,0.5968959885649383
491,206747,30,0,0.9217580081894994
521,206777,1,1,0.571798998862505
522,206778,30,0,0.8922240231186152
552,206808,1,1,0.5824799882248044
553,206809,29,0,0.892064010258764
582,206838,1,1,0.5749259726144373
583,206839,30,0,0.9119000169448555
613,206869,1,1,0.5871690227650106
614,206870,30,0,0.9194239974021912
644,206900,1,1,0.5723609938286245
645,206901,29,0,0.8795199682936072
674,206930,1,1,0.5838230135850608
675,206931,30,0,0.8968720212578773
705,206961,1,1,0.5928290192969143
706,206962,30,0,0.8813939639367163
736,206992,1,1,0.5909660249017179
737,206993,30,0,0.906190020032227
767,207023,1,1,0.5964449956081808
768,207024,29,0,0.8835680200718343
797,207053,1,1,0.5696159787476063
798,207054,30,0,0.8999279816634953
828,207084,1,1,0.58305001584813
829,207085,30,0,0.9060800075531006
859,207115,1,1,0.5739139742217958
860,207116,29,0,0.8859119843691587
889,207145,1,1,0.5891419714316726
890,207146,30,0,0.884509994648397
920,207176,1,1,0.5731019773520529
921,207177,30,0,0.8927639573812485
951,207207,1,1,0.5882999976165593
952,207208,29,0,0.9147350210696459
981,207237,1,1,0.5761680076830089
982,207238,30,0,0.9199850028380752
1012,207268,1,1,0.6008140044286847
1013,207269,30,0,0.9174709557555616
1043,207299,1,1,0.5813479656353593
1044,207300,29,0,0.8825259865261614
1073,207329,1,1,0.5862670368514955
1074,207330,30,0,0.8950689807534218
1104,207360,1,1,0.5777409533038735
1105,207361,30,0,0.8909219759516418
1135,207391,1,1,0.5759769701398909
1136,207392,29,0,0.8789599523879588
1165,207421,1,1,0.5916570080444217
1166,207422,30,0,0.8810929721221328
