ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,ValidationStartDate,smape,mae,rmse,made,mage,mate,matse,underestimate,mle,overestimate,imle,spl,containment,contour,maxe,oda,dwae,mqae,ewmae,uwmse,smoothness,wasserstein,dwd,custom,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mate_weighted,matse_weighted,underestimate_weighted,mle_weighted,overestimate_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,dwae_weighted,mqae_weighted,ewmae_weighted,uwmse_weighted,smoothness_weighted,wasserstein_weighted,dwd_weighted,custom_weighted,TotalRuntimeSeconds,Score
76b83302dc39521f2a4f3a604521ff14,WindowRegression,"{""window_size"": 5, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""boosting_type"": ""dart"", ""n_estimators"": 100, ""linear_tree"": false, ""lambda_l1"": 0.1, ""lambda_l2"": 0.0, ""min_data_in_leaf"": 15, ""feature_fraction"": 0.5, ""max_bin"": 255, ""device_type"": ""cuda""}}}","{""fillna"": null, ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000205,0 days 00:00:00.294538,0 days 00:00:00.167661,0 days 00:00:00.501145,0,,1,0,1,2023-10-14 21:52:00,0.008543907405518738,2.2935063866473797,3.371459025763698,0.2724985949627167,2.2935063866473797,41.38228047405937,2.4085964714259738e-05,-94.08334460974584,1.8501929507118429,52.701064135686465,1.3748288313877401,7.9707166183737606,1.0,0.390625,11.053548382296867,1.0,1.074617553123064,1.4375570977221355,7.6740454248301155,0.9283507985256402,2.152443437614778,1.6870743832502009,0.15114240855307637,0.0,0.008543907405518738,2.2935063866473797,3.371459025763698,0.2724985949627167,2.2935063866473797,41.38228047405937,2.4085964714259738e-05,-94.08334460974584,1.8501929507118429,52.701064135686465,1.3748288313877401,7.9707166183737606,1.0,0.390625,11.053548382296867,1.0,1.074617553123064,1.4375570977221355,7.6740454248301155,0.9283507985256402,2.152443437614778,1.6870743832502009,0.15114240855307637,0.0,0.5011,1.0
af4957c7902787e6e05df783721243cf,WindowRegression,"{""window_size"": 90, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.01, ""num_leaves"": 70, ""max_depth"": 10, ""boosting_type"": ""dart"", ""n_estimators"": 50, ""linear_tree"": false, ""lambda_l1"": 0.0, ""lambda_l2"": 1, ""min_data_in_leaf"": 15, ""feature_fraction"": 0.5, ""max_bin"": 255, ""device_type"": ""cuda""}}}","{""fillna"": null, ""transformations"": {}, ""transformation_params"": {}}",0 days 00:00:00.000188,0 days 00:00:00.974668,0 days 00:00:00.168828,0 days 00:00:01.182593,0,,1,0,1,2023-10-14 21:52:00,0.008567024407426637,2.299709588285509,3.372591144197009,0.2740586896223622,2.299709588285509,43.0417172094385,2.5051816141392733e-05,-95.11156542985555,1.8654106248999855,52.06984822041704,1.3759138359204783,7.9707166183737606,1.0,0.390625,11.07776982239011,1.0,1.0748123453893885,1.4400810776046624,7.67721582976606,0.9303025080582547,2.162988315701179,1.6951968815172338,0.1483901577491022,0.0,0.008567024407426637,2.299709588285509,3.372591144197009,0.2740586896223622,2.299709588285509,43.0417172094385,2.5051816141392733e-05,-95.11156542985555,1.8654106248999855,52.06984822041704,1.3759138359204783,7.9707166183737606,1.0,0.390625,11.07776982239011,1.0,1.0748123453893885,1.4400810776046624,7.67721582976606,0.9303025080582547,2.162988315701179,1.6951968815172338,0.1483901577491022,0.0,1.1826,1.0003357948071323
2bdac2373a37168a37e9a09a054c0b82,WindowRegression,"{""window_size"": 90, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.01, ""num_leaves"": 70, ""max_depth"": 10, ""boosting_type"": ""dart"", ""n_estimators"": 50, ""linear_tree"": false, ""lambda_l1"": 0.0, ""lambda_l2"": 1, ""min_data_in_leaf"": 15, ""feature_fraction"": 0.5, ""max_bin"": 255, ""device_type"": ""cuda""}}}","{""fillna"": null, ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000207,0 days 00:00:00.974851,0 days 00:00:00.168278,0 days 00:00:01.182282,0,,1,0,1,2023-10-14 21:52:00,0.008567024408678457,2.2997095886212833,3.3725911445583616,0.27405868962923374,2.2997095886212833,43.041717194548255,2.505181613272608e-05,-95.11156543315519,1.8654106250706963,52.06984823860694,1.3759138361647658,7.9707166183737606,1.0,0.390625,11.077769822772098,1.0,1.0748123453999316,1.4400810778717843,7.677215829773799,0.9303025082572726,2.162988315651047,1.6951968813536096,0.14839015762486557,0.0,0.008567024408678457,2.2997095886212833,3.3725911445583616,0.27405868962923374,2.2997095886212833,43.041717194548255,2.505181613272608e-05,-95.11156543315519,1.8654106250706963,52.06984823860694,1.3759138361647658,7.9707166183737606,1.0,0.390625,11.077769822772098,1.0,1.0748123453999316,1.4400810778717843,7.677215829773799,0.9303025082572726,2.162988315651047,1.6951968813536096,0.14839015762486557,0.0,1.1823,1.0003357949143123
595e35225e7aa2fb6b3bb4eed2461f17,WindowRegression,"{""window_size"": 20, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.001, ""num_leaves"": 2048, ""max_depth"": 10, ""boosting_type"": ""dart"", ""n_estimators"": 100, ""linear_tree"": false, ""lambda_l1"": 0.0, ""lambda_l2"": 0.0, ""min_data_in_leaf"": 20, ""feature_fraction"": 1.0, ""max_bin"": 50, ""device_type"": ""cuda""}}}","{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000199,0 days 00:00:02.311574,0 days 00:00:00.168966,0 days 00:00:02.519496,0,,1,0,1,2023-10-14 21:52:00,0.008628593953861135,2.3162239065797507,3.3730995726689565,0.27498100719898144,2.3162239065797507,37.898445675968105,2.2058248477844574e-05,-93.06838784853608,1.85550996906903,55.16994217256797,1.4064740304722743,7.9707166183737606,1.0,0.40625,10.891521113935596,1.0,1.0753307542118071,1.4710817933691605,7.714581744333231,0.9754978627981319,2.1640798641490107,1.5656494529946163,0.15039069642390074,0.0,0.008628593953861135,2.3162239065797507,3.3730995726689565,0.27498100719898144,2.3162239065797507,37.898445675968105,2.2058248477844574e-05,-93.06838784853608,1.85550996906903,55.16994217256797,1.4064740304722743,7.9707166183737606,1.0,0.40625,10.891521113935596,1.0,1.0753307542118071,1.4710817933691605,7.714581744333231,0.9754978627981319,2.1640798641490107,1.5656494529946163,0.15039069642390074,0.0,2.5195,1.0004865985001514
3df6a4a61cdf53b073fe125e1463c7e3,WindowRegression,"{""window_size"": 10, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.01, ""num_leaves"": 31, ""max_depth"": 5, ""boosting_type"": ""gbdt"", ""n_estimators"": 100, ""linear_tree"": false, ""lambda_l1"": 1, ""lambda_l2"": 0.0, ""min_data_in_leaf"": 30, ""feature_fraction"": 1.0, ""max_bin"": 255, ""device_type"": ""cuda""}}}","{""fillna"": null, ""transformations"": {}, ""transformation_params"": {}}",0 days 00:00:00.000188,0 days 00:00:00.085082,0 days 00:00:00.168734,0 days 00:00:00.292260,0,,1,0,1,2023-10-14 21:52:00,0.008630895166384853,2.31685603059492,3.3870669122101593,0.2724809555320002,2.31685603059492,47.50457296094464,2.7649357526841268e-05,-97.89167945950976,1.8949453774162126,50.38710649856512,1.3709381126544693,7.9707166183737606,1.0,0.390625,11.12976364703718,1.0,1.075350592551358,1.4559649500080452,7.772973654867328,0.9144737752576935,2.153876487947383,1.8980212589468852,0.14658748073044695,0.0,0.008630895166384853,2.31685603059492,3.3870669122101593,0.2724809555320002,2.31685603059492,47.50457296094464,2.7649357526841268e-05,-97.89167945950976,1.8949453774162126,50.38710649856512,1.3709381126544693,7.9707166183737606,1.0,0.390625,11.12976364703718,1.0,1.075350592551358,1.4559649500080452,7.772973654867328,0.9144737752576935,2.153876487947383,1.8980212589468852,0.14658748073044695,0.0,0.2923,1.004629416026471
71986e2c58b479ec429726e704873db7,WindowRegression,"{""window_size"": 20, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:squarederror"", ""max_depth"": 9, ""eta"": 0.3, ""min_child_weight"": 2, ""subsample"": 1, ""colsample_bylevel"": 0.9, ""reg_alpha"": 100, ""reg_lambda"": 1, ""n_estimators"": 10, ""tree_method"": ""hist"", ""device"": ""cuda""}}}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000201,0 days 00:00:00.018318,0 days 00:00:00.166332,0 days 00:00:00.223528,0,,1,0,1,2023-10-14 21:52:00,0.008635471397287991,2.3180843385754315,3.387936958628342,0.27247676045101904,2.3180843385754315,47.75811438447272,2.77969276875657e-05,-98.05775602665017,1.8970059311526932,50.29964164217745,1.3709457111189092,7.9707166183737606,1.0,0.390625,11.133724372208235,1.0,1.0753891402551303,1.4569806791806952,7.778084893163822,0.9142810241805934,2.1538837096652843,1.9065335590147707,0.14648089834643113,0.0,0.008635471397287991,2.3180843385754315,3.387936958628342,0.27247676045101904,2.3180843385754315,47.75811438447272,2.77969276875657e-05,-98.05775602665017,1.8970059311526932,50.29964164217745,1.3709457111189092,7.9707166183737606,1.0,0.390625,11.133724372208235,1.0,1.0753891402551303,1.4569806791806952,7.778084893163822,0.9142810241805934,2.1538837096652843,1.9065335590147707,0.14648089834643113,0.0,0.2235,1.0048874783109403
94c77610d8bb09be58c33a840a848f50,WindowRegression,"{""window_size"": 20, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:squarederror"", ""max_depth"": 6, ""eta"": 0.05, ""min_child_weight"": 1, ""subsample"": 1, ""colsample_bylevel"": 1, ""reg_alpha"": 100, ""reg_lambda"": 1, ""n_estimators"": 7, ""tree_method"": ""hist"", ""device"": ""cuda""}}}","{""fillna"": null, ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000213,0 days 00:00:00.016855,0 days 00:00:00.166050,0 days 00:00:00.222192,0,,1,0,1,2023-10-14 21:52:00,0.008635471397287991,2.3180843385754315,3.387936958628342,0.27247676045101904,2.3180843385754315,47.75811438447272,2.77969276875657e-05,-98.05775602665017,1.8970059311526932,50.29964164217745,1.3709457111189092,7.9707166183737606,1.0,0.390625,11.133724372208235,1.0,1.0753891402551303,1.4569806791806952,7.778084893163822,0.9142810241805934,2.1538837096652843,1.9065335590147707,0.14648089834643113,0.0,0.008635471397287991,2.3180843385754315,3.387936958628342,0.27247676045101904,2.3180843385754315,47.75811438447272,2.77969276875657e-05,-98.05775602665017,1.8970059311526932,50.29964164217745,1.3709457111189092,7.9707166183737606,1.0,0.390625,11.133724372208235,1.0,1.0753891402551303,1.4569806791806952,7.778084893163822,0.9142810241805934,2.1538837096652843,1.9065335590147707,0.14648089834643113,0.0,0.2222,1.0048874783109403
b0b32eca8727c6a642e92b0c18cf5678,WindowRegression,"{""window_size"": 7, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""LightGBM"", ""model_params"": {""objective"": ""regression"", ""learning_rate"": 0.001, ""num_leaves"": 70, ""max_depth"": -1, ""boosting_type"": ""gbdt"", ""n_estimators"": 100, ""linear_tree"": false, ""lambda_l1"": 0.0, ""lambda_l2"": 0.0, ""min_data_in_leaf"": 15, ""feature_fraction"": 1.0, ""max_bin"": 255, ""device_type"": ""cuda""}}}","{""fillna"": ""rolling_mean"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000212,0 days 00:00:01.209105,0 days 00:00:00.168235,0 days 00:00:01.416194,0,,1,0,1,2023-10-14 21:52:00,0.008639276222714204,2.319095055821606,3.4078709327062384,0.27753432527601546,2.319095055821606,47.92659972502952,2.7894992171229544e-05,-98.17434164880615,1.8952626282887528,50.24774192377663,1.3681611578405688,7.9707166183737606,1.0,0.375,11.145956886572094,1.0,1.0754208583232312,1.4446377381218891,7.786606467541991,0.9599336917857947,2.1693542103525605,1.8909455677294646,0.15236349311213884,0.0,0.008639276222714204,2.319095055821606,3.4078709327062384,0.27753432527601546,2.319095055821606,47.92659972502952,2.7894992171229544e-05,-98.17434164880615,1.8952626282887528,50.24774192377663,1.3681611578405688,7.9707166183737606,1.0,0.375,11.145956886572094,1.0,1.0754208583232312,1.4446377381218891,7.786606467541991,0.9599336917857947,2.1693542103525605,1.8909455677294646,0.15236349311213884,0.0,1.4162,1.0108000443322287
f23200d1504deecc9146760fccbdf465,WindowRegression,"{""window_size"": 5, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:squarederror"", ""max_depth"": 3, ""eta"": 0.003, ""min_child_weight"": 1, ""subsample"": 1, ""colsample_bylevel"": 0.5, ""reg_alpha"": 0, ""reg_lambda"": 1, ""tree_method"": ""hist"", ""device"": ""cuda""}}}","{""fillna"": null, ""transformations"": {}, ""transformation_params"": {}}",0 days 00:00:00.000188,0 days 00:00:00.080875,0 days 00:00:00.176635,0 days 00:00:00.297630,0,,1,0,1,2023-10-14 21:52:00,0.008779634821178578,2.356782304070066,3.4141827963584097,0.2749526019314185,2.356782304070066,52.76816488686018,3.071295595461123e-05,-101.8011161736722,1.9477328601698614,49.03295128681202,1.3823045861909766,7.9707166183737606,1.0,0.375,11.13937763296417,1.0,1.076602882794996,1.4914878240740141,7.986239763193964,0.9551233312749656,2.1607550885792124,1.994277120280414,0.1548399808475754,0.0,0.008779634821178578,2.356782304070066,3.4141827963584097,0.2749526019314185,2.356782304070066,52.76816488686018,3.071295595461123e-05,-101.8011161736722,1.9477328601698614,49.03295128681202,1.3823045861909766,7.9707166183737606,1.0,0.375,11.13937763296417,1.0,1.076602882794996,1.4914878240740141,7.986239763193964,0.9551233312749656,2.1607550885792124,1.994277120280414,0.1548399808475754,0.0,0.2976,1.0126721903686888
62e490ddb13340721a1a69b8348681e2,WindowRegression,"{""window_size"": 5, ""input_dim"": ""univariate"", ""output_dim"": ""forecast_length"", ""normalize_window"": false, ""max_windows"": 200000, ""fourier_encoding_components"": null, ""scale"": false, ""datepart_method"": null, ""regression_type"": ""User"", ""regression_model"": {""model"": ""xgboost"", ""model_params"": {""booster"": ""gbtree"", ""objective"": ""reg:squarederror"", ""max_depth"": 3, ""eta"": 0.003, ""min_child_weight"": 1, ""subsample"": 1, ""colsample_bylevel"": 0.5, ""reg_alpha"": 0, ""reg_lambda"": 1, ""tree_method"": ""hist"", ""device"": ""cuda""}}}","{""fillna"": ""ffill"", ""transformations"": {""0"": null}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.000202,0 days 00:00:00.081017,0 days 00:00:00.176558,0 days 00:00:00.297632,0,,1,0,1,2023-10-14 21:52:00,0.008779634821178578,2.356782304070066,3.4141827963584097,0.2749526019314185,2.356782304070066,52.76816488686018,3.071295595461123e-05,-101.8011161736722,1.9477328601698614,49.03295128681202,1.3823045861909766,7.9707166183737606,1.0,0.375,11.13937763296417,1.0,1.076602882794996,1.4914878240740141,7.986239763193964,0.9551233312749656,2.1607550885792124,1.994277120280414,0.1548399808475754,0.0,0.008779634821178578,2.356782304070066,3.4141827963584097,0.2749526019314185,2.356782304070066,52.76816488686018,3.071295595461123e-05,-101.8011161736722,1.9477328601698614,49.03295128681202,1.3823045861909766,7.9707166183737606,1.0,0.375,11.13937763296417,1.0,1.076602882794996,1.4914878240740141,7.986239763193964,0.9551233312749656,2.1607550885792124,1.994277120280414,0.1548399808475754,0.0,0.2976,1.0126721903686888
