start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,142305,1,1,1.3087829574942589
1,142306,6,0,0.9875089745037258
7,142312,1,1,0.7489059935323894
8,142313,6,0,0.8518879767507315
14,142319,1,1,0.738637987524271
15,142320,7,0,0.9219570201821625
22,142327,1,1,0.7694440428167582
23,142328,6,0,0.8489619940519333
29,142334,1,1,0.747454003430903
30,142335,7,0,0.8312489953823388
37,142342,1,1,0.7294609677046537
38,142343,6,0,0.8444340201094747
44,142349,1,1,0.7511099684052169
45,142350,7,0,0.8286450174637139
52,142357,1,1,0.7355120033025742
53,142358,6,0,0.8200089796446264
59,142364,1,1,0.7390690152533352
60,142365,7,0,0.8310690172947943
67,142372,1,1,0.7446089875884354
68,142373,6,0,0.8400449878536165
74,142379,1,1,0.7231089984998107
75,142380,6,0,0.8372699958272278
81,142386,1,1,0.7392590050585568
82,142387,7,0,0.8253290434367955
89,142394,1,1,0.730272033251822
90,142395,6,0,0.8300869958475232
96,142401,1,1,0.7208650349639356
97,142402,7,0,0.8171119843609631
104,142409,1,1,0.729219987988472
105,142410,6,0,0.8274129941128194
111,142416,1,1,0.7230190094560385
112,142417,7,0,0.8112119976431131
119,142424,1,1,0.7241609855554998
120,142425,6,0,0.8266810327768326
126,142431,1,1,0.7300819852389395
127,142432,7,0,0.8040890097618103
134,142439,1,1,0.713490997441113
135,142440,6,0,0.8085269946604967
141,142446,1,1,0.7244320004247129
142,142447,6,0,0.8062120177783072
148,142453,1,1,0.710355001501739
149,142454,7,0,0.7921270444057882
156,142461,1,1,0.7225779700092971
157,142462,6,0,0.8040490210987628
163,142468,1,1,0.7203939603641629
164,142469,7,0,0.7814369746483862
171,142476,1,1,0.7218859973363578
172,142477,6,0,0.8033980266191065
178,142483,1,1,0.7182499975897372
179,142484,7,0,0.7891919813118875
186,142491,1,1,0.7139210356399417
187,142492,6,0,0.8070039912126958
193,142498,1,1,0.71947299875319
194,142499,7,0,0.7972759776748717
201,142506,1,1,0.7173880003392696
202,142507,6,0,0.7943609962239861
208,142513,1,1,0.7225979934446514
209,142514,7,0,0.7868069806136191
216,142521,1,1,0.7215570076368749
217,142522,6,0,0.7907749968580902
223,142528,1,1,0.7196820224635303
224,142529,6,0,0.8040890097618103
230,142535,1,1,0.7244820008054376
231,142536,7,0,0.7874080329202116
238,142543,1,1,0.7088419515639544
239,142544,6,0,0.8018549997359514
245,142550,1,1,0.7159659871831536
246,142551,7,0,0.7894419832155108
253,142558,1,1,0.7071600412018597
254,142559,6,0,0.7976270280778408
260,142565,1,1,0.717968971002847
261,142566,7,0,0.7879089680500329
268,142573,1,1,0.7244510343298316
269,142574,6,0,0.7912450237199664
275,142580,1,1,0.7191919721662998
276,142581,7,0,0.7919859490357339
283,142588,1,1,0.7144730188883841
284,142589,6,0,0.796706008259207
290,142595,1,1,0.7119280053302646
291,142596,6,0,0.7967750425450504
297,142602,1,1,0.718871015124023
298,142603,7,0,0.790203979704529
305,142610,1,1,0.7110569858923554
306,142611,6,0,0.8027469739317894
312,142617,1,1,0.7244510343298316
313,142618,7,0,0.7957930210977793
320,142625,1,1,0.7228780305013061
321,142626,6,0,0.7880990160629153
327,142632,1,1,0.7145929848775268
328,142633,7,0,0.7864960352890193
335,142640,1,1,0.7183999987319112
336,142641,6,0,0.7938200142234564
342,142647,1,1,0.7046049577184021
343,142648,7,0,0.7908150437287986
350,142655,1,1,0.7148829754441977
351,142656,6,0,0.7989190053194761
357,142662,1,1,0.706207996699959
358,142663,6,0,0.8040890097618103
364,142669,1,1,0.7192420307546854
365,142670,7,0,0.7922769873403013
372,142677,1,1,0.7147840224206448
373,142678,6,0,0.7901130011305213
379,142684,1,1,0.7163360132835805
380,142685,7,0,0.8019650122150779
387,142692,1,1,0.72104501305148
388,142693,6,0,0.8063229615800083
394,142699,1,1,0.7077199988998473
395,142700,7,0,0.7904740050435066
402,142707,1,1,0.717979040928185
403,142708,6,0,0.8050510077737272
409,142714,1,1,0.709724030457437
410,142715,7,0,0.7907340186648071
417,142722,1,1,0.7174179772846401
418,142723,6,0,0.8057919912971556
424,142729,1,1,0.7178200175985694
425,142730,7,0,0.7873779977671802
432,142737,1,1,0.718159950338304
433,142738,6,0,0.7969749858602881
439,142744,1,1,0.7229589973576367
440,142745,6,0,0.7995999767445028
446,142751,1,1,0.710985972546041
447,142752,7,0,0.7967850542627275
454,142759,1,1,0.7192720077000558
455,142760,6,0,0.7985479896888137
461,142766,1,1,0.7101849769242108
462,142767,7,0,0.7941609947010875
469,142774,1,1,0.7197820232249796
470,142775,6,0,0.7978780195116997
476,142781,1,1,0.7166470168158412
477,142782,7,0,0.7750950171612203
484,142789,1,1,0.7171480101533234
485,142790,6,0,0.7936299662105739
491,142796,1,1,0.7119180518202484
492,142797,7,0,0.7753960089758039
499,142804,1,1,0.7038040203042328
500,142805,6,0,0.7913059671409428
506,142811,1,1,0.7118680514395237
507,142812,6,0,0.9535559802316129
513,142818,1,1,0.7190110045485198
514,142819,7,0,0.7798539591021836
521,142826,1,1,0.72104501305148
522,142827,6,0,0.7947310223244131
528,142833,1,1,0.7203940185718238
529,142834,7,0,0.7795929559506476
536,142841,1,1,0.7205150322988629
537,142842,6,0,0.7984580006450415
543,142848,1,1,0.7201029802672565
544,142849,7,0,0.7857049931772053
551,142856,1,1,0.6991850095801055
552,142857,6,0,0.794911989942193
558,142863,1,1,0.7164470152929425
559,142864,7,0,0.789682031609118
566,142871,1,1,0.7048549596220255
567,142872,6,0,0.7933590095490217
573,142878,1,1,0.7119980291463435
574,142879,6,0,0.7947109988890588
580,142885,1,1,2.5911879492923617
581,142886,7,0,0.8000609814189374
588,142893,1,1,0.7130299927666783
589,142894,6,0,0.7928080158308148
595,142900,1,1,0.7185110007412732
596,142901,7,0,0.7737919804640114
603,142908,1,1,0.7106660050339997
604,142909,6,0,0.7956030312925577
610,142915,1,1,0.7128799916245043
611,142916,7,0,0.7802749751135707
618,142923,1,1,0.7021600031293929
619,142924,6,0,0.7928489940240979
625,142930,1,1,0.7133909966796637
626,142931,7,0,0.7870079716667533
633,142938,1,1,0.7029409753158689
634,142939,6,0,0.7931190193630755
640,142945,1,1,0.7181589608080685
641,142946,7,0,0.7855840376578271
648,142953,1,1,0.7069690036587417
649,142954,6,0,0.7927580154500902
655,142960,1,1,0.7121579837985337
656,142961,6,0,0.7979870424605906
662,142967,1,1,0.7127500139176846
663,142968,7,0,0.7787009817548096
670,142975,1,1,0.7201730040833354
671,142976,6,0,0.8024459821172059
677,142982,1,1,0.7138009532354772
678,142983,7,0,0.7811369723640382
685,142990,1,1,0.7044549565762281
686,142991,6,0,0.7916559698060155
692,142997,1,1,0.7142620161175728
693,142998,7,0,0.7813560077920556
700,143005,1,1,0.7038229960016906
701,143006,6,0,0.7906139944680035
707,143012,1,1,0.7128700381144881
708,143013,7,0,0.788410019595176
715,143020,1,1,0.7178499945439398
716,143021,6,0,0.7832610281184316
722,143027,1,1,0.7068790146149695
723,143028,6,0,0.7865660008974373
729,143034,1,1,0.7116569904610515
730,143035,7,0,0.7729710196144879
737,143042,1,1,0.7081510266289115
738,143043,6,0,0.7880789926275611
744,143049,1,1,0.7146730204112828
745,143050,7,0,0.7822989718988538
752,143057,1,1,0.69936498766765
753,143058,6,0,0.7911850116215646
759,143064,1,1,0.7091030129231513
760,143065,7,0,0.7795429555699229
