order,candidate,columns,group,MedianGain_vs_S,WinRate,P10Gain,WorstGain,MedianGain_vs_base,MedianGain_vs_E0,gain_standalone_E0,decision,eps,size_S_after,rmse_cells,gain_cells_vs_S,exp_id
28,ad_vwclv_5,ad_vwclv_5,H,-0.24938493030801645,0.26666666666666666,-1.058838686696233,-1.4697136710027037,0.7238663602362694,-2.7046442647875146,-0.022779590834876018,DROP,0.005,79,"[[45.7751, 64.2081, 78.9605], [51.1512, 70.695, 84.853], [60.0204, 87.541, 110.1177], [86.6932, 121.4047, 150.4727], [102.0168, 133.2055, 154.5328]]","[[-0.6321, -0.7468, -0.9865], [0.2795, 0.078, 0.3555], [-0.705, -1.1071, -1.4697], [-0.2433, -0.1314, -0.2973], [0.083, -0.2494, -0.0398]]",20260901_183532_loop_autots_mr_ad_vwclv_5
29,ad_vwclv_15,ad_vwclv_15,H,-0.16018209612953527,0.4,-1.2976048618998126,-2.398488954568534,0.7185425466722961,-2.254904206402397,-0.020482399789578665,DROP,0.005,79,"[[45.4805, 63.5862, 77.8384], [51.4095, 70.8832, 85.1903], [60.1969, 87.877, 111.1257], [86.9164, 121.4396, 150.4627], [101.8277, 132.3895, 153.5803]]","[[0.0157, 0.229, 0.4485], [-0.2241, -0.188, -0.0406], [-1.0013, -1.4952, -2.3985], [-0.5014, -0.1602, -0.2907], [0.2683, 0.3647, 0.5767]]",20260901_183922_loop_autots_mr_ad_vwclv_15
30,ad_vwclv_60,ad_vwclv_60,H,-0.37351746186027324,0.13333333333333333,-1.0005876510180034,-2.0191603905803213,0.6304877290398969,-2.277881862982789,-0.01422276613531892,DROP,0.005,79,"[[45.4221, 63.8002, 78.1567], [51.5234, 71.2609, 85.6096], [59.8382, 87.6097, 110.714], [86.8058, 121.4741, 150.5961], [102.3396, 132.9985, 154.4992]]","[[0.1439, -0.1068, 0.0415], [-0.4461, -0.7219, -0.533], [-0.3994, -1.1864, -2.0192], [-0.3735, -0.1886, -0.3796], [-0.2331, -0.0936, -0.0181]]",20260901_184320_loop_autots_mr_ad_vwclv_60
31,psar_dir,psar_dir,I,0.0,0.3333333333333333,0.0,-0.015380131561304466,1.0062925157495184,-1.8972777374730576,-0.025590457528035238,KEEP,0.005,80,"[[45.4946, 63.6636, 78.0582], [51.2946, 70.7502, 85.1557], [59.6002, 86.5825, 108.5228], [86.4827, 121.2454, 150.0266], [101.9197, 131.9993, 153.1535]]","[[-0.0154, 0.1075, 0.1675], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.0, 0.0, 0.0], [0.1781, 0.6584, 0.853]]",20260901_184712_loop_autots_mr_psar_dir
32,psar_logdist,psar_logdist,I,-1.5112113368729307,0.0,-2.469296804599126,-3.984412360480083,-0.3999704333730758,-3.8431632431863427,-0.021996060351092694,DROP,0.005,80,"[[46.1821, 65.3351, 79.7152], [51.6216, 71.295, 86.1048], [60.5956, 88.5177, 112.8468], [87.4004, 122.305, 152.2681], [102.2528, 134.2013, 155.9658]]","[[-1.5112, -2.6254, -2.1229], [-0.6376, -0.7701, -1.1145], [-1.6702, -2.2351, -3.9844], [-1.061, -0.874, -1.4941], [-0.3268, -1.6682, -1.8362]]",20260901_185101_loop_autots_mr_psar_logdist
33,psar_age_log,psar_age_log,I,-0.3845062710821745,0.06666666666666667,-0.6201613283136087,-0.9446458658811663,0.6852576013287925,-2.2890791604356586,-0.04554164659051896,DROP,0.005,80,"[[45.6533, 63.804, 78.2441], [51.5084, 71.0695, 85.6086], [59.8109, 87.1704, 109.5479], [86.8153, 121.2579, 149.8935], [102.0565, 132.528, 153.9001]]","[[-0.3488, -0.2205, -0.2382], [-0.4169, -0.4513, -0.5318], [-0.3536, -0.679, -0.9446], [-0.3845, -0.0103, 0.0887], [-0.1342, -0.4005, -0.4875]]",20260901_185452_loop_autots_mr_psar_age_log
34,dow,dow_sin|dow_cos,J,-0.434782729770089,0.06666666666666667,-0.8596842434352814,-1.08792022226043,0.38713154921670156,-2.6369932394367357,-0.04247645005537315,DROP,0.005,80,"[[45.8412, 64.0271, 78.4752], [51.247, 71.0543, 85.6072], [59.7055, 86.7727, 108.7157], [87.1106, 121.6578, 150.2628], [102.3628, 133.2202, 154.8197]]","[[-0.7618, -0.5709, -0.5343], [0.0927, -0.4299, -0.5301], [-0.1766, -0.2197, -0.1778], [-0.7259, -0.3402, -0.1575], [-0.4348, -0.9249, -1.0879]]",20260901_185847_loop_autots_mr_dow
35,log_rv60_med2d,log_rv60_med2d,J,-0.4001969810235817,0.13333333333333333,-1.5946077183968521,-3.1726139953741406,0.4620239849539187,-2.474762993485169,-0.01894389514882633,DROP,0.005,80,"[[45.5853, 63.9184, 78.2531], [51.2252, 70.8136, 85.049], [60.2761, 88.2289, 111.9658], [86.9729, 121.864, 151.1646], [102.2126, 132.3767, 154.3019]]","[[-0.1995, -0.4002, -0.2497], [0.1352, -0.0897, 0.1253], [-1.1342, -1.9016, -3.1726], [-0.5667, -0.5102, -0.7585], [-0.2873, -0.2859, -0.7498]]",20260901_190236_loop_autots_mr_log_rv60_med2d
36,log_range_240,log_range_240,J,-0.45707792646842993,0.13333333333333333,-5.267860930711592,-8.94587382312222,0.22462722343608021,-2.519050142447443,-0.028091292474607954,DROP,0.005,80,"[[45.7573, 64.1747, 78.7999], [51.299, 70.6905, 85.0109], [61.7759, 92.077, 118.2311], [86.5449, 121.5038, 150.3855], [102.1681, 132.6026, 153.9771]]","[[-0.5775, -0.8028, -0.9503], [-0.0086, 0.0843, 0.1701], [-3.6506, -6.3461, -8.9459], [-0.0719, -0.2131, -0.2393], [-0.2437, -0.4571, -0.5377]]",20260901_190627_loop_autots_mr_log_range_240
37,r5_1,r5_1,K,-0.3556843956181943,0.26666666666666666,-0.7655203938365229,-1.0815240723813124,0.3845727028372603,-2.5544994126509124,-0.01504415525948044,DROP,0.005,80,"[[45.7387, 63.6568, 78.0171], [51.2442, 70.6485, 85.5156], [59.6422, 86.6703, 108.8036], [87.0405, 121.7064, 151.2956], [102.2822, 132.5911, 154.8099]]","[[-0.5365, 0.0108, 0.0527], [0.0983, 0.1436, -0.4226], [-0.0706, -0.1015, -0.2588], [-0.645, -0.3802, -0.8459], [-0.3557, -0.4484, -1.0815]]",20260901_191018_loop_autots_mr_r5_1
38,r5_12,r5_12,K,-0.22027570277582953,0.4,-0.7019985415052199,-1.361493522934576,0.8249704067334829,-2.312711551418478,-0.006358763476566054,DROP,0.005,80,"[[45.6783, 64.0894, 79.1209], [51.2919, 70.9655, 85.5305], [59.5126, 86.422, 108.4639], [86.6557, 120.9135, 149.5093], [102.1442, 132.9552, 153.6672]]","[[-0.4038, -0.6688, -1.3615], [0.0052, -0.3044, -0.4401], [0.1469, 0.1853, 0.0543], [-0.2, 0.2737, 0.3448], [-0.2203, -0.7241, -0.3354]]",20260901_191407_loop_autots_mr_r5_12
39,log_c5_ema5_12,log_c5_ema5_12,K,-0.611238593493435,0.13333333333333333,-1.0414939334365503,-1.4835570710163726,0.5090515096819015,-2.4561986508514044,-0.029149093883518162,DROP,0.005,80,"[[45.625, 64.0528, 78.7756], [51.5325, 70.6551, 85.1338], [59.9109, 87.2645, 109.3005], [86.9318, 122.0714, 151.5426], [102.1016, 133.9576, 154.7803]]","[[-0.2866, -0.6112, -0.9191], [-0.4638, 0.1343, 0.0258], [-0.5213, -0.7877, -0.7166], [-0.5192, -0.6813, -1.0105], [-0.1785, -1.4836, -1.0622]]",20260901_191756_loop_autots_mr_log_c5_ema5_12
