order,candidate,columns,group,MedianGain_vs_S,WinRate,P10Gain,WorstGain,MedianGain_vs_base,MedianGain_vs_E0,gain_standalone_E0,decision,eps,size_S_after,rmse_cells,gain_cells_vs_S,exp_id
11,dd_240,dd_240,B,-0.03307706835817825,0.3333333333333333,-0.1385321851392174,-0.4233932740138169,-0.14862381769131794,-0.14094160950650636,-0.11060322252194332,KEEP,0.09136446308473983,83,"[[44.8587, 62.6343, 76.5617], [51.2427, 70.5721, 84.6589], [57.4042, 82.5243, 101.0711], [84.8779, 116.9993, 143.5994], [102.1053, 131.4027, 149.9432]]","[[-0.0432, -0.0331, -0.1654], [0.0, -0.0728, -0.4234], [-0.0488, -0.0615, 0.0782], [0.0, 0.1617, -0.0983], [0.0381, 0.0162, 0.0102]]",20260831_220310_loop_cat_dd_240
12,ru_240,ru_240,B,0.03550023910368072,0.6,-0.050009583400374424,-0.3194972357130066,-0.06263377033619566,-0.05068551992213344,-0.05339193088134131,KEEP,0.09136446308473983,84,"[[44.8098, 62.5836, 76.3097], [51.2369, 70.4179, 84.3063], [57.4298, 82.788, 100.8785], [84.8779, 117.0621, 143.5229], [102.069, 131.4027, 149.9447]]","[[0.1088, 0.081, 0.3291], [0.0113, 0.2185, 0.4165], [-0.0445, -0.3195, 0.1905], [0.0, -0.0537, 0.0533], [0.0355, 0.0, -0.001]]",20260831_220328_loop_cat_ru_240
13,log_c_ema60,log_c_ema60,C,0.0,0.26666666666666666,-0.07280982211893326,-0.1354855623278972,-0.095268012207117,-0.11331333094510843,-0.04144289583187799,KEEP,0.09136446308473983,85,"[[44.8608, 62.5881, 76.3098], [51.2428, 70.3804, 84.4206], [57.424, 82.788, 100.8804], [84.8779, 117.0674, 143.5229], [102.0604, 131.4027, 149.8426]]","[[-0.1137, -0.0071, -0.0001], [-0.0115, 0.0532, -0.1355], [0.01, 0.0, -0.0019], [0.0, -0.0045, 0.0], [0.0085, 0.0, 0.0681]]",20260831_220347_loop_cat_log_c_ema60
14,log_c_ema240,log_c_ema240,C,0.0,0.4,-0.1663343116826166,-0.19771588130605977,-0.06220229176210346,-0.10299440595371578,-0.009282706049273948,KEEP,0.09136446308473983,86,"[[44.8102, 62.5816, 76.2572], [51.2409, 70.517, 84.3957], [57.4564, 82.8479, 101.0799], [84.8779, 117.1306, 143.5228], [102.0604, 131.4032, 150.0295]]","[[0.1127, 0.0103, 0.069], [0.0038, -0.1941, 0.0294], [-0.0565, -0.0724, -0.1977], [0.0, -0.0539, 0.0001], [0.0, -0.0004, -0.1247]]",20260831_220406_loop_cat_log_c_ema240
15,log_c_ema1440,log_c_ema1440,C,0.0,0.3333333333333333,-0.11009373724608194,-0.3036826993960906,-0.12263930785947341,-0.11506478751968086,-0.03418143032156706,KEEP,0.09136446308473983,87,"[[44.8734, 62.5892, 76.3059], [51.2294, 70.4631, 84.652], [57.4913, 82.8135, 100.9717], [84.8779, 117.06, 143.5237], [102.0604, 131.4032, 150.0373]]","[[-0.1409, -0.0121, -0.0639], [0.0224, 0.0765, -0.3037], [-0.0608, 0.0415, 0.107], [0.0, 0.0602, -0.0007], [0.0, 0.0, -0.0052]]",20260831_220425_loop_cat_log_c_ema1440
16,log_ema60_ema240,log_ema60_ema240,C,0.0,0.3333333333333333,-0.08582232859886574,-0.1280484123041603,-0.1429490293512803,-0.023850108234602097,-0.004004804955903829,KEEP,0.09136446308473983,88,"[[44.8809, 62.5308, 76.3425], [51.2294, 70.4287, 84.6646], [57.4859, 82.6852, 101.0838], [84.8779, 117.0249, 143.5912], [102.0604, 131.4377, 150.2294]]","[[-0.0168, 0.0932, -0.048], [0.0, 0.0488, -0.0149], [0.0094, 0.155, -0.111], [0.0, 0.03, -0.047], [0.0, -0.0262, -0.128]]",20260831_220443_loop_cat_log_ema60_ema240
17,hma_slope64_volnorm,hma_slope64_volnorm,C,0.0,0.4666666666666667,-0.13494857031735474,-0.15108274708888203,-0.12744049233068822,-0.11523975756364546,-0.02630819611699753,KEEP,0.09136446308473983,89,"[[44.885, 62.5679, 76.3171], [51.2274, 70.4635, 84.7137], [57.4638, 82.8101, 101.2293], [84.8779, 116.9693, 143.5028], [102.0508, 131.3719, 150.4119]]","[[-0.009, -0.0594, 0.0333], [0.004, -0.0494, -0.0581], [0.0384, -0.1511, -0.144], [0.0, 0.0475, 0.0616], [0.0094, 0.0501, -0.1214]]",20260831_220501_loop_cat_hma_slope64_volnorm
18,rsi240_centered,rsi240_centered,D,0.014095652828782779,0.6,-0.08594073684800918,-0.1792681706404453,-0.039889977646523356,-0.06701808497038275,-0.04237318029687298,KEEP,0.09136446308473983,90,"[[44.8279, 62.5591, 76.3046], [51.2557, 70.4205, 84.8038], [57.4589, 82.8421, 101.1491], [84.8779, 117.179, 143.4435], [102.0124, 131.3994, 150.0337]]","[[0.1272, 0.0141, 0.0163], [-0.0554, 0.0609, -0.1063], [0.0086, -0.0386, 0.0792], [0.0, -0.1793, 0.0413], [0.0376, -0.021, 0.2514]]",20260831_220519_loop_cat_rsi240_centered
19,macd_hist_60_240_60_volnorm,macd_hist_60_240_60_volnorm,D,-0.005636199169734013,0.2,-0.09086859503674383,-0.11903080584496628,-0.0750744174605078,-0.06923714216506838,-0.018819026662786342,KEEP,0.09136446308473983,91,"[[44.818, 62.5605, 76.3796], [51.2524, 70.4266, 84.7055], [57.4589, 82.9082, 101.1987], [84.8779, 117.19, 143.4516], [102.1338, 131.3994, 150.1067]]","[[0.0221, -0.0022, -0.0982], [0.0064, -0.0086, 0.1159], [0.0, -0.0799, -0.049], [0.0, -0.0094, -0.0056], [-0.119, 0.0, -0.0487]]",20260831_220538_loop_cat_macd_hist_60_240_60_volnorm
20,bb_pctb_20,bb_pctb_20,E,0.026125574987312383,0.6666666666666666,-0.015527354153932471,-0.04378603343808685,-0.047874652614976476,-0.04030578840255039,-0.00889409811251074,KEEP,0.09136446308473983,92,"[[44.8003, 62.5424, 76.3907], [51.2508, 70.4082, 84.6735], [57.4581, 82.8724, 101.2041], [84.8779, 117.0231, 143.3961], [102.1785, 131.3409, 150.131]]","[[0.0394, 0.0289, -0.0146], [0.0033, 0.0261, 0.0378], [0.0014, 0.0432, -0.0053], [0.0, 0.1424, 0.0386], [-0.0438, 0.0445, -0.0161]]",20260831_220557_loop_cat_bb_pctb_20
21,bb_pctb_60,bb_pctb_60,E,-0.0019904989446484223,0.26666666666666666,-0.05368181469904698,-0.1222407072141829,-0.014904777780344602,-0.0504597449505928,-0.022542372958267443,KEEP,0.09136446308473983,93,"[[44.8033, 62.5488, 76.4286], [51.2508, 70.3814, 84.777], [57.4901, 82.8009, 101.1826], [84.8779, 117.0823, 143.3961], [102.1806, 131.3705, 150.0815]]","[[-0.0067, -0.0101, -0.0496], [0.0, 0.0381, -0.1222], [-0.0557, 0.0862, 0.0213], [0.0, -0.0506, 0.0], [-0.002, -0.0226, 0.0329]]",20260831_220616_loop_cat_bb_pctb_60
22,bb_logbw_20,bb_logbw_20,E,0.0,0.4,-0.08592035091576466,-0.1417013693006508,-0.01582140960403322,-0.1433899965701979,-0.006928532518291064,KEEP,0.09136446308473983,94,"[[44.7914, 62.6069, 76.4079], [51.2508, 70.4104, 84.8971], [57.4457, 82.8634, 101.1686], [84.8779, 117.0894, 143.409], [102.1565, 131.3705, 149.918]]","[[0.0266, -0.0929, 0.0271], [0.0, -0.0411, -0.1417], [0.0772, -0.0755, 0.0138], [0.0, -0.0061, -0.009], [0.0236, 0.0, 0.109]]",20260831_220636_loop_cat_bb_logbw_20
23,log_atr14_c,log_atr14_c,F,0.0,0.4,-0.058444415995770875,-0.09248222580799936,-0.014904777780344602,-0.11272044654442315,-0.007517217092911643,KEEP,0.09136446308473983,95,"[[44.8028, 62.5877, 76.3411], [51.2508, 70.4655, 84.8032], [57.434, 82.845, 101.1686], [84.8779, 117.123, 143.3843], [102.2509, 131.3705, 149.918]]","[[-0.0255, 0.0306, 0.0874], [0.0, -0.0783, 0.1106], [0.0204, 0.0223, 0.0], [0.0, -0.0286, 0.0172], [-0.0925, 0.0, 0.0]]",20260831_220655_loop_cat_log_atr14_c
24,log_atr14_rv14,log_atr14_rv14,F,0.0,0.4,-0.08919004843674028,-0.1260018032521959,-0.04700964029793475,-0.06319347116376939,-0.015798915758269416,KEEP,0.09136446308473983,96,"[[44.833, 62.5567, 76.3037], [51.2516, 70.4602, 84.8912], [57.5064, 82.8562, 101.1081], [84.8779, 117.1696, 143.3308], [102.1358, 131.3705, 149.918]]","[[-0.0673, 0.0495, 0.049], [-0.0017, 0.0076, -0.1038], [-0.126, -0.0136, 0.0598], [0.0, -0.0398, 0.0373], [0.1126, 0.0, 0.0]]",20260831_220713_loop_cat_log_atr14_rv14
25,kcw_20,kcw_20,F,0.00047407103748176027,0.5333333333333333,-0.035049195302776504,-0.04191559270330103,-0.05270805553911906,-0.09669188104475257,0.00281263797544673,KEEP,0.09136446308473983,97,"[[44.8239, 62.5777, 76.3037], [51.2701, 70.4474, 84.5557], [57.4659, 82.7883, 101.1081], [84.8779, 117.1486, 143.3301], [102.1291, 131.3705, 149.9808]]","[[0.0202, -0.0335, 0.0], [-0.0361, 0.0181, 0.3952], [0.0704, 0.0821, 0.0], [0.0, 0.0179, 0.0005], [0.0066, 0.0, -0.0419]]",20260831_220733_loop_cat_kcw_20
