exp_id,timestamp,step,model,dataset_label,config_hash,seed,colset,n_cols,rounds,base,MedianGain,WinRate,P10Gain,WorstGain,rmse_cells,mae_cells,e0_cells,gain_cells,train_device,decision,note
20260831_214544_loop_lgbm_log_ema60_ema240,2026-08-31T21:45:44,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_ema60_ema240,88,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.020827780788779116,0.4,-0.08183484202741287,-0.15307425431239086,"[[44.9208, 62.5945, 76.2676], [51.2518, 70.5051, 84.1689], [57.5282, 82.991, 100.9562], [84.865, 117.3842, 143.3236], [102.2964, 131.3565, 149.5278]]","[[30.1179, 42.7629, 52.2422], [34.8248, 48.8253, 58.3635], [36.9336, 54.7221, 67.4183], [55.9072, 76.9803, 95.4948], [51.3325, 71.3607, 86.8499]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0015, 0.1274, -0.0208], [0.0225, -0.1531, -0.0726], [-0.088, 0.0087, -0.0594], [0.0498, -0.0692, -0.037], [-0.0509, 0.0254, 0.0671]]",GPU,KEEP,
20260831_214554_loop_lgbm_hma_slope64_volnorm,2026-08-31T21:45:54,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,hma_slope64_volnorm,89,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.057286203536754954,0.4,-0.10696493759148495,-0.17066634882751952,"[[44.9551, 62.7013, 76.1851], [51.2848, 70.3788, 84.2125], [57.582, 83.0386, 101.0288], [84.859, 117.328, 143.2554], [102.3871, 131.2121, 149.7013]]","[[30.1103, 42.856, 52.1727], [34.867, 48.7754, 58.4023], [36.9797, 54.8227, 67.4518], [55.9181, 76.9652, 95.4437], [51.4465, 71.3516, 87.1453]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0762, -0.1707, 0.1081], [-0.0643, 0.1792, -0.0519], [-0.0934, -0.0573, -0.0719], [0.0071, 0.0478, 0.0476], [-0.0886, 0.1099, -0.116]]",GPU,KEEP,
20260831_214604_loop_lgbm_rsi240_centered,2026-08-31T21:46:04,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,rsi240_centered,90,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.005491298679149992,0.4666666666666667,-0.1629653263523645,-0.2794285074418035,"[[44.8985, 62.6489, 76.1415], [51.2926, 70.3901, 84.2703], [57.7429, 83.0339, 101.0344], [84.8772, 117.31, 143.0727], [102.2278, 131.4684, 149.8725]]","[[30.0734, 42.8122, 52.187], [34.8526, 48.7631, 58.4776], [37.0837, 54.8392, 67.3809], [55.9348, 76.9435, 95.3232], [51.3824, 71.4538, 87.145]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1258, 0.0836, 0.0573], [-0.0151, -0.0161, -0.0685], [-0.2794, 0.0056, -0.0055], [-0.0216, 0.0153, 0.1275], [0.1555, -0.1954, -0.1144]]",GPU,KEEP,
20260831_214615_loop_lgbm_macd_hist_60_240_60_volnorm,2026-08-31T21:46:15,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,macd_hist_60_240_60_volnorm,91,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.005209622602109221,0.5333333333333333,-0.07737536761645014,-0.09060487079359802,"[[44.9333, 62.5595, 76.1558], [51.238, 70.4445, 83.9853], [57.61, 83.0296, 101.0358], [84.892, 117.4163, 143.1332], [101.9922, 131.3586, 149.7093]]","[[30.0895, 42.7785, 52.1654], [34.8659, 48.7596, 58.304], [37.0293, 54.7918, 67.4964], [55.9478, 77.0608, 95.3007], [51.253, 71.4135, 87.1664]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0774, 0.1428, -0.0188], [0.1063, -0.0773, 0.3381], [0.2301, 0.0052, -0.0014], [-0.0173, -0.0906, -0.0423], [0.2305, 0.0835, 0.1089]]",GPU,KEEP,
20260831_214626_loop_lgbm_bb_pctb_20,2026-08-31T21:46:26,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,bb_pctb_20,92,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.02917551163392762,0.3333333333333333,-0.1529234649738731,-0.2852800338950745,"[[44.9446, 62.6656, 76.1585], [51.2999, 70.3386, 84.0927], [57.6808, 82.9047, 100.8796], [84.8294, 117.2095, 143.175], [102.2831, 131.5091, 149.8018]]","[[30.0795, 42.8497, 52.1739], [34.9066, 48.7047, 58.3466], [37.0848, 54.6963, 67.296], [55.8896, 76.8078, 95.3356], [51.4224, 71.6238, 87.1095]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0252, -0.1696, -0.0036], [-0.1208, 0.1503, -0.1279], [-0.1228, 0.1504, 0.1546], [0.0737, 0.1762, -0.0292], [-0.2853, -0.1146, -0.0618]]",GPU,KEEP,
20260831_214637_loop_lgbm_bb_pctb_60,2026-08-31T21:46:37,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,bb_pctb_60,93,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.030653403408853475,0.5333333333333333,-0.13742648947729919,-0.3479396331142359,"[[44.9308, 62.6155, 76.1239], [51.2552, 70.4653, 84.1039], [57.6246, 82.8329, 100.9144], [84.876, 117.2604, 143.2801], [102.1067, 131.3827, 150.323]]","[[30.0874, 42.8131, 52.1087], [34.8914, 48.7793, 58.3146], [37.0362, 54.7015, 67.2884], [55.9217, 76.9533, 95.3973], [51.3088, 71.3949, 87.375]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0307, 0.0799, 0.0454], [0.0872, -0.1801, -0.0133], [0.0974, 0.0866, -0.0345], [-0.055, -0.0435, -0.0734], [0.1725, 0.0961, -0.3479]]",GPU,KEEP,
20260831_214648_loop_lgbm_bb_logbw_20,2026-08-31T21:46:48,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,bb_logbw_20,94,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.0179055806480255,0.6,-0.07168118892181052,-0.13169409943445398,"[[44.9208, 62.6616, 76.1068], [51.2121, 70.4556, 84.0708], [57.6082, 82.8899, 101.0473], [84.8767, 117.285, 143.1356], [102.1497, 131.3591, 149.4836]]","[[30.0958, 42.8837, 52.1088], [34.8341, 48.7156, 58.1861], [37.0561, 54.7588, 67.4173], [55.9386, 76.9945, 95.3454], [51.3425, 71.417, 86.9787]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0223, -0.0736, 0.0225], [0.084, 0.0137, 0.0394], [0.0284, -0.0688, -0.1317], [-0.0008, -0.0209, 0.1009], [-0.0421, 0.0179, 0.5584]]",GPU,KEEP,
20260831_214659_loop_lgbm_log_atr14_c,2026-08-31T21:46:59,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_atr14_c,95,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.024211578235722175,0.6666666666666666,-0.09153354883101983,-0.2139825772360382,"[[44.9625, 62.6446, 76.1263], [51.1997, 70.4366, 84.2507], [57.554, 82.8698, 100.9286], [84.8474, 117.3902, 143.2582], [102.0446, 131.3504, 149.4484]]","[[30.1204, 42.8113, 52.0949], [34.8263, 48.7584, 58.4572], [37.0171, 54.6546, 67.4745], [55.8962, 76.9094, 95.4141], [51.3581, 71.3882, 87.0077]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0928, 0.0272, -0.0256], [0.0242, 0.0269, -0.214], [0.0941, 0.0242, 0.1174], [0.0345, -0.0897, -0.0857], [0.1028, 0.0067, 0.0235]]",GPU,KEEP,
20260831_214709_loop_lgbm_log_atr14_rv14,2026-08-31T21:47:09,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_atr14_rv14,96,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.021618251470145733,0.6,-0.14111729903900191,-0.3106847594937623,"[[44.9381, 62.631, 76.1568], [51.1705, 70.4109, 83.9989], [57.5861, 83.1273, 100.9409], [84.8568, 117.1612, 143.1763], [102.0009, 131.331, 149.7445]]","[[30.0689, 42.8035, 52.1969], [34.8002, 48.7893, 58.2513], [37.0066, 54.7953, 67.3297], [55.9119, 76.7568, 95.3247], [51.2531, 71.4475, 87.1061]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0542, 0.0216, -0.0401], [0.057, 0.0366, 0.2989], [-0.0556, -0.3107, -0.0121], [-0.0111, 0.1951, 0.0572], [0.0429, 0.0148, -0.1981]]",GPU,KEEP,
20260831_214721_loop_lgbm_kcw_20,2026-08-31T21:47:21,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,kcw_20,97,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.08702991800375592,0.3333333333333333,-0.23256853807629874,-0.2484531442989324,"[[44.9772, 62.7507, 76.2051], [51.2305, 70.5588, 84.2068], [57.5503, 83.0845, 100.859], [84.8718, 117.3742, 143.1168], [102.2543, 131.5526, 149.6817]]","[[30.1082, 42.8978, 52.1889], [34.8537, 48.8764, 58.4067], [37.0392, 54.833, 67.368], [55.9462, 76.8762, 95.31], [51.3334, 71.5429, 87.0181]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.087, -0.191, -0.0634], [-0.1173, -0.2101, -0.2475], [0.0621, 0.0515, 0.0811], [-0.0176, -0.1818, 0.0416], [-0.2485, -0.1688, 0.0419]]",GPU,KEEP,
20260831_214734_loop_lgbm_mfi14_centered,2026-08-31T21:47:34,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,mfi14_centered,98,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.0649138511021774,0.7333333333333333,-0.03831217652216168,-0.15843153961054846,"[[44.9002, 62.6354, 76.1556], [51.2525, 70.3959, 84.1017], [57.6415, 82.867, 100.882], [84.8708, 117.3015, 143.162], [102.057, 131.3464, 149.5995]]","[[30.077, 42.8479, 52.2071], [34.8545, 48.7188, 58.2945], [37.0203, 54.702, 67.3633], [55.9272, 76.9357, 95.3317], [51.3059, 71.438, 87.0237]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.1712, 0.1837, 0.0649], [-0.0428, 0.2309, 0.1248], [-0.1584, 0.2617, -0.0228], [0.0011, 0.062, -0.0316], [0.193, 0.1568, 0.0549]]",GPU,KEEP,
20260831_214747_loop_lgbm_mfi60_centered,2026-08-31T21:47:47,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,mfi60_centered,99,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.011567932070088993,0.4666666666666667,-0.12006290559618549,-0.13644301026654038,"[[44.8954, 62.6427, 76.2405], [51.2393, 70.3485, 84.0383], [57.7006, 82.9661, 100.8673], [84.8529, 117.4428, 143.2284], [101.9758, 131.5256, 149.7521]]","[[30.086, 42.8382, 52.204], [34.8427, 48.7808, 58.246], [37.1217, 54.7695, 67.4071], [55.9184, 76.9791, 95.3927], [51.377, 71.4728, 86.9722]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0107, -0.0116, -0.1114], [0.0256, 0.0674, 0.0754], [-0.1026, -0.1195, 0.0146], [0.0211, -0.1204, -0.0464], [0.0796, -0.1364, -0.102]]",GPU,KEEP,
20260831_214758_loop_lgbm_ad_vwclv_5,2026-08-31T21:47:58,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ad_vwclv_5,100,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.014186556590412014,0.6,-0.17484229965475162,-0.182343229186821,"[[44.9752, 62.6907, 76.1923], [51.1788, 70.4768, 84.1815], [57.52, 82.9635, 100.7384], [84.8787, 117.0393, 143.1551], [102.1497, 131.5069, 149.3142]]","[[30.1181, 42.8804, 52.1789], [34.8004, 48.8712, 58.3744], [37.0113, 54.7429, 67.3526], [55.9301, 76.7962, 95.3372], [51.4409, 71.4248, 86.7199]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.1777, -0.0767, 0.0631], [0.1181, -0.1823, -0.1704], [0.3129, 0.0031, 0.1278], [-0.0304, 0.3435, 0.0512], [-0.1705, 0.0142, 0.2924]]",GPU,KEEP,
20260831_214810_loop_lgbm_ad_vwclv_15,2026-08-31T21:48:10,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ad_vwclv_15,101,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.010774002487079493,0.4,-0.2483686460710821,-0.30650068269397757,"[[44.9545, 62.6135, 76.2334], [51.2138, 70.4128, 84.0994], [57.6323, 82.8999, 101.0243], [84.8879, 117.3981, 143.0669], [102.3099, 131.514, 149.5153]]","[[30.1044, 42.7968, 52.208], [34.8299, 48.7771, 58.2478], [37.0708, 54.716, 67.4218], [55.9438, 76.9149, 95.1896], [51.4437, 71.5018, 86.8499]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0461, 0.1232, -0.0539], [-0.0683, 0.0908, 0.0975], [-0.1951, 0.0767, -0.2838], [-0.0108, -0.3065, 0.0616], [-0.1568, -0.0054, -0.1347]]",GPU,KEEP,
20260831_214821_loop_lgbm_ad_vwclv_60,2026-08-31T21:48:21,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,ad_vwclv_60,102,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.00780308529837459,0.4666666666666667,-0.10214948392063937,-0.17507427343206317,"[[44.958, 62.6403, 76.1588], [51.1807, 70.368, 84.2466], [57.6213, 82.7185, 101.0768], [84.9012, 117.4479, 143.2559], [102.0015, 131.38, 149.6009]]","[[30.1166, 42.8187, 52.1064], [34.8412, 48.7677, 58.3443], [37.0236, 54.644, 67.4292], [55.9455, 77.0696, 95.3665], [51.2372, 71.3934, 86.977]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0078, -0.0429, 0.0979], [0.0646, 0.0637, -0.1751], [0.019, 0.2188, -0.052], [-0.0156, -0.0425, -0.1321], [0.3014, 0.1019, -0.0572]]",GPU,KEEP,
20260831_214827_loop_lgbm_psar_dir,2026-08-31T21:48:27,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,psar_dir,103,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.05051161419865613,0.6,-0.12543592008813054,-0.2078155526648029,"[[44.9704, 62.5899, 76.2633], [51.2318, 70.4437, 84.1868], [57.5431, 82.8905, 100.8697], [84.8583, 117.3604, 143.0497], [102.0567, 131.135, 149.5613]]","[[30.1242, 42.7886, 52.2056], [34.8363, 48.8137, 58.4242], [37.0321, 54.7423, 67.3101], [55.9361, 77.0112, 95.267], [51.2882, 71.3895, 87.0269]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0277, 0.0805, -0.1373], [-0.0999, -0.1077, 0.071], [0.1357, -0.2078, 0.2049], [0.0505, 0.0746, 0.1439], [-0.0541, 0.1865, 0.0265]]",GPU,KEEP,
20260831_214837_loop_lgbm_psar_logdist,2026-08-31T21:48:37,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,psar_logdist,104,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.08646264632243827,0.13333333333333333,-0.23746218963186294,-0.35966246327840956,"[[44.9281, 62.644, 76.2103], [51.2783, 70.4654, 84.2779], [57.6604, 82.9428, 100.9843], [84.8634, 117.5828, 143.1355], [102.0965, 131.6066, 149.9501]]","[[30.1089, 42.8219, 52.1914], [34.9011, 48.8293, 58.4435], [37.0746, 54.7746, 67.319], [55.9184, 77.0734, 95.3792], [51.3316, 71.5625, 87.1603]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0942, -0.0865, 0.0695], [-0.0906, -0.0307, -0.1082], [-0.2037, -0.0632, -0.1136], [-0.0061, -0.1895, -0.06], [-0.0391, -0.3597, -0.2599]]",GPU,KEEP,
20260831_214850_loop_lgbm_psar_age_log,2026-08-31T21:48:50,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,psar_age_log,105,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.06918945760180373,0.8,-0.026445223959621345,-0.041709254526622885,"[[44.897, 62.5656, 76.1628], [51.2451, 70.3474, 83.9396], [57.6063, 82.738, 101.0117], [84.8849, 117.3002, 143.1173], [102.0799, 131.4702, 150.0126]]","[[30.116, 42.7901, 52.1469], [34.8874, 48.7885, 58.1809], [37.0357, 54.6663, 67.4467], [55.9395, 76.9002, 95.3788], [51.3185, 71.4029, 87.2792]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0692, 0.1251, 0.0624], [0.0646, 0.1674, 0.4015], [0.0938, 0.2469, -0.0272], [-0.0254, 0.2403, 0.0127], [0.0163, 0.1037, -0.0417]]",GPU,KEEP,
20260831_214858_loop_lgbm_dow,2026-08-31T21:48:58,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,dow_sin|dow_cos,107,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.020601828818478385,0.5333333333333333,-0.143095333358354,-0.3616663031393852,"[[44.9332, 62.6018, 76.251], [51.2105, 70.4609, 84.2431], [57.5844, 82.7457, 100.8192], [84.8675, 117.2119, 143.2397], [102.0517, 131.357, 149.6614]]","[[30.105, 42.7581, 52.2282], [34.8548, 48.8187, 58.4135], [37.0669, 54.6718, 67.3082], [55.9374, 76.88, 95.4077], [51.3485, 71.3753, 86.9097]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0806, -0.0578, -0.1159], [0.0676, -0.1612, -0.3617], [0.0379, -0.0093, 0.1906], [0.0206, 0.0753, -0.0856], [0.0276, 0.0861, 0.2342]]",GPU,KEEP,
20260831_214909_loop_lgbm_log_rv60_med2d,2026-08-31T21:49:09,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_rv60_med2d,108,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.0008105109899014806,0.4,-0.1443030851451521,-0.18961661686782705,"[[44.9099, 62.6317, 76.1206], [51.2106, 70.4614, 84.2135], [57.6936, 82.8608, 100.915], [84.8622, 117.2892, 143.1789], [102.0822, 131.5511, 149.6503]]","[[30.0815, 42.7888, 52.1653], [34.8344, 48.7816, 58.4085], [37.1072, 54.7874, 67.3722], [55.9305, 76.8565, 95.2584], [51.2884, 71.5335, 86.8317]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[0.0519, -0.0478, 0.1711], [-0.0002, -0.0008, 0.0351], [-0.1896, -0.1391, -0.095], [0.0062, -0.066, 0.0425], [-0.0299, -0.1478, 0.0074]]",GPU,KEEP,
20260831_214920_loop_lgbm_log_range_240,2026-08-31T21:49:20,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,log_range_240,109,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,-0.026606935919271102,0.4,-0.16573092162311287,-0.19908432485578054,"[[44.9398, 62.6484, 76.2428], [51.2801, 70.3696, 84.1968], [57.7812, 83.0258, 100.7645], [84.8836, 117.0885, 143.1261], [102.1733, 131.374, 149.9034]]","[[30.098, 42.8096, 52.1545], [34.8957, 48.7427, 58.3682], [37.094, 54.7998, 67.3276], [55.9373, 76.8007, 95.29], [51.4016, 71.4201, 86.856]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0667, -0.0266, -0.1606], [-0.1358, 0.1304, 0.0199], [-0.1518, -0.1991, 0.1491], [-0.0252, 0.1712, 0.0369], [-0.0892, 0.1346, -0.1691]]",GPU,KEEP,
20260831_214931_loop_lgbm_r5_1,2026-08-31T21:49:31,loop,lgbm,btc_1min_15d_2026-01-18_02-02,2f570535e50f,8587,r5_1,110,"{""fold1_2026-01-27"": [23, 30, 18], ""fold2_2026-01-28"": [37, 51, 31], ""fold3_2026-01-29"": [89, 48, 23], ""fold4_2026-01-30"": [3, 56, 10], ""fold5_2026-01-31"": [42, 20, 33]}",S_m,0.02860166788763996,0.6666666666666666,-0.14875811996576171,-0.4368705648080562,"[[44.9593, 62.6832, 76.019], [51.2458, 70.361, 84.1009], [57.8238, 82.9057, 100.9647], [84.8593, 117.6, 143.0715], [102.0838, 131.3677, 149.6439]]","[[30.1219, 42.8001, 52.0924], [34.8793, 48.7673, 58.2903], [37.1154, 54.7376, 67.4249], [55.9276, 77.1254, 95.211], [51.3446, 71.4403, 87.1227]]","[[44.9298, 62.5172, 76.0496], [51.2617, 70.5046, 84.2636], [57.1756, 82.0614, 100.5368], [84.8725, 116.8346, 143.1304], [102.4264, 131.5342, 150.1936]]","[[-0.0433, -0.0555, 0.2936], [0.0671, 0.0122, 0.1139], [-0.0739, 0.1447, -0.1987], [0.0286, -0.4369, 0.0382], [0.0876, 0.0048, 0.1731]]",GPU,KEEP,
