col,base,lag,PI_h1,PI_h2,PI_h3,SA_gain_e0_h1,SA_gain_e0_h2,SA_gain_e0_h3,SA_gain_b0306_h1,SA_gain_b0306_h2,SA_gain_b0306_h3,MI_minus_null_h1,MI_minus_null_h2,MI_minus_null_h3,PI_plus,SA_plus,MI_plus,keep_R1,keep_R2,keep_R3,keep_R4
fine:t-4m:return1,return1,t-4m,0.0,0.0,0.0,-0.033057393443769456,0.011529510684660238,-0.022175485555697705,-0.023405989420233198,0.053535746909749715,0.034325941308221974,0.027974475622519535,0.02169240066626532,0.010781573635596509,False,False,True,True,False,False,False
fine:t-4m:return5,return5,t-4m,0.0,0.0,0.0,-0.01687092530067158,-0.004376143543050048,-0.0012595738574594506,-0.010197201928985322,0.05682217715222704,0.004119495779431048,0.029062702933053686,0.010358238404747588,0.021471462465830093,False,False,True,True,False,False,False
fine:t-4m:candle_return,candle_return,t-4m,-0.0014236122064019696,-0.0005570073397554628,0.0,-5.8280979642333364e-05,0.010732272344393667,-0.023533098159989052,-0.024023073644219295,0.05452104642660327,0.028505863167394008,0.029236248762146033,0.022806703752403124,0.010621014673629858,False,False,True,True,False,False,False
fine:t-4m:log_range,log_range,t-4m,0.0,0.0,0.0,-0.008156189416741455,-0.012824201814365388,0.02238766332219866,-0.008440504689732897,0.05542263135698278,0.03457910637590933,0.052286186554087344,0.03877204156328595,0.024452940275775603,False,False,True,True,False,False,False
fine:t-4m:body_over_range,body_over_range,t-4m,0.0,0.0,0.0,0.0430156361627243,0.0983932070973692,0.04870227249605952,-0.01533408321148233,0.05283841822795177,0.07503175427933106,0.03246989082166518,0.02052489415131653,0.012695991228043546,False,True,True,True,True,False,True
fine:t-4m:close_position,close_position,t-4m,-0.0027539668851896217,0.0,0.0,-0.019136093250349262,-0.013355392869995875,-0.02423217927636223,-0.009486032383732024,0.054493379155817756,0.014395636754649388,0.023113607442977635,0.018039252682512608,0.009770804844261516,False,False,True,True,False,False,False
fine:t-4m:upper_wick,upper_wick,t-4m,3.937837432014627e-05,6.388663124804832e-05,0.0,0.028751370668711473,-0.017642947914664475,-0.04947748786621187,-0.0701620932338276,0.02991802219807216,0.055921361772504063,0.02270902552266696,0.01218251810948523,0.009411989869729798,True,False,True,True,True,True,False
fine:t-4m:lower_wick,lower_wick,t-4m,0.0008297919648991107,0.0,0.0,0.06974033218982711,0.01106340894494462,-0.015080876261741594,-0.02428819296573792,0.05248084604954073,0.020255402126234667,0.017816695508392044,0.00839674270886226,-0.005252220728134915,False,True,True,True,True,False,True
fine:t-4m:log_volume_delta,log_volume_delta,t-4m,0.0,0.0,0.0,-0.027266597076125443,-0.03623718331255965,-0.057621859285750254,-0.01761575176104646,-0.023585172672113686,0.07740084213335718,-0.004886324140267462,0.0008135782778202483,0.0,False,False,False,False,False,False,False
fine:t-4m:relative_log_volume60,relative_log_volume60,t-4m,0.0,0.0,0.0,0.0009706891268113083,-0.048535459532672576,-0.04794403572530026,-0.037002926807239156,0.049242309486763336,0.02255819723084862,0.002895214279647007,-0.004536435512485504,-0.0024056625382575803,False,False,False,False,False,False,False
fine:t-4m:volume_z60,volume_z60,t-4m,-0.0022857425837088385,0.0,0.0,-0.004651134368427456,-0.016498226763395074,-0.018928237779780588,0.004997528958283759,0.0237297280951565,0.07684966515867364,0.004106586369867493,0.006479916407093889,0.004811013950601684,False,False,True,True,False,False,False
fine:t-4m:log_rv5_rv60,log_rv5_rv60,t-4m,-0.0021871205041132193,0.0,0.0,-0.005711012054820941,0.0870666828093003,0.1812657609811752,-0.013875510026872817,0.05672859934997554,0.11923958260235956,0.011585705179983918,0.02073663957796601,0.029559626017592322,False,True,True,True,True,False,True
fine:t-4m:minute_mod5_sin,minute_mod5_sin,t-4m,5.8065355190706214e-05,0.0,0.0,0.051404649205533115,0.09464554424326588,0.08149447304595103,0.108636262325712,0.11979151757434137,0.10249786946482375,0.004059023820126573,-0.0016436930160130814,0.0030468853369720605,False,True,True,True,True,False,True
fine:t-4m:minute_mod5_cos,minute_mod5_cos,t-4m,0.0,0.0,0.0,-0.003083488754773711,-0.0008917964976928872,0.06588743829777366,-0.010237894034759165,0.019986631803048382,0.07785518853954398,0.0004624946621878401,0.0,-0.002592554949680359,False,False,False,False,False,False,False
fine:t-4m:time_of_day_sin,time_of_day_sin,t-4m,0.0,0.0,0.0,-0.004414672407015985,-0.027125323677545943,-0.06829636970537845,-0.002270696683348561,-0.0009928403284842346,0.03483423094328142,-0.0016281786425720313,0.02760476776268561,0.04629963078655308,False,False,True,True,False,False,False
fine:t-4m:time_of_day_cos,time_of_day_cos,t-4m,0.0,0.0,0.0,-0.011988842344856643,-0.015717444112950396,-0.02462834758940602,-0.3087844656716854,-0.015823905116119086,-0.006085439388670011,0.0006368012458954908,0.025705452269289886,0.03370431046375799,False,False,True,True,False,False,False
fine:t-4m:rsi15_centered,rsi15_centered,t-4m,0.0026040154130271276,0.0,0.0,-0.004868252730938494,0.08625798379648941,0.11581080328499915,-0.012461121974527423,0.18274747048263595,-0.03874572443891555,0.023716831893950463,0.024985638228364415,0.03717341957580622,False,True,True,True,True,False,True
fine:t-4m:macd_hist_5_20_7_volnorm,macd_hist_5_20_7_volnorm,t-4m,0.001136288767580614,0.0,0.0,-0.01804949959143265,-0.024355464580239072,-0.03251727173061436,-0.0026285227579636583,0.053134952156985715,0.06980057736678535,0.004206722819175113,-0.0003122567160911416,0.012410116690229067,False,False,True,True,False,False,False
fine:t-4m:macd_hist_acceleration,macd_hist_acceleration,t-4m,0.013988352419623595,-0.0014091449839194563,0.0,-0.008922021349277998,-0.022391551460976267,-0.01811128936080042,-0.016811140995232066,0.052735503684209206,0.018720340831401838,0.013326918946026112,0.006156778064215551,0.01031765783741978,False,False,True,True,False,False,False
fine:t-4m:ema_gap_8_32_volnorm,ema_gap_8_32_volnorm,t-4m,5.5170459108448235e-05,0.0,0.0,-0.008881573744812243,-0.014525250662944522,0.03781199256196466,-0.09543312501998358,0.001246877218097353,0.05336567821002669,0.004133180651590962,-0.0010121893556593875,0.018359112242391618,False,False,True,True,False,False,False
fine:t-4m:hma_slope16_volnorm,hma_slope16_volnorm,t-4m,-0.0018187474272413813,0.0018733517846717025,0.000730673330991749,0.024505588395618005,0.04208483867910173,0.029655954117635552,-0.013132715533847872,0.05046356655423745,0.03503336080769026,-0.0024135313362743105,-0.0027827543783294217,0.0,True,True,False,True,True,True,True
fine:t-4m:sign_flip_rate8,sign_flip_rate8,t-4m,0.002575389078285658,0.0,0.0,-0.003272681566413027,-0.026366786137610454,-0.0172854934440414,-0.01188608417657111,0.07163889852522809,0.10412128762217199,0.01640352816253232,0.009164388512977961,0.00928188675692665,False,False,True,True,False,False,False
fine:t-2m:return1,return1,t-2m,0.0,0.0,0.0,-0.01720355212444513,-0.014657776848769899,-0.03202574099947508,-0.007553677713545426,0.05258726276299308,0.008935595855830147,0.03442734259647384,0.02994615204905582,0.0188334724819903,False,False,True,True,False,False,False
fine:t-2m:return5,return5,t-2m,0.0,0.0,0.0,-0.00017889567103246407,-0.004551251476136997,0.006551432702928128,-0.11768308342336997,0.004687592669427865,0.04295677163036471,0.015211473847255519,0.019416989121087802,0.026181124643783527,False,False,True,True,False,False,False
fine:t-2m:candle_return,candle_return,t-2m,0.0,0.0,0.0,-0.013004623433254814,-0.016444151529948492,-0.03572909287086201,-0.003355154144002448,0.05330314188543017,0.005064563123480248,0.03452152665775099,0.02961717889863369,0.01869613023618033,False,False,True,True,False,False,False
fine:t-2m:log_range,log_range,t-2m,0.0,0.0,0.0,0.025043356887355372,-0.013627323218967646,0.007233714727394869,0.0516169754956497,0.05446472123702417,0.014131278509899037,0.05650910291514322,0.03856447885352399,0.03509847649390796,False,True,True,True,True,False,True
fine:t-2m:body_over_range,body_over_range,t-2m,0.0010468609367274933,0.0,0.0,0.01780259069358303,0.01543568649422511,0.03147676631995999,-0.003168447550105924,0.029996909675167327,0.03685407506849314,0.032415266712039426,0.01868184129714301,0.008397689075988701,False,True,True,True,True,False,True
fine:t-2m:close_position,close_position,t-2m,0.0,0.0002711549944081071,0.0,-0.02772923437157626,-0.04980531991449766,-0.06379223468919726,-0.018078344420247028,0.043867050894264015,0.008453823423404394,0.023943689008422364,0.025951771285853464,0.007607356386155395,False,False,True,True,False,False,False
fine:t-2m:upper_wick,upper_wick,t-2m,-0.002193157727151155,0.0,0.0,-0.021279597564971553,-0.012829886571830151,-0.0018552979910824163,-0.011629329888473983,0.025121583447595963,0.029877040658987664,0.033213181192051966,0.01667493297391598,0.0078003445452408116,False,False,True,True,False,False,False
fine:t-2m:lower_wick,lower_wick,t-2m,-0.010475022020221067,0.0,0.0,-0.008438063761517789,-0.018397794665903078,-0.06486717973137601,-0.013212022483011232,0.049314566866531795,-0.012049407496217412,0.022565202329326794,0.013724393808100643,0.009119145398329476,False,False,True,True,False,False,False
fine:t-2m:log_volume_delta,log_volume_delta,t-2m,-0.0018482092908177112,0.0,0.0,-0.01695254842104532,-0.03973742938401248,-0.0603197152139856,-0.007302698227507065,-0.026604632990423482,-0.04672738409663424,0.00995729976974502,0.0,0.004778913984662125,False,False,True,True,False,False,False
fine:t-2m:relative_log_volume60,relative_log_volume60,t-2m,0.0,0.0,0.0,0.012556854253720218,-0.016505613814810083,-0.017310013885230013,-0.004151783703409961,0.04183786900013864,0.10222665814612064,0.0,0.008089321446595577,0.003840887412282612,False,False,True,True,False,False,False
fine:t-2m:volume_z60,volume_z60,t-2m,0.0,-0.000508083340292842,0.0,-0.013959202958702122,-0.0160987839284088,0.10111905645442398,-0.00430964156956648,0.055583669783598744,0.12751185995620862,0.016683707665162473,-0.005870194737590317,0.00852387155424772,False,False,True,True,False,False,False
fine:t-2m:log_rv5_rv60,log_rv5_rv60,t-2m,0.0,0.0,0.0,-0.011341533976216844,-0.018388618820974756,-0.022430961818042938,-0.011054253959619231,0.04119351157265694,0.0001945703509753649,0.022650374102314075,0.03759634082118968,0.010574466188702836,False,False,True,True,False,False,False
fine:t-2m:minute_mod5_sin,minute_mod5_sin,t-2m,0.0,0.0,0.0,0.051404649205533115,0.0946459920175724,0.08149447304595103,0.10864083413640868,0.11976979560668344,0.10249786946482375,0.002278636953314539,-0.00025916050295737847,0.0010321112431834756,False,True,True,True,True,False,True
fine:t-2m:minute_mod5_cos,minute_mod5_cos,t-2m,0.0,0.0,0.0,-0.017517907746578132,0.06405527367137065,0.08265540247952563,-0.00786800300596191,0.07848494006562623,0.10027855743554026,0.004986967083377092,0.0,0.006792734561122504,False,True,True,True,True,False,True
fine:t-2m:time_of_day_sin,time_of_day_sin,t-2m,0.0,0.0,0.0,-0.01252885753790789,-0.02937626690997508,-0.047221817114828646,-0.006470171154071558,0.060305434891694265,0.026262292120082797,-0.003347656213111172,0.024353913769679103,0.05105563079800479,False,False,True,True,False,False,False
fine:t-2m:time_of_day_cos,time_of_day_cos,t-2m,0.0,0.0,0.0,-0.006656048069020315,-0.013322565696927136,-0.02018398660159626,-0.30490352934733345,-0.01342902415086833,-0.012387054329243696,-0.0046086262127653654,0.03097682659097778,0.03538303881446492,False,False,True,True,False,False,False
fine:t-2m:rsi15_centered,rsi15_centered,t-2m,-0.000639007530248629,0.0018348817180916892,0.0,0.062126187492372864,-6.790274409418373e-05,-0.023666300638658377,-0.016163732199925285,0.05232670723740451,0.006699879793670149,0.03785928488263135,0.0413634795226292,0.024502208377687573,False,False,True,True,False,False,False
fine:t-2m:macd_hist_5_20_7_volnorm,macd_hist_5_20_7_volnorm,t-2m,0.00028297079527324814,0.0,0.0,-0.011276261972814616,-0.029534617842719157,-0.011128236957480553,-0.005177050569149522,-0.01367874363851218,-0.013262071565356415,0.008634851615537897,0.0014197276876801723,0.008310016275934196,False,False,True,True,False,False,False
fine:t-2m:macd_hist_acceleration,macd_hist_acceleration,t-2m,0.006047915472185157,0.0,0.0,-0.01753436940079567,-0.024352062496291182,-0.02576698937089006,-0.007884463071938796,-0.024458532690507795,0.058700581932857876,0.005135351892376683,0.01088060241302724,0.00715831491902108,False,False,True,True,False,False,False
fine:t-2m:ema_gap_8_32_volnorm,ema_gap_8_32_volnorm,t-2m,0.0,0.0,0.0,-0.04609414221263819,-0.061647936071818066,-0.05615688715363554,-0.012755256166152584,0.01335733194219868,-0.039171540125737536,-0.002391166443700854,0.010259539904257764,-0.0015024011623614442,False,False,False,False,False,False,False
fine:t-2m:hma_slope16_volnorm,hma_slope16_volnorm,t-2m,-8.67999692294082e-05,0.0008335610272638405,0.0,0.01028380609295887,-0.03879183206354497,-0.017685086904184466,-0.13947390066906262,0.01641378771692903,0.07219623544962861,-0.001102939864121133,0.0010123900160907695,0.004470656338733114,False,False,True,True,False,False,False
fine:t-2m:sign_flip_rate8,sign_flip_rate8,t-2m,0.0,0.0,0.0,0.026779871411608536,-0.02436344253682332,-0.011015153263072008,-0.035689314518361215,0.05742634454640738,0.07535940848300005,0.009587066848170345,0.0007721238903930505,0.002397987327883655,False,False,True,True,False,False,False
fine:t-1m:return1,return1,t-1m,-0.0005529033203449293,0.0,0.0,-0.017068004666498382,0.012236467448012434,-0.006252104084314425,-0.004028591212446031,0.04322846638147304,-0.015004521773032131,0.019303389495654244,0.01638912678417892,0.01883694713738482,False,False,True,True,False,False,False
fine:t-1m:return5,return5,t-1m,0.005013973609900783,-8.086537174752569e-05,0.0,-0.008214900109915213,-0.003732605010298151,-0.025212556476206238,-0.2849205955867795,0.05240310301889428,0.010589660401394418,0.02275965469199903,0.03343115015299958,0.023665558958076538,False,False,True,True,False,False,False
fine:t-1m:candle_return,candle_return,t-1m,6.319627600248623e-05,0.0,0.0,-0.004986441199017477,0.025618535580307356,0.025275774893585012,0.037642364811363294,0.04194209534923443,0.030653417193560184,0.018640611424794784,0.01858891119744488,0.017733028215324076,False,True,True,True,True,False,True
fine:t-1m:log_range,log_range,t-1m,-0.006342924466340587,0.0,0.0,-0.01926791587900656,-0.02604194712991781,-0.055313883392682506,-0.009617842293851986,0.05156056695201361,0.07970570352965334,0.0547849294600411,0.03595286162933942,0.02907955825958286,False,False,True,True,False,False,False
fine:t-1m:body_over_range,body_over_range,t-1m,0.0011361941846909456,0.0,0.0,0.043762534610303216,0.014180374714578559,-0.052801002625391114,0.03238755088587064,0.11214633132982099,0.0822151932914017,0.03920447470583799,0.01832663745183183,0.02402899621268606,False,True,True,True,True,False,True
fine:t-1m:close_position,close_position,t-1m,0.007204910300745364,0.0,0.0,0.006679330947001461,-0.03870585348819677,-0.017605547005761224,0.024370085823222087,-0.024038314661445348,0.014004392687916312,0.02354821736138657,0.024228717204091588,0.008623788115538211,False,False,True,True,False,False,False
fine:t-1m:upper_wick,upper_wick,t-1m,0.0,-0.005299109985254328,0.0,0.016433958035610985,-0.0455770568563052,-0.010482027207925348,-0.28387690759725803,0.04757519325607751,0.076703055730587,0.02740762329672508,0.012109242173390822,0.005707712156744371,False,False,True,True,False,False,False
fine:t-1m:lower_wick,lower_wick,t-1m,-0.0017552354133367014,0.0,0.0,-0.0743489250499163,-0.04064324268777675,-0.022707873952487745,-0.06469353713081105,0.03548849975818502,-0.01732765061113195,0.020545708234386062,0.012442634618407222,0.010375917712405869,False,False,True,True,False,False,False
fine:t-1m:log_volume_delta,log_volume_delta,t-1m,-0.0001596270274930589,0.0,0.0,-0.012705121311640255,-0.0121042022853457,-0.020133350743600786,-0.018722286755856743,0.049904768708819436,0.06671370498728679,0.0011273730596448317,0.003206322288783703,-0.0016094203326151302,False,False,True,True,False,False,False
fine:t-1m:relative_log_volume60,relative_log_volume60,t-1m,0.0,0.0,0.0,-0.021798705795461615,-0.03671873163992867,0.005969403889927172,-0.05184188551596858,0.05653644955696535,0.014727466490804808,0.0014970241445348975,0.0055216605624259785,0.012442290116470467,False,False,True,True,False,False,False
fine:t-1m:volume_z60,volume_z60,t-1m,-5.658198588539184e-05,0.0,0.0,-0.020188499096240875,-0.028431723350230698,-0.025231069369846537,-0.010538336691268135,0.04406183662234442,0.019033082216590724,0.005946770078845809,0.005351079215655474,0.004548929605897811,False,False,True,True,False,False,False
fine:t-1m:log_rv5_rv60,log_rv5_rv60,t-1m,0.000487792214128054,0.0,0.0,-0.009262386919650645,-0.014400308031659037,-0.023868289029782552,-0.008446570306319678,0.05532527851788149,0.0022577149408675723,0.025237926158003354,0.021208160929291786,0.024988657331681097,False,False,True,True,False,False,False
fine:t-1m:minute_mod5_sin,minute_mod5_sin,t-1m,0.0,0.0,0.0,0.051404649205533115,0.09464554424326588,0.08149447304595103,0.108636262325712,0.11979151757434137,0.10249786946482375,0.0036656513563624316,-0.0007732306878320827,0.0027766831547646476,False,True,True,True,True,False,True
fine:t-1m:minute_mod5_cos,minute_mod5_cos,t-1m,0.0,0.0,0.0,0.031519816964042935,-0.004415912225086416,0.016109979057110646,0.008113003579623967,0.05419825143215817,0.07689036094835622,0.0,-0.0048820661162358725,0.0102102742506478,False,True,False,True,False,False,True
fine:t-1m:time_of_day_sin,time_of_day_sin,t-1m,0.00028267372484217884,0.0005254325231571025,0.0,-0.012795358403772106,-0.027279652264922127,-0.0391654475130343,-0.013871821453159683,0.05751084578790033,0.026405913969373973,-0.004608104740765562,0.024448452534985066,0.04900659465467161,True,False,True,True,True,True,False
fine:t-1m:time_of_day_cos,time_of_day_cos,t-1m,0.0,0.0,0.0,-0.023157810250706845,-0.01989889356521779,-0.02616374756050366,-0.02239819598579551,-0.02000535901929279,-0.005328009473681838,-0.002645347770447337,0.027381969855847288,0.03990183791977664,False,False,True,True,False,False,False
fine:t-1m:rsi15_centered,rsi15_centered,t-1m,-0.0003610282750348877,0.0,0.0027467749249533804,-0.0028624835081814126,0.02302150677849779,0.052514919455493025,-0.010637916351363685,0.10651940993879894,0.057891096561368816,0.031316476878555655,0.05103460941147375,0.03655600306324125,False,True,True,True,True,False,True
fine:t-1m:macd_hist_5_20_7_volnorm,macd_hist_5_20_7_volnorm,t-1m,0.0,0.006195459776497121,0.0,-0.017686968069718922,0.044284214452361415,-0.006931390425890527,-0.008037047017817045,0.04417781731752557,0.05370532893071989,0.0074922124482261765,0.014884703320617199,0.0006578146727482803,False,False,True,True,False,False,False
fine:t-1m:macd_hist_acceleration,macd_hist_acceleration,t-1m,0.0042119852095178585,-7.103055518579519e-07,0.0,-0.07330672841270314,-0.0181687357353022,-0.016725682968821154,-0.00795941981621695,-0.01827519934771704,-0.01134578140964404,0.003286032047952858,-0.0035538295873696057,0.01286436659160728,False,False,True,True,False,False,False
fine:t-1m:ema_gap_8_32_volnorm,ema_gap_8_32_volnorm,t-1m,-0.0020427217904834074,0.0,0.0,-0.029212148541213345,-0.04233772906807598,-0.05945912201048564,-0.28531633896164976,-0.024223107981424796,0.04089889554916848,0.0027680315772480313,0.016082650792863973,0.01303837810511066,False,False,True,True,False,False,False
fine:t-1m:hma_slope16_volnorm,hma_slope16_volnorm,t-1m,0.0015675528855017735,0.0,0.0,-0.003572990043432256,-0.020330028875914508,-0.01754229079160563,-0.008391393423168303,0.051003554215300895,-0.012162345307076272,0.008278927564045802,0.0023541587519000373,0.007544147728983042,False,False,True,True,False,False,False
fine:t-1m:sign_flip_rate8,sign_flip_rate8,t-1m,0.0,0.0,0.0,0.03203440264447632,-0.022982160470119695,0.026322051195648566,-0.010440412369128182,0.05186427540408989,0.0766353723208657,0.0140161066967468,0.009750175607028844,0.010313477510961455,False,True,True,True,True,False,True
fine:t:return1,return1,t,0.0,-0.016939356903236558,0.0,0.012039906276328782,-0.012261094741439216,-0.05650897516475961,-0.00015937971338253476,0.05992527317439933,-0.004380250188162904,0.05371321618815106,0.037535588039412815,0.03607698797595127,False,False,True,True,False,False,False
fine:t:return5,return5,t,-0.0005190131969949144,0.0,0.0,-0.027089338055064083,-0.06014098276225788,-0.07944353734323784,-0.2989760493535387,0.008516876374464744,0.0061329213994598675,0.050907749985366735,0.04400492102708231,0.032390135412523335,False,False,True,True,False,False,False
fine:t:candle_return,candle_return,t,0.013300087052262674,0.004074498474224697,0.0,0.005614818909505104,0.0191531181317095,-0.05526270975833025,-0.030719053981509425,0.061884994819971784,0.03909988762607064,0.05587117331930358,0.03779679648189305,0.0400000676717962,True,True,True,True,True,True,True
fine:t:log_range,log_range,t,0.0,0.0,0.0,-0.022551580646257285,-0.0317958340466884,-0.059148771722594695,-0.06754389249028492,0.031632215276899966,0.01983844326673978,0.06717984443089975,0.03628857167405286,0.04849652817685879,False,False,True,True,False,False,False
fine:t:body_over_range,body_over_range,t,0.005169589238157357,0.0020404791271744216,0.0,-0.016097910079970745,-0.03974514685229913,0.04440550100288654,-0.006448142343784546,0.05802403136508927,0.08629703863585192,0.05845489113254043,0.035405645381834105,0.028847327851733162,True,False,True,True,True,True,False
fine:t:close_position,close_position,t,0.007758732637057619,0.0,0.0,-0.011968395764383466,-0.03389819422816576,-0.02093728822478713,-0.03404297220319652,0.055462105402681594,0.05657037171440393,0.04781544428166029,0.04048951435914816,0.024401302160292904,False,False,True,True,False,False,False
fine:t:upper_wick,upper_wick,t,0.0,0.0008434760693821394,0.0,-0.020487198951668617,-0.014536306195434001,-0.05186142474802313,-0.01083700772745999,-0.014642765941341729,0.07492010430973917,0.024520116037745954,0.017800335276032975,0.011776816436310344,False,False,True,True,False,False,False
fine:t:lower_wick,lower_wick,t,-0.002776825093010397,0.0,0.0,-0.004706239029950154,-0.04561601170889329,-0.06330361821580421,0.004942429613363775,-0.01125315927816839,0.07172675044968546,0.047343008506121276,0.022758959526186118,0.018569250734227438,False,False,True,True,False,False,False
fine:t:log_volume_delta,log_volume_delta,t,0.0,0.0,0.0,-0.023428053206564492,-0.014011114267087343,-0.0644440707266769,-0.013777578242435418,0.05097797727007247,0.014125330700665018,0.0,0.00631087564812205,0.011305729045275825,False,False,True,True,False,False,False
fine:t:relative_log_volume60,relative_log_volume60,t,0.0,1.4350699880575727e-05,0.0,-0.019971733242218903,-0.09418196535164736,-0.023459316747032055,-0.01032159175127223,-0.07838084268740886,-0.01807905298556456,0.008597122244428768,-0.0007049019093816611,0.0073176110496824265,False,False,True,True,False,False,False
fine:t:volume_z60,volume_z60,t,0.0071921995620793195,0.0,0.0,-0.012238804288133842,0.005890853426626652,-0.03462758267491761,-0.002589408886777278,0.07098813883358313,0.08095433882899794,0.01579673274528659,-0.005333642346371903,0.016335446314825752,False,False,True,True,False,False,False
fine:t:log_rv5_rv60,log_rv5_rv60,t,-0.0009360737868770267,0.0,-0.0030240821194809087,0.015041394901482708,-0.019826959131741262,-0.023734988276213898,-0.012378955860481433,0.037786408478335254,-0.0023179080875568303,0.03563834375732533,0.0345350158114357,0.043551442434467624,False,False,True,True,False,False,False
fine:t:minute_mod5_sin,minute_mod5_sin,t,0.0,0.0,0.0,0.051404649205533115,0.09464554424326588,0.08149447304595103,0.10864083413640868,0.11976979560668344,0.10249786946482375,0.0034138726715275958,-0.0013728133786905516,0.003373038189857347,False,True,True,True,True,False,True
fine:t:minute_mod5_cos,minute_mod5_cos,t,0.0,0.0,0.0,-0.0032379078027444663,0.10216127258366736,0.03365628461025061,0.00641061917282526,0.12619237196082045,0.08461745162934298,0.00043324940983291427,-0.002379028263838734,-0.00033385839286292907,False,True,False,True,False,False,True
fine:t:time_of_day_sin,time_of_day_sin,t,0.0,0.0,0.0,-0.009863245884056404,-0.024912318104530762,-0.03681793168868186,-0.01415383296450301,0.057028599667130475,0.04665588523287134,-0.004774473850860161,0.024034472617602276,0.04651960558971879,False,False,True,True,False,False,False
fine:t:time_of_day_cos,time_of_day_cos,t,0.0004243518699524884,0.0,0.0,-0.019578463168135052,-0.03158936357747777,-0.03346914765343101,-0.009928359620703375,0.022155678887259,-0.000866141789468422,-0.00872255149889778,0.021771201847448296,0.042921544332516604,False,False,True,True,False,False,False
fine:t:rsi15_centered,rsi15_centered,t,0.0,-0.0011669533449349956,0.0,-0.026964813890129058,0.10074687509650238,-0.0011165105265442676,-0.017313997691736915,0.10954203173876298,0.10312752203550657,0.04532202284898457,0.07674542559632513,0.061600719036913,False,False,True,True,False,False,False
fine:t:macd_hist_5_20_7_volnorm,macd_hist_5_20_7_volnorm,t,-0.001375727743815484,0.0,0.0,-0.018459453073571552,-0.001832571922633086,-0.019811979658501677,-0.011715892637820247,0.02102316448276964,0.07458113520265597,0.008360205107620367,0.011677492558994196,0.022494708712598843,False,False,True,True,False,False,False
fine:t:macd_hist_acceleration,macd_hist_acceleration,t,0.003319441747170989,0.0,0.0,-0.03278467405232188,-0.04157864539837686,-0.028235495973683022,-0.0748049376187554,0.006527708467829463,0.08798774532510212,-0.0007804012441363639,0.007826681752555409,0.010120518482568563,False,False,True,True,False,False,False
fine:t:ema_gap_8_32_volnorm,ema_gap_8_32_volnorm,t,0.0,0.0012155898224553614,0.0,-0.023773821591199784,-0.045006544399117665,-0.06498172400286606,-0.05101757589534017,0.05276777579972247,-0.015500093696663164,0.01599166131580887,0.0074834596475517046,0.014475840626503533,False,False,True,True,False,False,False
fine:t:hma_slope16_volnorm,hma_slope16_volnorm,t,-0.0019970776237083023,0.0009671577658233824,0.0,-0.010943758826420513,0.026419497349661203,0.04657661497844412,-0.01636331049668094,0.05076526290354044,0.05478335604963691,0.010385607858320434,0.011651825279149541,0.011634456324081555,False,True,True,True,True,False,True
fine:t:sign_flip_rate8,sign_flip_rate8,t,0.00021639611610879683,0.0,0.0,0.02941614309719398,0.06284662933483398,0.03424338306472485,-0.02147786788420092,0.05617136686050239,0.08302849492370923,0.0089046217396751,0.009598619171539813,0.013088577603560303,False,True,True,True,True,False,True
coarse:t-504m:return8,return8,t-504m,0.0,0.0006301606665886084,0.0,-0.013284134801128111,0.002853821115222921,0.055826664103819645,-0.00363463854402557,0.07500717251324174,0.08049549301535341,0.021486630557885356,0.011480303612715126,0.002980287435181417,False,True,True,True,True,False,True
coarse:t-504m:return32,return32,t-504m,-0.002575225496499911,0.0,0.003066859693404922,0.0011291929423840052,-0.021982629165773204,-0.06011356048822858,-0.008151148041135592,0.057206116348529346,0.014013553504077514,0.012637690507358634,-0.004529285007068395,0.004540962125919812,False,False,True,True,False,False,False
coarse:t-504m:body8,body8,t-504m,0.0,0.0,0.0,-0.005145022545405276,0.011551784538799126,0.05299350942505887,-0.0042880966492520045,0.09478297457578,0.08467169970389765,0.02151875645118473,0.011920989417556704,0.0010749579820332755,False,True,True,True,True,False,True
coarse:t-504m:range8,range8,t-504m,-0.0008990393506778105,0.0,0.0,-0.04752889885653033,-0.15427368699085786,-0.20790963919188332,-0.12735769518787965,-0.056142679337756185,0.01936703117637606,0.029935718067965134,0.03996818568012728,0.03402326593520666,False,False,True,True,False,False,False
coarse:t-504m:close_position8,close_position8,t-504m,0.0011065652278811438,-0.0009722706849212651,0.0,0.010979630037322163,0.07570950909610019,-0.0531572349949494,0.020626785274335813,0.06553951647637613,0.013081352705091032,0.009475503097633009,0.013324375547275835,0.01248303047317112,False,True,True,True,True,False,True
coarse:t-504m:log_volume8_delta,log_volume8_delta,t-504m,0.0015634479837890087,0.0,0.0,-0.0073565007493003876,0.000400106559084179,-0.029257620494882453,0.002292423596950144,0.03195908780339041,0.011401246438447199,0.0044636096293722005,0.0,-0.0035961497138394805,False,False,False,False,False,False,False
coarse:t-504m:relative_log_volume8_64,relative_log_volume8_64,t-504m,0.0005811717994059032,0.00022562366399133302,0.0,-0.015185207458179306,-0.05038714349139273,-0.01662039565411,-0.0864816500488752,-0.014439437207225403,0.03549867014311925,0.0,-0.0014432084687356905,0.010008348652641885,True,False,False,True,True,True,False
coarse:t-504m:rv8,rv8,t-504m,0.004116324392380004,0.0040705324550126916,0.0,-0.006530512444768988,-0.022197596239581507,-0.03355456216123098,0.006582136232569091,-0.02230406414047703,0.009110777379295332,0.02808141315154966,0.020883408918156654,0.027590605805059454,True,False,True,True,True,True,False
