start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,142305,1,1,12.575436034239829
1,142306,6,0,2.058110956568271
7,142312,1,1,1.876033958978951
8,142313,6,0,1.932729035615921
14,142319,1,1,1.8737399950623512
15,142320,7,0,1.9649490131996572
22,142327,1,1,1.864803023636341
23,142328,6,0,1.9035249715670943
29,142334,1,1,1.86340999789536
30,142335,7,0,1.9366059568710625
37,142342,1,1,1.8680889625102282
38,142343,6,0,1.916809007525444
44,142349,1,1,1.8509369692765176
45,142350,7,0,1.9252350321039557
52,142357,1,1,1.861987984739244
53,142358,6,0,1.9186530262231827
59,142364,1,1,1.8467599875293672
60,142365,7,0,1.9123610109090805
67,142372,1,1,1.8551149987615645
68,142373,6,0,1.8879249691963196
74,142379,1,1,1.846858998760581
75,142380,6,0,1.8995269783772528
81,142386,1,1,1.8559760064817965
82,142387,7,0,1.9244430004619062
89,142394,1,1,1.8517490243539214
90,142395,6,0,1.902382995467633
96,142401,1,1,1.8492349772714078
97,142402,7,0,1.9033739808946848
104,142409,1,1,1.859973999671638
105,142410,6,0,1.9121500081382692
111,142416,1,1,1.8616869929246604
112,142417,7,0,1.927408971823752
119,142424,1,1,1.865583995822817
120,142425,6,0,1.9086539978161454
126,142431,1,1,1.8490739748813212
127,142432,7,0,1.9681440317071974
134,142439,1,1,2.060836006421596
135,142440,6,0,1.926066994201392
141,142446,1,1,1.8788289744406939
142,142447,6,0,1.9157880451530218
148,142453,1,1,1.860314980149269
149,142454,7,0,1.924582989886403
156,142461,1,1,1.856527989730239
157,142462,6,0,1.9226199947297573
163,142468,1,1,1.8713060417212546
164,142469,7,0,1.9350930233485997
171,142476,1,1,1.8618580070324242
172,142477,6,0,1.924464013427496
178,142483,1,1,1.8693619640544057
179,142484,7,0,1.9267380121164024
186,142491,1,1,1.8554460257291794
187,142492,6,0,1.9032940035685897
193,142498,1,1,1.848722982686013
194,142499,7,0,1.9061290076933801
201,142506,1,1,1.8479119753465056
202,142507,6,0,1.9063199870288372
208,142513,1,1,1.8598129972815514
209,142514,7,0,1.9196149660274386
216,142521,1,1,1.845586986746639
217,142522,6,0,1.9009099924005568
223,142528,1,1,1.8464290187694132
224,142529,6,0,1.898084010463208
230,142535,1,1,1.840959012042731
231,142536,7,0,1.918111986014992
238,142543,1,1,1.855976996012032
239,142544,6,0,1.9007399678230286
245,142550,1,1,1.8684500246308744
246,142551,7,0,1.9239230314269662
253,142558,1,1,1.8769850139506161
254,142559,6,0,1.9052080460824072
260,142565,1,1,1.8702030065469444
261,142566,7,0,1.9271380151621997
268,142573,1,1,1.8709549913182855
269,142574,6,0,1.9251039484515786
275,142580,1,1,1.8808830063790083
276,142581,7,0,1.9342720042914152
283,142588,1,1,1.8610659753903747
284,142589,6,0,1.9181619863957167
290,142595,1,1,2.0156119717285037
291,142596,6,0,1.9031240371987224
297,142602,1,1,1.8547349609434605
298,142603,7,0,1.9245840376242995
305,142610,1,1,1.8646829994395375
306,142611,6,0,1.914335007313639
312,142617,1,1,1.8603750504553318
313,142618,7,0,1.9271589699201286
320,142625,1,1,1.864422985818237
321,142626,6,0,1.9153659814037383
327,142632,1,1,1.8625389784574509
328,142633,7,0,1.9129330175928771
335,142640,1,1,1.8485120381228626
336,142641,6,0,1.905438955873251
342,142647,1,1,1.8482219893485308
343,142648,7,0,1.916317967697978
350,142655,1,1,1.8536819843575358
351,142656,6,0,1.896742032840848
357,142662,1,1,1.8363900016993284
358,142663,6,0,1.8887170008383691
364,142669,1,1,1.8513890099711716
365,142670,7,0,1.9043459906242788
372,142677,1,1,1.8280959920957685
373,142678,6,0,1.8772559706121683
379,142684,1,1,1.8318819929845631
380,142685,7,0,1.8966119969263673
387,142692,1,1,1.8256809562444687
388,142693,6,0,1.8848699983209372
394,142699,1,1,1.8571389955468476
395,142700,7,0,1.895399997010827
402,142707,1,1,1.8236670293845236
403,142708,6,0,1.8763550324365497
409,142714,1,1,1.8239979981444776
410,142715,7,0,1.88310700468719
417,142722,1,1,1.8200100166723132
418,142723,6,0,1.890169980470091
424,142729,1,1,1.8257409683428705
425,142730,7,0,1.89819501247257
432,142737,1,1,1.8397160456515849
433,142738,6,0,1.8979149754159153
439,142744,1,1,1.8303690012544394
440,142745,6,0,1.8834670190699399
446,142751,1,1,1.9844549824483693
447,142752,7,0,1.901561045087874
454,142759,1,1,1.8457580008544028
455,142760,6,0,1.8960910383611917
461,142766,1,1,1.8396759987808764
462,142767,7,0,1.8994580022990704
469,142774,1,1,1.847901032306254
470,142775,6,0,1.8929549842141569
476,142781,1,1,1.841700985096395
477,142782,7,0,1.895689987577498
484,142789,1,1,1.8408889882266521
485,142790,6,0,1.9004790228791535
491,142796,1,1,1.8441549618728459
492,142797,7,0,1.9155470072291791
499,142804,1,1,1.8511880189180374
500,142805,6,0,1.8877649563364685
506,142811,1,1,1.8365299911238253
507,142812,6,0,1.8953389953821898
513,142818,1,1,1.8605749937705696
514,142819,7,0,1.9204160198569298
521,142826,1,1,1.854253001511097
522,142827,6,0,1.9088339759036899
528,142833,1,1,1.8622280331328511
529,142834,7,0,1.9190339953638613
536,142841,1,1,1.8615970038808882
537,142842,6,0,1.9174600020051003
543,142848,1,1,1.8545739585533738
544,142849,7,0,1.9257459789514542
551,142856,1,1,1.8682689988054335
552,142857,6,0,1.9237719825468957
558,142863,1,1,1.865093014203012
559,142864,7,0,1.9092949805781245
566,142871,1,1,1.850216998718679
567,142872,6,0,1.9050069968216121
573,142878,1,1,1.857388997450471
574,142879,6,0,1.9112390000373125
580,142885,1,1,1.855565991718322
581,142886,7,0,1.9039250328205526
588,142893,1,1,1.849353953730315
589,142894,6,0,1.9089949782937765
595,142900,1,1,1.8587110098451376
596,142901,7,0,1.9160279771313071
603,142908,1,1,2.007928036618978
604,142909,6,0,1.9139540381729603
610,142915,1,1,1.8652330036275089
611,142916,7,0,1.9128620042465627
618,142923,1,1,1.8441749853082001
619,142924,6,0,1.8865640158765018
625,142930,1,1,1.8349279998801649
626,142931,7,0,1.8857319955714047
633,142938,1,1,1.8351380131207407
634,142939,6,0,1.8806629814207554
640,142945,1,1,1.8360500107519329
641,142946,7,0,1.8995969439856708
648,142953,1,1,1.8221039790660143
649,142954,6,0,1.8722770037129521
655,142960,1,1,1.8200199701823294
656,142961,6,0,1.8821060075424612
662,142967,1,1,1.8290869775228202
663,142968,7,0,1.8895189859904349
670,142975,1,1,1.841328979935497
671,142976,6,0,1.900849980302155
677,142982,1,1,1.8506569904275239
678,142983,7,0,1.9038660102523863
685,142990,1,1,1.8518790020607412
686,142991,6,0,1.9033850403502584
692,142997,1,1,1.8376130028627813
693,142998,7,0,1.9025430083274841
700,143005,1,1,1.8538229633122683
701,143006,6,0,1.910156977828592
707,143012,1,1,1.8552750116214156
708,143013,7,0,1.9290819764137268
715,143020,1,1,1.8578600138425827
716,143021,6,0,1.9059600308537483
722,143027,1,1,1.8394660437479615
723,143028,6,0,1.878357958048582
729,143034,1,1,1.8400070257484913
730,143035,7,0,1.9162190146744251
737,143042,1,1,1.8574100104160607
738,143043,6,0,1.9004489877261221
744,143049,1,1,1.8397769890725613
745,143050,7,0,1.9006289658136666
752,143057,1,1,1.8539330339990556
753,143058,6,0,1.930143975187093
759,143064,1,1,2.014541008975357
760,143065,7,0,1.9307250040583313
767,143072,1,1,1.8511670059524477
768,143073,6,0,1.9052879652008414
774,143079,1,1,1.8475319957360625
775,143080,7,0,1.9244040013290942
782,143087,1,1,1.860725984442979
783,143088,6,0,1.9151460146531463
789,143094,1,1,1.8745310371741652
790,143095,7,0,1.9284510053694248
797,143102,1,1,1.8547240179032087
798,143103,6,0,1.9298639963380992
804,143109,1,1,1.8778969533741474
805,143110,6,0,1.936014974489808
811,143116,1,1,1.8774770433083177
812,143117,7,0,1.9331600051373243
819,143124,1,1,1.861907949205488
820,143125,6,0,1.921847986523062
826,143131,1,1,1.8658849876374006
827,143132,7,0,1.927408971823752
834,143139,1,1,1.8535219714976847
835,143140,6,0,1.910488004796207
841,143146,1,1,1.85967399738729
842,143147,7,0,1.9213769701309502
849,143154,1,1,1.8628700054250658
850,143155,6,0,1.9078130135312676
856,143161,1,1,1.8638510373421013
857,143162,7,0,1.9264569855295122
864,143169,1,1,1.8572189728729427
865,143170,6,0,1.9017619779333472
871,143176,1,1,1.85078801587224
872,143177,6,0,1.9116499461233616
878,143183,1,1,1.8596540321595967
879,143184,7,0,1.9291520002298057
886,143191,1,1,1.8615970038808882
887,143192,6,0,1.9204369746148586
893,143198,1,1,1.8508769571781158
894,143199,7,0,1.9356149714440107
901,143206,1,1,1.8550649983808398
902,143207,6,0,1.9164590048603714
908,143213,1,1,1.8556870054453611
909,143214,7,0,1.9049179973080754
916,143221,1,1,2.0629100035876036
917,143222,6,0,1.9201249815523624
923,143228,1,1,1.8561370088718832
924,143229,7,0,1.9187029683962464
931,143236,1,1,1.8552460242062807
932,143237,6,0,1.8950289813801646
938,143243,1,1,1.8530010129325092
939,143244,6,0,1.8964820192195475
945,143250,1,1,1.84090796392411
946,143251,7,0,1.908815000206232
953,143258,1,1,1.8499760190024972
954,143259,6,0,1.9037150195799768
960,143265,1,1,1.840959012042731
961,143266,7,0,1.9106979598291218
968,143273,1,1,1.8443450098857284
969,143274,6,0,1.9061000202782452
975,143280,1,1,1.8708939896896482
976,143281,7,0,1.9205459975637496
983,143288,1,1,1.839415985159576
984,143289,6,0,1.884369004983455
990,143295,1,1,1.841370016336441
991,143296,7,0,1.9118200289085507
998,143303,1,1,1.8458379781804979
999,143304,6,0,1.8833469948731363
1005,143310,1,1,1.8238169723190367
1006,143311,7,0,1.880441966932267
1013,143318,1,1,1.828206004574895
1014,143319,6,0,1.8719460349529982
1020,143325,1,1,1.818868040572852
1021,143326,6,0,1.8880459829233587
1027,143332,1,1,1.8375030485913157
1028,143333,7,0,1.891141990199685
1035,143340,1,1,1.8257909687235951
1036,143341,6,0,1.867869053967297
1042,143347,1,1,1.8307900172658265
1043,143348,7,0,1.903094002045691
1050,143355,1,1,1.830900029744953
1051,143356,6,0,1.8876459798775613
1057,143362,1,1,1.837112009525299
1058,143363,7,0,1.9040159531868994
1065,143370,1,1,1.8390050390735269
1066,143371,6,0,1.8857720424421132
1072,143377,1,1,1.9879909814335406
1073,143378,7,0,1.89860601676628
1080,143385,1,1,1.8319319933652878
1081,143386,6,0,1.886082987766713
1087,143392,1,1,1.8408580217510462
1088,143393,6,0,1.880190975498408
1094,143399,1,1,1.836481038480997
1095,143400,7,0,1.8890579813160002
1102,143407,1,1,1.8364309798926115
1103,143408,6,0,1.8723070388659835
1109,143414,1,1,1.823997008614242
1110,143415,7,0,1.8925240146927536
1117,143422,1,1,1.842071011196822
1118,143423,6,0,1.8963610054925084
1124,143429,1,1,1.8211520509794354
1125,143430,7,0,1.9569440046325326
1132,143437,1,1,1.8361100228503346
1133,143438,6,0,1.9000580068677664
1139,143444,1,1,1.8449960043653846
1140,143445,7,0,1.9097260083071887
1147,143452,1,1,1.8397870007902384
1148,143453,6,0,1.8996070139110088
1154,143459,1,1,1.8534119590185583
1155,143460,6,0,1.9080140045844018
1161,143466,1,1,1.8519189907237887
1162,143467,7,0,1.9082240178249776
1169,143474,1,1,1.841109013184905
1170,143475,6,0,1.8896390101872385
1176,143481,1,1,1.841589983087033
1177,143482,7,0,1.9037449965253472
1184,143489,1,1,1.8387250020168722
1185,143490,6,0,1.9014909630641341
1191,143496,1,1,1.8392260535620153
1192,143497,7,0,1.9230509642511606
1199,143504,1,1,1.8528809887357056
1200,143505,6,0,1.8996779690496624
1206,143511,1,1,1.8442949512973428
1207,143512,7,0,1.920356007758528
1214,143519,1,1,1.8599549657665193
1215,143520,6,0,1.9238319946452975
1221,143526,1,1,1.8581210169941187
1222,143527,7,0,1.924063020851463
1229,143534,1,1,1.9996730261482298
1230,143535,6,0,1.9146950216963887
1236,143541,1,1,1.8438440165482461
1237,143542,6,0,1.9153570174239576
1243,143548,1,1,1.8650839920155704
1244,143549,7,0,1.9277000101283193
1251,143556,1,1,1.8669380224309862
1252,143557,6,0,1.8955199629999697
1258,143563,1,1,1.8565579666756094
1259,143564,7,0,1.9196850480511785
1266,143571,1,1,1.851378008723259
1267,143572,6,0,1.9036949961446226
1273,143578,1,1,1.833364018239081
1274,143579,7,0,1.9035449950024486
1281,143586,1,1,1.83915498200804
1282,143587,6,0,1.906299963593483
1288,143593,1,1,1.8596239970065653
1289,143594,7,0,1.9202150288037956
1296,143601,1,1,1.853841997217387
1297,143602,6,0,1.8957610009238124
1303,143608,1,1,1.8450060160830617
1304,143609,6,0,1.9059489713981748
1310,143615,1,1,1.8480819999240339
1311,143616,7,0,1.9066209788434207
1318,143623,1,1,1.8431729986332357
1319,143624,6,0,1.8984850030392408
1325,143630,1,1,1.8594530411064625
1326,143631,7,0,1.916168024763465
1333,143638,1,1,1.8402780406177044
1334,143639,6,0,1.904175034724176
1340,143645,1,1,1.8461290164850652
1341,143646,7,0,1.907271973323077
1348,143653,1,1,1.845918013714254
1349,143654,6,0,1.8913419917225838
1355,143660,1,1,1.8401669804006815
1356,143661,7,0,1.9023430068045855
1363,143668,1,1,1.860875985585153
1364,143669,6,0,1.908654987346381
1370,143675,1,1,1.861726981587708
1371,143676,7,0,1.9051579874940217
1378,143683,1,1,2.2404390037991107
1379,143684,6,0,1.905860030092299
1385,143690,1,1,1.9984710379503667
1386,143691,6,0,1.9066400127485394
1392,143697,1,1,1.843042962718755
1393,143698,7,0,1.9124509999528527
1400,143705,1,1,1.8528010114096105
1401,143706,6,0,1.9065110245719552
1407,143712,1,1,1.8552959663793445
1408,143713,7,0,1.9357550190761685
1415,143720,1,1,1.8669170094653964
1416,143721,6,0,1.9087649998255074
1422,143727,1,1,1.8657149630598724
1423,143728,7,0,1.908923964947462
1430,143735,1,1,1.8493239767849445
1431,143736,6,0,1.9217089866288006
1437,143742,1,1,1.831951958592981
1438,143743,7,0,1.914345019031316
1445,143750,1,1,1.8489640206098557
1446,143751,6,0,1.9189229933544993
1452,143757,1,1,1.871936023235321
1453,143758,6,0,1.924432988744229
1459,143764,1,1,1.8572990084066987
1460,143765,7,0,1.9071719725616276
1467,143772,1,1,1.858772011473775
1468,143773,6,0,1.9065099768340588
1474,143779,1,1,1.8569479580037296
1475,143780,7,0,1.9220790127292275
1482,143787,1,1,1.8535630078986287
1483,143788,6,0,1.9285909947939217
1489,143794,1,1,1.8732179887592793
1490,143795,7,0,1.9380190060473979
1497,143802,1,1,1.871044049039483
1498,143803,6,0,1.9766800105571747
1504,143809,1,1,1.8629800179041922
1505,143810,7,0,1.9056290038861334
1512,143817,1,1,1.853963010944426
1513,143818,6,0,1.889678998850286
1519,143824,1,1,1.8497150158509612
1520,143825,6,0,1.905038021504879
