start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,142305,1,1,3.4427500213496387
1,142306,1,0,2.635313954669982
2,142307,1,0,2.618773956783116
3,142308,1,0,2.5829770020209253
4,142309,1,0,2.598546037916094
5,142310,1,0,2.5942579959519207
6,142311,1,0,2.573309000581503
7,142312,1,1,2.5867639924399555
8,142313,1,0,2.5722269783727825
9,142314,1,0,2.571817021816969
10,142315,1,0,2.572618017438799
11,142316,1,0,2.5637319777160883
12,142317,1,0,2.5694919750094414
13,142318,1,0,2.558061038143933
14,142319,1,1,2.5704840081743896
15,142320,1,0,2.569611999206245
16,142321,1,0,2.568019030150026
17,142322,1,0,2.5721369893290102
18,142323,1,0,2.551648998633027
19,142324,1,0,2.6397930341772735
20,142325,1,0,2.5669679744169116
21,142326,1,0,2.5503060314804316
22,142327,1,1,2.5616579805500805
23,142328,1,0,2.551498997490853
24,142329,1,0,2.5581420050002635
25,142330,1,0,2.560314955189824
26,142331,1,0,2.549875993281603
27,142332,1,0,2.557910978794098
28,142333,1,0,2.55068700062111
29,142334,1,1,2.5624990230426192
30,142335,1,0,2.5613780017010868
31,142336,1,0,2.5574900209903717
32,142337,1,0,2.5710659683682024
33,142338,1,0,2.545889001339674
34,142339,1,0,2.5587420095689595
35,142340,1,0,2.5459090247750282
36,142341,1,0,2.546409028582275
37,142342,1,1,2.555265964474529
38,142343,1,0,2.5534419692121446
39,142344,1,0,2.5678190286271274
40,142345,1,0,2.5626500137150288
41,142346,1,0,2.556457999162376
42,142347,1,0,2.5554869789630175
43,142348,1,0,2.6301039615646005
44,142349,1,1,2.5620890082791448
45,142350,1,0,2.548213000409305
46,142351,1,0,2.56162800360471
47,142352,1,0,2.5671779876574874
48,142353,1,0,2.556547988206148
49,142354,1,0,2.5778579874895513
50,142355,1,0,2.5517199537716806
51,142356,1,0,2.560234977863729
52,142357,1,1,2.567067975178361
53,142358,1,0,2.5491740088909864
54,142359,1,0,2.5557170156389475
55,142360,1,0,2.54695100011304
56,142361,1,0,2.5454480201005936
57,142362,1,0,2.5395869743078947
58,142363,1,0,2.553411992266774
59,142364,1,1,2.5535329477861524
60,142365,1,0,2.541599969845265
61,142366,1,0,2.5583119713701308
62,142367,1,0,2.5419609737582505
63,142368,1,0,2.553212980274111
64,142369,1,0,2.5516790337860584
65,142370,1,0,2.544627001043409
66,142371,1,0,2.561147033702582
67,142372,1,1,2.542613015975803
68,142373,1,0,2.65136401867494
69,142374,1,0,2.551248006056994
70,142375,1,0,2.5422319886274636
71,142376,1,0,2.5523510412313044
72,142377,1,0,2.54017801489681
73,142378,1,0,2.55243998253718
74,142379,1,1,2.5414100382477045
75,142380,1,0,2.5469399988651276
76,142381,1,0,2.542220987379551
77,142382,1,0,2.532544021960348
78,142383,1,0,2.555987040977925
79,142384,1,0,2.550106029957533
80,142385,1,0,2.56729795364663
81,142386,1,1,2.5340570136904716
82,142387,1,0,2.549274009652436
83,142388,1,0,2.555406012106687
84,142389,1,0,2.5360200088471174
85,142390,1,0,2.5547550176270306
86,142391,1,0,2.5583819951862097
87,142392,1,0,2.554945007432252
88,142393,1,0,2.694092981982976
89,142394,1,1,2.544276008848101
90,142395,1,0,2.5496850139461458
91,142396,1,0,2.5494949659332633
92,142397,1,0,2.5509269908070564
93,142398,1,0,2.6302249752916396
94,142399,1,0,2.54195200977847
95,142400,1,0,2.556547988206148
96,142401,1,1,2.5927249807864428
97,142402,1,0,2.5495250010862947
98,142403,1,0,2.550457022152841
99,142404,1,0,2.538264961913228
100,142405,1,0,2.5485240039415658
101,142406,1,0,2.548283024225384
102,142407,1,0,2.610797993838787
103,142408,1,0,2.550718025304377
104,142409,1,1,2.548203046899289
105,142410,1,0,2.5520300259813666
106,142411,1,0,2.5332850054837763
107,142412,1,0,2.549955970607698
108,142413,1,0,2.5350989890284836
109,142414,1,0,2.550447010435164
110,142415,1,0,2.5383949978277087
111,142416,1,1,2.5431030080653727
112,142417,1,0,2.5463789934292436
113,142418,1,0,2.5316019891761243
114,142419,1,0,2.546300005633384
115,142420,1,0,2.537903026677668
116,142421,1,0,2.5384140317328274
117,142422,1,0,2.5454380083829165
118,142423,1,0,2.54527700599283
119,142424,1,1,2.5520900380797684
120,142425,1,0,2.540607994887978
121,142426,1,0,2.5583909591659904
122,142427,1,0,2.54017801489681
123,142428,1,0,2.546460018493235
124,142429,1,0,2.5578010245226324
125,142430,1,0,2.5622289977036417
126,142431,1,1,2.554284001234919
127,142432,1,0,2.537293010391295
128,142433,1,0,2.5358700077049434
129,142434,1,0,2.538905944675207
130,142435,1,0,2.5484630023129284
131,142436,1,0,2.5459480239078403
132,142437,1,0,2.5272740167565644
133,142438,1,0,2.5904609938152134
134,142439,1,1,2.5459090247750282
135,142440,1,0,2.5483029894530773
136,142441,1,0,2.545788011047989
137,142442,1,0,2.542603004258126
138,142443,1,0,2.555586979724467
139,142444,1,0,2.53966695163399
140,142445,1,0,2.551297948230058
141,142446,1,1,2.535188978072256
142,142447,1,0,2.5900810142047703
143,142448,1,0,2.548324002418667
144,142449,1,0,2.5403480394743383
145,142450,1,0,2.5481120101176202
146,142451,1,0,2.5425730273127556
147,142452,1,0,2.5493449647910893
148,142453,1,1,2.5366009795106947
149,142454,1,0,2.5442260084673762
150,142455,1,0,2.5465089711360633
151,142456,1,0,2.534777973778546
152,142457,1,0,2.539827022701502
153,142458,1,0,2.5303990114480257
154,142459,1,0,2.543593989685178
155,142460,1,0,2.529178047552705
156,142461,1,1,2.5427730288356543
157,142462,1,0,2.547781972680241
158,142463,1,0,2.546468982473016
159,142464,1,0,2.5482329656369984
160,142465,1,0,2.540638030041009
161,142466,1,0,2.560366003308445
162,142467,1,0,2.541230001952499
163,142468,1,1,2.5500660412944853
164,142469,1,0,2.556328021455556
165,142470,1,0,2.5367409689351916
166,142471,1,0,2.5492950226180255
167,142472,1,0,2.540658984798938
168,142473,1,0,2.545398019719869
169,142474,1,0,2.540958987083286
170,142475,1,0,2.55408399971202
171,142476,1,1,2.547301002778113
172,142477,1,0,2.5381239829584956
173,142478,1,0,2.5538330082781613
