start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,206256,1,1,84.95260099880397
1,206257,29,0,82.35514303669333
30,206286,1,1,82.58152299094945
31,206287,30,0,82.10826403228566
61,206317,1,1,82.72794395452365
62,206318,30,0,82.02337700640783
92,206348,1,1,82.18087902059779
93,206349,29,0,81.90749201457947
122,206378,1,1,82.20009499927983
123,206379,30,0,82.30643201386556
153,206409,1,1,82.48427201760933
154,206410,30,0,82.0244390051812
184,206440,1,1,82.28692598640919
185,206441,29,0,81.86625497182831
214,206470,1,1,82.06297096330673
215,206471,30,0,81.97107905289158
245,206501,1,1,82.0929059991613
246,206502,30,0,81.96617098292336
276,206532,1,1,82.22784596728161
277,206533,29,0,81.96856500580907
306,206562,1,1,82.1224310202524
307,206563,30,0,82.09654199890792
337,206593,1,1,82.23693299805745
338,206594,30,0,81.86508296057582
368,206624,1,1,82.18556799693033
369,206625,29,0,81.89472794765607
398,206654,1,1,82.15810602996498
399,206655,30,0,81.8857119884342
429,206685,1,1,82.14807795593515
430,206686,30,0,81.89049997599795
460,206716,1,1,82.4851130018942
461,206717,29,0,82.06226897891611
490,206746,1,1,82.14981103083119
491,206747,30,0,81.97447599377483
521,206777,1,1,82.25855295313522
522,206778,30,0,82.13970198994502
552,206808,1,1,82.15212600771338
553,206809,29,0,81.93857898004353
582,206838,1,1,81.50738902622834
583,206839,30,0,82.10931601934135
613,206869,1,1,82.31077902019024
614,206870,30,0,81.96980698266998
644,206900,1,1,82.54022500477731
645,206901,29,0,81.95076195988804
674,206930,1,1,82.17261300887913
675,206931,30,0,82.52890396397561
705,206961,1,1,81.79375098552555
706,206962,30,0,81.9582559634
736,206992,1,1,82.16714399168268
737,206993,30,0,82.56607298972085
767,207023,1,1,82.21627399325371
768,207024,29,0,81.99536398751661
797,207053,1,1,84.6072499989532
798,207054,30,0,81.97388402186334
828,207084,1,1,82.09264499600977
829,207085,30,0,81.77054702537134
859,207115,1,1,82.65887503512204
860,207116,29,0,82.02142198570073
889,207145,1,1,82.1268490399234
890,207146,30,0,81.42490597674623
920,207176,1,1,82.16071099741384
921,207177,30,0,82.12634699884802
951,207207,1,1,82.33264001319185
952,207208,29,0,82.27031404385343
981,207237,1,1,82.17612898442894
982,207238,30,0,82.11730100447312
1012,207268,1,1,82.34082499984652
1013,207269,30,0,81.90709102200344
1043,207299,1,1,82.25097804097459
1044,207300,29,0,82.0471799816005
1073,207329,1,1,82.37562899012119
1074,207330,30,0,81.92078600404784
1104,207360,1,1,82.3066610028036
1105,207361,30,0,81.92616503220052
1135,207391,1,1,82.31280295876786
1136,207392,29,0,82.03965704888105
1165,207421,1,1,82.16036000521854
1166,207422,30,0,82.35590299591422
1196,207452,1,1,82.30684197042137
1197,207453,30,0,81.7992000374943
1227,207483,1,1,82.30672194622457
1228,207484,29,0,81.98143797926605
1257,207513,1,1,82.26191799622029
1258,207514,30,0,82.34427100978792
1288,207544,1,1,82.4483540491201
1289,207545,30,0,82.27302896557376
1319,207575,1,1,82.35221600625664
1320,207576,29,0,81.93486195523292
1349,207605,1,1,82.30383595218882
1350,207606,30,0,81.97446499252692
1380,207636,1,1,82.18030701391399
1381,207637,30,0,82.03393500298262
1411,207667,1,1,82.27787801297382
1412,207668,30,0,82.0478709647432
1442,207698,1,1,82.41988101508468
1443,207699,29,0,81.93442097399384
1472,207728,1,1,82.161501981318
1473,207729,30,0,82.33887102687731
1503,207759,1,1,82.18359301099554
1504,207760,30,0,81.8973520072177
1534,207790,1,1,82.33709796331823
1535,207791,29,0,82.15579099487513
1564,207820,1,1,82.30069000273943
1565,207821,30,0,81.87020098557696
1595,207851,1,1,82.2099819779396
1596,207852,30,0,82.30592997279018
1626,207882,1,1,82.22903701243922
1627,207883,29,0,81.87178400112316
1656,207912,1,1,82.47551403474063
1657,207913,30,0,81.90604799892753
1687,207943,1,1,82.29272597236559
1688,207944,30,0,82.0858110091649
1718,207974,1,1,82.57382700685412
