model,fold,horizon_seconds,price,RMSE,MAE,R2,n,price_unit,rmse_gain_vs_e0,r2_os_vs_e0,e0_gain_status,inference_n_predictions,inference_n_calls,inference_single_n,inference_mean_ms,inference_p50_ms,inference_p95_ms,inference_p99_ms,inference_upper_bound_ms,inference_upper_bound_kind,inference_first_call_ms,inference_batch_p95_ms,inference_batch_p99_ms,inference_batch_max_ms,inference_total_seconds,inference_amortized_ms_per_prediction,inference_scope,inference_warmup_calls,inference_configured_batch_size,train_end,val_start,gap_days,duration_seconds,E0_RMSE,E0_MAE,E0_R2,E0_n,E0_price_unit
tfm_zero_shot,fold5,120,L2 mid,34.23311616022369,23.795956046650353,0.9897370405113096,31388,USDT,-0.06400218976355898,-0.13210065982164854,defined,31388,2047,1024,81.503587883617,81.33665897184983,82.33143461693544,83.89860444644,98.35685201687738,observed_max_not_hard_bound,84.95260099880397,82.28006063145585,83.4351597703062,98.35685201687738,166.55949310364667,5.306470406003781,prepared input/context + scaling + transfers + predict + host log-return output,0,32,2023-10-18T23:59:59.893001+00:00,2023-10-19T23:59:59.893001+00:00,1,167.92876935005188,32.173915138117266,22.21250223015171,0.9909345874859686,31388,USDT
