start_position,origin_id,n_predictions,single_origin_sample,duration_ms
0,181104,1,1,12.233007000759244
1,181105,23,0,2.2216240176931024
24,181128,1,1,1.8928640056401491
25,181129,24,0,2.0888770231977105
49,181153,1,1,1.886571990326047
50,181154,23,0,2.0565969753079116
73,181177,1,1,1.877825998235494
74,181178,24,0,2.047309943009168
98,181202,1,1,1.8793990020640194
99,181203,23,0,2.0529510220512748
122,181226,1,1,1.8774550408124924
123,181227,24,0,2.0557260140776634
147,181251,1,1,1.9155960180796683
148,181252,23,0,2.1020019776187837
171,181275,1,1,1.8766639987006783
172,181276,24,0,2.062027982901782
196,181300,1,1,1.8762829713523388
197,181301,24,0,2.0914420019835234
221,181325,1,1,1.8848880426958203
222,181326,23,0,2.0498050143942237
245,181349,1,1,1.8669950077310205
246,181350,24,0,2.0843499805778265
270,181374,1,1,1.8559150048531592
271,181375,23,0,2.0357989706099033
294,181398,1,1,1.901670009829104
295,181399,24,0,2.040999010205269
319,181423,1,1,1.8681579967960715
320,181424,23,0,2.0477010402828455
343,181447,1,1,1.8718349747359753
344,181448,24,0,2.059093036223203
368,181472,1,1,1.8703420064412057
369,181473,24,0,2.0433919853530824
393,181497,1,1,1.86954002128914
394,181498,23,0,2.044546010438353
417,181521,1,1,1.8744890112429857
418,181522,24,0,2.0546240266412497
442,181546,1,1,2.0918120280839503
443,181547,23,0,2.043874002993107
466,181570,1,1,1.8698109779506922
467,181571,24,0,2.0475310157053173
491,181595,1,1,1.8553340341895819
492,181596,23,0,2.042921958491206
515,181619,1,1,1.8581789918243885
516,181620,24,0,2.031621988862753
540,181644,1,1,1.856916001997888
541,181645,23,0,2.0304190111346543
564,181668,1,1,1.8635090091265738
565,181669,24,0,2.045887988060713
589,181693,1,1,1.8664139788597822
590,181694,24,0,2.0473399781621993
614,181718,1,1,1.8597820308059454
615,181719,23,0,2.050166018307209
638,181742,1,1,1.8500650185160339
639,181743,24,0,2.0733780111186206
663,181767,1,1,1.8594420398585498
664,181768,23,0,2.035158046055585
687,181791,1,1,1.849393011070788
688,181792,24,0,2.0601439755409956
712,181816,1,1,1.8458559643477201
713,181817,23,0,2.046768961008638
736,181840,1,1,1.8624869990162551
737,181841,24,0,2.0508469897322357
761,181865,1,1,1.8673260346986353
762,181866,24,0,2.0527210435830057
786,181890,1,1,1.87211501179263
787,181891,23,0,2.0469289738684893
810,181914,1,1,1.8673359882086515
811,181915,24,0,2.0554750226438046
835,181939,1,1,1.873316999990493
836,181940,23,0,2.0533810020424426
859,181963,1,1,1.875962014310062
860,181964,24,0,2.0498050143942237
884,181988,1,1,1.8710630247369409
885,181989,23,0,2.0414600148797035
908,182012,1,1,1.871854008641094
909,182013,24,0,2.0522999693639576
933,182037,1,1,1.8673960003070533
934,182038,23,0,2.0458269864320755
957,182061,1,1,2.014519996009767
958,182062,24,0,2.0451759919524193
982,182086,1,1,1.863438985310495
983,182087,24,0,2.0435129990801215
1007,182111,1,1,1.8657030304893851
1008,182112,23,0,2.045706962235272
1031,182135,1,1,1.8655029707588255
1032,182136,24,0,2.0477010402828455
1056,182160,1,1,1.8978120060637593
1057,182161,23,0,2.0530009642243385
1080,182184,1,1,1.859372016042471
1081,182185,24,0,2.043824002612382
