model,fold,horizon_seconds,price,RMSE,MAE,R2,n,price_unit,rmse_gain_vs_e0,r2_os_vs_e0,e0_gain_status,inference_n_predictions,inference_n_calls,inference_single_n,inference_mean_ms,inference_p50_ms,inference_p95_ms,inference_p99_ms,inference_upper_bound_ms,inference_upper_bound_kind,inference_first_call_ms,inference_batch_p95_ms,inference_batch_p99_ms,inference_batch_max_ms,inference_total_seconds,inference_amortized_ms_per_prediction,inference_scope,inference_warmup_calls,inference_configured_batch_size,train_end,val_start,gap_days,duration_seconds,E0_RMSE,E0_MAE,E0_R2,E0_n,E0_price_unit
tfm_lora,fold4,120,L2 mid,33.66813891828891,22.97988787147772,0.9641023989319588,25130,USDT,-0.24108640204467036,-0.5402954573401852,defined,25130,2047,1024,93.66445426542214,93.5801680025179,94.53907622664701,95.7338904083008,96.94699401734397,observed_max_not_hard_bound,94.90540897240862,94.53186471364461,95.90237393276766,98.68963999906555,191.6088948433171,7.62470731569109,prepared input/context + scaling + transfers + predict + host log-return output,0,32,2023-10-16T23:59:59.893001+00:00,2023-10-17T23:59:59.893001+00:00,1,2765.6626060009003,27.127957298396936,17.773247711898218,0.97669434075328,25130,USDT
